# Reff, density
0.000000000000000000e+00 0.000000000000000000e+00
9.102460949490195352e-01 3.135538496005533934e+08
6.983812883240969605e-01 6.746068999176001549e+08
7.063681689501307703e-01 5.731874817954146862e+08
0.000000000000000000e+00 0.000000000000000000e+00
5.271858710610993759e-01 6.357671783527953625e+08
4.672102236615141568e-01 6.536481047878571749e+08
3.769151161260695382e-01 6.002198659633011818e+08
0.000000000000000000e+00 0.000000000000000000e+00
2.575725874674279492e-01 6.059709256960481405e+08
2.994362308709393461e-01 6.396738964364567995e+08
1.639556191545559760e-01 6.061141050595730543e+08
0.000000000000000000e+00 0.000000000000000000e+00
9.410645878315461454e-02 6.028182440946004391e+08
1.869678067247199371e-01 6.279749078154357672e+08
4.645624647205875285e-02 6.126946074521263838e+08
0.000000000000000000e+00 0.000000000000000000e+00
1.854179437994706026e-02 6.197949007797963619e+08
1.057654493355577874e-01 6.421644297663815022e+08
9.004806600172363812e-03 5.920989856980341673e+08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.078617761981183754e-02 6.461239068387327194e+08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.935795265125975606e-02 6.310105542967935801e+08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.241802653635300818e-02 6.589574637414908409e+08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.311494415479207684e-02 6.383399045788995028e+08
0.000000000000000000e+00 0.000000000000000000e+00
7.854650308676476567e-02 6.519277034421664476e+08
7.133451374112430299e-02 6.617820379469048977e+08
1.685521480882734291e-01 6.557082588718814850e+08
0.000000000000000000e+00 0.000000000000000000e+00
8.210570418057585584e-01 3.627453225771178603e+08
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
