idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
2994;-3089.6428571428573;3691.0;-239.8571428571429;1.0537975081095616e-08
2996;-3089.6428571428573;3691.0;-219.57142857142856;8.003596064565866e-09
2997;-3089.6428571428573;3691.0;-209.42857142857144;1.2299070306808725e-08
3026;-3079.5;3691.0;-250.0;1.565559454043824e-08
3027;-3079.5;3691.0;-239.8571428571429;8.536130414488755e-09
3031;-3079.5;3691.0;-199.28571428571433;9.391772876471434e-09
3064;-3069.357142857143;3691.0;-199.28571428571433;1.0865089159145743e-08
3065;-3069.357142857143;3691.0;-189.14285714285722;2.715797999006312e-10
3092;-3059.214285714286;3691.0;-250.0;2.0761369299748425e-08
3127;-3049.0714285714284;3691.0;-229.71428571428578;2.483352774605462e-08
3162;-3038.9285714285716;3691.0;-209.42857142857144;2.8683304253860397e-08
3197;-3028.785714285714;3691.0;-189.14285714285722;7.051330086453821e-09
3223;-3018.6428571428573;3691.0;-260.1428571428572;1.524540351136524e-08
3288;-2998.357142857143;3691.0;-270.28571428571433;9.568495237710362e-09
3290;-2998.357142857143;3691.0;-250.0;3.4955996025672534e-08
3292;-2998.357142857143;3691.0;-229.71428571428578;5.1231124791397994e-08
3294;-2998.357142857143;3691.0;-209.42857142857144;4.230791760180194e-08
3359;-2978.0714285714284;3691.0;-219.57142857142856;5.0907406180875195e-08
3360;-2978.0714285714284;3691.0;-209.42857142857144;4.665660885191079e-08
3388;-2967.9285714285716;3691.0;-260.1428571428572;2.3246236258019836e-08
3390;-2967.9285714285716;3691.0;-239.8571428571429;5.35041918694466e-08
3391;-2967.9285714285716;3691.0;-229.71428571428578;6.098585522678261e-08
3455;-2947.642857142857;3691.0;-250.0;3.0788563334114265e-08
3456;-2947.642857142857;3691.0;-239.8571428571429;5.935380676741418e-08
3457;-2947.642857142857;3691.0;-229.71428571428578;6.152410538829414e-08
3458;-2947.642857142857;3691.0;-219.57142857142856;4.975166254187361e-08
3493;-2937.5;3691.0;-199.28571428571433;2.2824160834771154e-08
