idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
2925;-3109.9285714285716;3691.0;-270.28571428571433;9.355858761470562e-09
2928;-3109.9285714285716;3691.0;-239.8571428571429;2.219145763160611e-08
2929;-3109.9285714285716;3691.0;-229.71428571428578;1.327138253255321e-08
2960;-3099.785714285714;3691.0;-250.0;1.974305761687999e-08
2961;-3099.785714285714;3691.0;-239.8571428571429;2.100087308783748e-08
2993;-3089.6428571428573;3691.0;-250.0;2.2100780363765505e-08
3029;-3079.5;3691.0;-219.57142857142856;8.038550228905471e-09
3058;-3069.357142857143;3691.0;-260.1428571428572;1.1135266360048022e-08
3060;-3069.357142857143;3691.0;-239.8571428571429;1.5518790451043298e-08
3158;-3038.9285714285716;3691.0;-250.0;2.362521805863403e-08
3227;-3018.6428571428573;3691.0;-219.57142857142856;5.8760094280467205e-09
3325;-2988.214285714286;3691.0;-229.71428571428578;2.2750976777422074e-08
3326;-2988.214285714286;3691.0;-219.57142857142856;1.3103023969430072e-08
3457;-2947.642857142857;3691.0;-229.71428571428578;2.2420402891146497e-08
3458;-2947.642857142857;3691.0;-219.57142857142856;1.641842679793231e-08
3489;-2937.5;3691.0;-239.8571428571429;2.077193011959726e-08
3520;-2927.357142857143;3691.0;-260.1428571428572;1.1247161502333255e-08
3622;-2896.9285714285716;3691.0;-229.71428571428578;1.2905098617688545e-08
3623;-2896.9285714285716;3691.0;-219.57142857142856;1.5139489282435713e-08
3652;-2886.7857142857147;3691.0;-260.1428571428572;8.23507254966036e-09
3655;-2886.7857142857147;3691.0;-229.71428571428578;1.231931156282894e-08
3686;-2876.642857142857;3691.0;-250.0;1.0863243280734688e-08
3687;-2876.642857142857;3691.0;-239.8571428571429;2.172284141536246e-08
3819;-2836.0714285714284;3691.0;-239.8571428571429;2.2350885488270547e-08
3821;-2836.0714285714284;3691.0;-219.57142857142856;1.7016595129228802e-08
3822;-2836.0714285714284;3691.0;-209.42857142857144;1.4448389383029048e-08
3852;-2825.9285714285716;3691.0;-239.8571428571429;2.0631441085188495e-08
3854;-2825.9285714285716;3691.0;-219.57142857142856;1.610078737728285e-08
3952;-2795.5;3691.0;-229.71428571428578;1.4272771030693908e-08
3985;-2785.357142857143;3691.0;-229.71428571428578;1.7266148111853074e-08
3987;-2785.357142857143;3691.0;-209.42857142857144;9.054726492192237e-09
4019;-2775.214285714286;3691.0;-219.57142857142856;1.5901242080926427e-08
4049;-2765.0714285714284;3691.0;-250.0;1.0310533677547872e-08
4050;-2765.0714285714284;3691.0;-239.8571428571429;1.545994233196653e-08
4117;-2744.7857142857147;3691.0;-229.71428571428578;1.7593240638120263e-08
4118;-2744.7857142857147;3691.0;-219.57142857142856;1.3296469478191472e-08
4148;-2734.642857142857;3691.0;-250.0;8.149690736603137e-09
4150;-2734.642857142857;3691.0;-229.71428571428578;1.6297055340567888e-08
4151;-2734.642857142857;3691.0;-219.57142857142856;1.2223178970546779e-08
4183;-2724.5;3691.0;-229.71428571428578;1.493920480051091e-08
6756;-3221.5;3701.1428571428573;-239.8571428571429;4.351623047782325e-09
6789;-3211.357142857143;3701.1428571428573;-239.8571428571429;6.399450470618779e-09
6953;-3160.6428571428573;3701.1428571428573;-250.0;7.154240354226613e-09
7086;-3120.0714285714284;3701.1428571428573;-239.8571428571429;2.217021272707868e-08
7152;-3099.785714285714;3701.1428571428573;-239.8571428571429;2.2291262161497074e-08
