idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
3375;-2967.9285714285716;3691.0;-392.0;6.066230386947616e-08
3407;-2957.7857142857147;3691.0;-402.1428571428572;4.129296207488923e-08
3408;-2957.7857142857147;3691.0;-392.0;6.674858973027971e-08
3440;-2947.642857142857;3691.0;-402.1428571428572;4.017014994328325e-08
3441;-2947.642857142857;3691.0;-392.0;6.563291129021456e-08
3473;-2937.5;3691.0;-402.1428571428572;4.1220461423544365e-08
3539;-2917.214285714286;3691.0;-402.1428571428572;4.772859268715443e-08
3540;-2917.214285714286;3691.0;-392.0;4.322969614475517e-08
3572;-2907.0714285714284;3691.0;-402.1428571428572;4.6102786836896005e-08
3704;-2866.5;3691.0;-402.1428571428572;3.7116736443575547e-08
3936;-2795.5;3691.0;-392.0;1.950682866658066e-08
7369;-3028.785714285714;3701.1428571428573;-381.8571428571429;2.0465909298228585e-08
7402;-3018.6428571428573;3701.1428571428573;-381.8571428571429;2.2961798283000457e-08
7698;-2927.357142857143;3701.1428571428573;-392.0;6.38440696548002e-08
7730;-2917.214285714286;3701.1428571428573;-402.1428571428572;4.6540686156244384e-08
7764;-2907.0714285714284;3701.1428571428573;-392.0;4.2572699222816226e-08
7829;-2886.7857142857147;3701.1428571428573;-402.1428571428572;3.8363511292388506e-08
11560;-3028.785714285714;3711.285714285714;-381.8571428571429;2.1700543497403955e-08
11592;-3018.6428571428573;3711.285714285714;-392.0;3.9381498930133815e-08
11625;-3008.5;3711.285714285714;-392.0;4.430885417598503e-08
11692;-2988.214285714286;3711.285714285714;-381.8571428571429;2.8127934948566695e-08
11757;-2967.9285714285716;3711.285714285714;-392.0;6.192060004962374e-08
11758;-2967.9285714285716;3711.285714285714;-381.8571428571429;4.1117618627985544e-08
12087;-2866.5;3711.285714285714;-392.0;1.948503479118798e-08
12121;-2856.357142857143;3711.285714285714;-381.8571428571429;1.7134747463332604e-08
12152;-2846.214285714286;3711.285714285714;-402.1428571428572;2.5098304859562995e-08
12218;-2825.9285714285716;3711.285714285714;-402.1428571428572;2.4211648640575882e-08
12283;-2805.642857142857;3711.285714285714;-412.28571428571433;8.692319952228446e-10
15816;-3008.5;3721.4285714285716;-392.0;4.365031532327101e-08
15947;-2967.9285714285716;3721.4285714285716;-402.1428571428572;3.450807312265502e-08
15980;-2957.7857142857147;3721.4285714285716;-402.1428571428572;3.421988194625753e-08
16015;-2947.642857142857;3721.4285714285716;-381.8571428571429;4.8661305713287625e-08
16048;-2937.5;3721.4285714285716;-381.8571428571429;5.388609371401594e-08
16079;-2927.357142857143;3721.4285714285716;-402.1428571428572;3.835160381988791e-08
16245;-2876.642857142857;3721.4285714285716;-392.0;2.719478118274509e-08
16309;-2856.357142857143;3721.4285714285716;-412.28571428571433;1.568322975942661e-08
16344;-2846.214285714286;3721.4285714285716;-392.0;1.4454158778884791e-08
16345;-2846.214285714286;3721.4285714285716;-381.8571428571429;1.4459993918095052e-08
16411;-2825.9285714285716;3721.4285714285716;-381.8571428571429;1.0957674515357612e-08
16475;-2805.642857142857;3721.4285714285716;-402.1428571428572;1.533574033659294e-08
19712;-3099.785714285714;3731.5714285714284;-371.7142857142858;1.3373093557779203e-08
19842;-3059.214285714286;3731.5714285714284;-392.0;4.2330970302388665e-08
19843;-3059.214285714286;3731.5714285714284;-381.8571428571429;2.883040749893113e-08
