idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
2994;-3089.6428571428573;3691.0;-239.8571428571429;6.5043742804702005e-09
2996;-3089.6428571428573;3691.0;-219.57142857142856;4.388794857027133e-09
2997;-3089.6428571428573;3691.0;-209.42857142857144;6.595961317483217e-09
3026;-3079.5;3691.0;-250.0;8.657598201660777e-09
3027;-3079.5;3691.0;-239.8571428571429;5.898995102897004e-09
3031;-3079.5;3691.0;-199.28571428571433;5.195396867651584e-09
3064;-3069.357142857143;3691.0;-199.28571428571433;6.061848571659028e-09
3092;-3059.214285714286;3691.0;-250.0;1.1682194845035872e-08
3127;-3049.0714285714284;3691.0;-229.71428571428578;1.40420507969452e-08
3162;-3038.9285714285716;3691.0;-209.42857142857144;1.6406495459441434e-08
3222;-3018.6428571428573;3691.0;-270.28571428571433;4.520024343866178e-09
3224;-3018.6428571428573;3691.0;-250.0;1.913358825896658e-08
3289;-2998.357142857143;3691.0;-260.1428571428572;9.936436538727086e-09
3290;-2998.357142857143;3691.0;-250.0;2.1362765887636053e-08
3292;-2998.357142857143;3691.0;-229.71428571428578;3.0175378903170676e-08
3295;-2998.357142857143;3691.0;-199.28571428571433;1.5080484648016044e-08
3360;-2978.0714285714284;3691.0;-209.42857142857144;2.8263549641171985e-08
3363;-2978.0714285714284;3691.0;-179.0;2.8350921056886905e-09
3390;-2967.9285714285716;3691.0;-239.8571428571429;3.0266999291070496e-08
3391;-2967.9285714285716;3691.0;-229.71428571428578;3.663582328435701e-08
3392;-2967.9285714285716;3691.0;-219.57142857142856;3.137578271394444e-08
3456;-2947.642857142857;3691.0;-239.8571428571429;3.4756411180606965e-08
3457;-2947.642857142857;3691.0;-229.71428571428578;3.708884557338218e-08
3459;-2947.642857142857;3691.0;-209.42857142857144;2.3523439135263607e-08
3460;-2947.642857142857;3691.0;-199.28571428571433;1.235554679898219e-08
3520;-2927.357142857143;3691.0;-260.1428571428572;1.6509726811009035e-08
3523;-2927.357142857143;3691.0;-229.71428571428578;3.8303842646654406e-08
3524;-2927.357142857143;3691.0;-219.57142857142856;3.1907414279345665e-08
3527;-2927.357142857143;3691.0;-189.14285714285722;1.3223570007845768e-08
3554;-2917.214285714286;3691.0;-250.0;1.9267701845318372e-08
3585;-2907.0714285714284;3691.0;-270.28571428571433;8.144392061507235e-09
3587;-2907.0714285714284;3691.0;-250.0;1.9356158837673808e-08
3588;-2907.0714285714284;3691.0;-239.8571428571429;3.869794629436744e-08
3589;-2907.0714285714284;3691.0;-229.71428571428578;3.447748359694935e-08
3590;-2907.0714285714284;3691.0;-219.57142857142856;3.7218585616825096e-08
3592;-2907.0714285714284;3691.0;-199.28571428571433;1.931860537892263e-08
3620;-2896.9285714285716;3691.0;-250.0;1.9714179129728662e-08
3621;-2896.9285714285716;3691.0;-239.8571428571429;3.8582473972612275e-08
3623;-2896.9285714285716;3691.0;-219.57142857142856;3.2360525025933196e-08
3653;-2886.7857142857147;3691.0;-250.0;1.9866870613423113e-08
