idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
4015;-2775.214285714286;3691.0;-260.1428571428572;2.747612087979562e-09
7115;-3109.9285714285716;3701.1428571428573;-280.42857142857144;3.0536398772353553e-10
7214;-3079.5;3701.1428571428573;-280.42857142857144;1.2500968991497116e-09
7380;-3028.785714285714;3701.1428571428573;-270.28571428571433;2.312617695413408e-09
7479;-2998.357142857143;3701.1428571428573;-270.28571428571433;2.778925609148506e-09
7644;-2947.642857142857;3701.1428571428573;-270.28571428571433;4.767831715741017e-09
7909;-2866.5;3701.1428571428573;-260.1428571428572;5.949081201262663e-09
7942;-2856.357142857143;3701.1428571428573;-260.1428571428572;5.7832724046834656e-09
8107;-2805.642857142857;3701.1428571428573;-260.1428571428572;4.696045806097408e-09
11769;-2967.9285714285716;3711.285714285714;-270.28571428571433;4.2907710591877846e-09
12397;-2775.214285714286;3711.285714285714;-260.1428571428572;3.1267614474356947e-09
16158;-2907.0714285714284;3721.4285714285716;-270.28571428571433;4.563909149113907e-09
16224;-2886.7857142857147;3721.4285714285716;-270.28571428571433;3.619931835494638e-09
20579;-2836.0714285714284;3731.5714285714284;-280.42857142857144;5.192899638510728e-10
20713;-2795.5;3731.5714285714284;-260.1428571428572;3.48441757363913e-09
24012;-3069.357142857143;3741.714285714286;-270.28571428571433;3.507203806067628e-09
24243;-2998.357142857143;3741.714285714286;-270.28571428571433;4.433372841053703e-09
28897;-2856.357142857143;3751.8571428571427;-260.1428571428572;5.220515177649861e-09
28963;-2836.0714285714284;3751.8571428571427;-260.1428571428572;4.670578901465518e-09
29259;-2744.7857142857147;3751.8571428571427;-270.28571428571433;5.229989768049135e-10
32458;-3049.0714285714284;3762.0;-290.57142857142856;1.2340179730064774e-09
32624;-2998.357142857143;3762.0;-280.42857142857144;3.777026479174173e-09
32658;-2988.214285714286;3762.0;-270.28571428571433;4.777317044217373e-09
37279;-2856.357142857143;3772.1428571428573;-260.1428571428572;4.666476781555561e-09
40444;-3170.785714285714;3782.285714285714;-290.57142857142856;8.493646716549061e-10
40543;-3140.357142857143;3782.285714285714;-290.57142857142856;1.442887035241162e-09
40809;-3059.214285714286;3782.285714285714;-270.28571428571433;4.850096523001551e-09
40875;-3038.9285714285716;3782.285714285714;-270.28571428571433;6.773873152013073e-09
45065;-3038.9285714285716;3792.4285714285716;-280.42857142857144;4.637412603657405e-09
45363;-2947.642857142857;3792.4285714285716;-270.28571428571433;6.746002445543411e-09
45560;-2886.7857142857147;3792.4285714285716;-280.42857142857144;2.783966302710874e-09
48991;-3120.0714285714284;3802.5714285714284;-290.57142857142856;1.949894641320557e-09
49223;-3049.0714285714284;3802.5714285714284;-280.42857142857144;4.4923951683717195e-09
49256;-3038.9285714285716;3802.5714285714284;-280.42857142857144;4.650017330588314e-09
49257;-3038.9285714285716;3802.5714285714284;-270.28571428571433;4.5487127937362254e-09
53150;-3130.214285714286;3812.714285714286;-280.42857142857144;2.2825114051144017e-09
53348;-3069.357142857143;3812.714285714286;-280.42857142857144;3.739797511701797e-09
53479;-3028.785714285714;3812.714285714286;-290.57142857142856;8.542587483719788e-10
53480;-3028.785714285714;3812.714285714286;-280.42857142857144;5.311557504390664e-09
53580;-2998.357142857143;3812.714285714286;-270.28571428571433;7.054474860403109e-09
53645;-2978.0714285714284;3812.714285714286;-280.42857142857144;3.512748905924531e-09
53943;-2886.7857142857147;3812.714285714286;-270.28571428571433;4.3616149571258914e-09
57374;-3120.0714285714284;3822.8571428571427;-280.42857142857144;3.210189138366895e-09
57440;-3099.785714285714;3822.8571428571427;-280.42857142857144;3.5306659250721104e-09
57738;-3008.5;3822.8571428571427;-270.28571428571433;5.763475832837451e-09
61400;-3170.785714285714;3833.0;-280.42857142857144;2.554249918239131e-09
61862;-3028.785714285714;3833.0;-280.42857142857144;6.6754988531438004e-09
65756;-3120.0714285714284;3843.1428571428573;-280.42857142857144;4.420194143240011e-09
65921;-3069.357142857143;3843.1428571428573;-280.42857142857144;4.6127808938926535e-09
66053;-3028.785714285714;3843.1428571428573;-280.42857142857144;6.70240856947818e-09
66252;-2967.9285714285716;3843.1428571428573;-270.28571428571433;6.728386329580552e-09
70145;-3059.214285714286;3853.285714285714;-280.42857142857144;5.1388995634105656e-09
70575;-2927.357142857143;3853.285714285714;-270.28571428571433;4.93158121166834e-09
70608;-2917.214285714286;3853.285714285714;-270.28571428571433;4.616672223890525e-09
74005;-3160.6428571428573;3863.4285714285716;-290.57142857142856;2.4559374386946783e-09
74467;-3018.6428571428573;3863.4285714285716;-290.57142857142856;1.6161752651424674e-09
78328;-3120.0714285714284;3873.5714285714284;-290.57142857142856;3.835509837900325e-09
78659;-3018.6428571428573;3873.5714285714284;-280.42857142857144;6.626607635315334e-09
79122;-2876.642857142857;3873.5714285714284;-270.28571428571433;2.191951619760627e-09
82288;-3191.0714285714284;3883.714285714286;-290.57142857142856;1.6474113946513772e-09
82421;-3150.5;3883.714285714286;-280.42857142857144;5.3949192501628714e-09
82750;-3049.0714285714284;3883.714285714286;-290.57142857142856;2.593259678710833e-09
82751;-3049.0714285714284;3883.714285714286;-280.42857142857144;6.671953753549245e-09
82850;-3018.6428571428573;3883.714285714286;-280.42857142857144;6.8693032928298786e-09
86678;-3130.214285714286;3893.8571428571427;-280.42857142857144;7.275629460849007e-09
87239;-2957.7857142857147;3893.8571428571427;-280.42857142857144;2.155178422247656e-09
90802;-3150.5;3904.0;-290.57142857142856;4.028433008545881e-09
91330;-2988.214285714286;3904.0;-290.57142857142856;2.7642672685231067e-09
91397;-2967.9285714285716;3904.0;-280.42857142857144;3.6806350242198077e-09
91464;-2947.642857142857;3904.0;-270.28571428571433;3.921753745499205e-09
94795;-3211.357142857143;3914.1428571428573;-290.57142857142856;2.0954805902024026e-09
94861;-3191.0714285714284;3914.1428571428573;-290.57142857142856;2.4177496877993566e-09
95059;-3130.214285714286;3914.1428571428573;-290.57142857142856;5.025430788505416e-09
95126;-3109.9285714285716;3914.1428571428573;-280.42857142857144;7.527273184624909e-09
95390;-3028.785714285714;3914.1428571428573;-280.42857142857144;6.4758915982388876e-09
98854;-3251.9285714285716;3924.285714285714;-290.57142857142856;1.9959936573385485e-09
99481;-3059.214285714286;3924.285714285714;-290.57142857142856;3.2228328788226367e-09
103177;-3211.357142857143;3934.4285714285716;-290.57142857142856;3.242880247275925e-09
107102;-3292.5;3944.5714285714284;-310.8571428571429;4.967985681873059e-10
107863;-3059.214285714286;3944.5714285714284;-290.57142857142856;3.325206558076428e-09
115783;-3201.214285714286;3964.8571428571427;-290.57142857142856;6.171149226016622e-09
115816;-3191.0714285714284;3964.8571428571427;-290.57142857142856;5.771843233361695e-09
115915;-3160.6428571428573;3964.8571428571427;-290.57142857142856;5.037832086435243e-09
120667;-2988.214285714286;3975.0;-290.57142857142856;2.104217341211446e-09
124032;-3241.785714285714;3985.142857142857;-300.7142857142858;3.395021702486785e-09
124066;-3231.6428571428573;3985.142857142857;-290.57142857142856;6.497267396524304e-09
124198;-3191.0714285714284;3985.142857142857;-290.57142857142856;7.2731403112442375e-09
124230;-3180.9285714285716;3985.142857142857;-300.7142857142858;4.573944058566637e-09
128223;-3241.785714285714;3995.285714285714;-300.7142857142858;3.826241032952135e-09
128255;-3231.6428571428573;3995.285714285714;-310.8571428571429;1.4986827579444915e-09
128256;-3231.6428571428573;3995.285714285714;-300.7142857142858;3.968712304785573e-09
128620;-3120.0714285714284;3995.285714285714;-290.57142857142856;7.76624685182486e-09
128817;-3059.214285714286;3995.285714285714;-300.7142857142858;2.152308872650758e-09
132051;-3353.357142857143;4005.4285714285716;-300.7142857142858;1.0273815976844546e-09
132513;-3211.357142857143;4005.4285714285716;-300.7142857142858;4.9753495405512065e-09
132514;-3211.357142857143;4005.4285714285716;-290.57142857142856;7.955625229673043e-09
136307;-3333.0714285714284;4015.5714285714284;-310.8571428571429;1.5320091857492027e-09
136837;-3170.785714285714;4015.5714285714284;-290.57142857142856;7.48135252148728e-09
137167;-3069.357142857143;4015.5714285714284;-290.57142857142856;4.765540457290694e-09
137366;-3008.5;4015.5714285714284;-280.42857142857144;2.369842127173689e-09
140498;-3333.0714285714284;4025.714285714286;-310.8571428571429;1.8365423791824292e-09
141259;-3099.785714285714;4025.714285714286;-290.57142857142856;6.1049152637500324e-09
144954;-3251.9285714285716;4035.8571428571427;-300.7142857142858;4.332745182922869e-09
145252;-3160.6428571428573;4035.8571428571427;-290.57142857142856;7.0895190565283086e-09
148748;-3373.6428571428573;4046.0;-310.8571428571429;5.656467705615945e-10
149443;-3160.6428571428573;4046.0;-290.57142857142856;7.517609735436518e-09
153401;-3231.6428571428573;4056.142857142857;-310.8571428571429;2.4374608257238598e-09
157130;-3373.6428571428573;4066.285714285714;-310.8571428571429;8.025167863083715e-10
