idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
548;-3873.9744821024947;4754.194721643893;-258.25;3.449692782615341e-05
553;-3845.9203239131875;4710.502958971175;-258.25;3.2977863866618694e-05
578;-3705.6495329666513;4492.044145607587;-258.25;1.3492243824157507e-05
583;-3677.5953747773437;4448.352382934869;-258.25;1.2894181920897965e-05
592;-3621.4870583987295;4360.968857589433;-320.75;1.1738538319396883e-05
683;-3829.096029579406;4783.010844623527;-258.25;8.483878723384833e-05
688;-3801.041871390099;4739.31908195081;-258.25;6.587937307405647e-05
713;-3660.771080443563;4520.860268587221;-258.25;4.171289276649701e-05
718;-3632.7169222542557;4477.168505914504;-258.25;2.6716774144718436e-05
722;-3604.662764064948;4433.476743241786;-320.75;1.306415884440159e-05
727;-3576.608605875641;4389.7849805690685;-320.75;1.2647629864365667e-05
757;-3408.2836567397976;4127.634404532762;-320.75;2.00200485704371e-05
762;-3380.2294985504905;4083.942641860044;-320.75;1.9219907700679787e-05
767;-3352.175340361183;4040.250879187326;-320.75;9.609234170369889e-06
791;-3211.9045494146467;3821.792065823738;-383.25;7.928364046110061e-06
792;-3211.9045494146467;3821.792065823738;-320.75;7.949032850313825e-06
796;-3183.8503912253395;3778.10030315102;-383.25;7.632455153758308e-06
797;-3183.8503912253395;3778.10030315102;-320.75;7.65187432109899e-06
818;-3784.2175770563185;4811.826967603161;-258.25;3.509129185403956e-05
823;-3756.1634188670114;4768.135204930443;-258.25;3.423295269945035e-05
848;-3615.892627920475;4549.676391566855;-258.25;5.562411724954828e-05
853;-3587.838469731168;4505.984628894137;-258.25;5.380399361143986e-05
857;-3559.784311541861;4462.29286622142;-320.75;1.2650218183170936e-05
858;-3559.784311541861;4462.29286622142;-258.25;2.5878839890369803e-05
862;-3531.7301533525538;4418.601103548702;-320.75;1.1325014235245015e-05
887;-3391.459362406017;4200.142290185114;-320.75;2.1439917816433067e-05
892;-3363.40520421671;4156.450527512396;-320.75;3.120460171620954e-05
897;-3335.351046027403;4112.758764839678;-320.75;3.0233971540238166e-05
902;-3307.2968878380952;4069.0670021669603;-320.75;2.925582397119339e-05
926;-3167.026096891559;3850.608188803372;-383.25;8.608580378361582e-06
927;-3167.026096891559;3850.608188803372;-320.75;1.6957189634242222e-05
931;-3138.971938702252;3806.916426130654;-383.25;8.363731615899432e-06
932;-3138.971938702252;3806.916426130654;-320.75;1.640489435522703e-05
983;-3571.0141753973876;4578.492514546489;-258.25;2.7703321958412434e-05
988;-3542.9600172080804;4534.800751873771;-258.25;2.7201226611103755e-05
993;-3514.9058590187733;4491.108989201053;-258.25;2.6611174262768068e-05
998;-3486.851700829466;4447.417226528336;-258.25;1.317311503204467e-05
1022;-3346.5809098829295;4228.958413164747;-320.75;2.0909000013729075e-05
1027;-3318.5267516936224;4185.26665049203;-320.75;4.146436803010893e-05
1032;-3290.4725935043152;4141.574887819312;-320.75;4.019835274888406e-05
1061;-3122.1476443684714;3879.424311783006;-383.25;8.232247410932248e-06
1062;-3122.1476443684714;3879.424311783006;-320.75;3.361007121933977e-05
1067;-3094.0934861791643;3835.732549110288;-320.75;2.492513115078272e-05
1072;-3066.039327989857;3792.0407864375707;-320.75;8.029916860241037e-06
1157;-3301.7024573598414;4257.774536144382;-320.75;2.1649162182472156e-05
1162;-3273.6482991705343;4214.082773471664;-320.75;2.122084284358412e-05
1167;-3245.5941409812267;4170.391010798947;-320.75;3.0076988043915186e-05
1191;-3105.3233500346905;3951.932197435358;-383.25;8.029023183342474e-06
1192;-3105.3233500346905;3951.932197435358;-320.75;1.788750921335654e-05
1197;-3077.2691918453834;3908.2404347626402;-320.75;3.389277301386608e-05
1202;-3049.2150336560762;3864.5486720899225;-320.75;3.301866724704698e-05
1207;-3021.1608754667686;3820.856909417205;-320.75;2.4301977984344143e-05
1297;-3228.7698466474467;4242.898896451298;-320.75;9.868417665164721e-06
1302;-3200.715688458139;4199.20713377858;-320.75;9.820962821149507e-06
1327;-3060.444897511603;3980.7483204149917;-320.75;1.7676068159682452e-05
1332;-3032.3907393222958;3937.0565577422744;-320.75;1.7361451694316884e-05
1337;-3004.3365811329886;3893.3647950695563;-320.75;1.7014342217865662e-05
1342;-2976.2824229436815;3849.673032396839;-320.75;1.663621866823932e-05
1347;-2948.228264754374;3805.981269724121;-320.75;8.161283735886144e-06
1462;-3015.5664449885153;4009.564443394626;-320.75;8.231927297673931e-06
1467;-2987.512286799208;3965.872680721908;-320.75;8.206749215335563e-06
1472;-2959.458128609901;3922.1809180491905;-320.75;8.151898632138749e-06
1477;-2931.403970420594;3878.489155376473;-320.75;8.076055203677838e-06
1482;-2903.3498122312863;3834.797392703755;-320.75;7.975648035408744e-06
