idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
6441;-3943.5;4771.3;-241.2;8.187455222866978e-06
6465;-3921.4;4736.9;-241.2;1.1740462856892445e-05
7244;-3926.2;4782.4;-263.9;1.2797203392635406e-05
7245;-3926.2;4782.4;-241.2;2.5623857806718403e-05
7256;-3915.1;4765.2;-263.9;8.482316791627674e-06
7257;-3915.1;4765.2;-241.2;3.761933300125784e-05
7269;-3904.1;4747.9;-241.2;2.4962301435606123e-05
7281;-3893.0;4730.7;-241.2;2.444742937026114e-05
7293;-3882.0;4713.5;-241.2;1.5953307017829828e-05
7305;-3870.9;4696.3;-241.2;1.1654520342533798e-05
7318;-3859.9;4679.1;-218.5;3.897121884201794e-06
7351;-3826.7;4627.5;-286.7;7.3117593921750115e-06
7363;-3815.7;4610.3;-286.7;1.0743913473985124e-05
7375;-3804.6;4593.0;-286.7;7.015339207365995e-06
7387;-3793.6;4575.8;-286.7;6.877062193765442e-06
7388;-3793.6;4575.8;-263.9;3.442829754880856e-06
7399;-3782.5;4558.6;-286.7;3.366919128055234e-06
7400;-3782.5;4558.6;-263.9;6.742123452574544e-06
7411;-3771.5;4541.4;-286.7;3.299843750928604e-06
7412;-3771.5;4541.4;-263.9;6.607710222557214e-06
8048;-3908.9;4793.5;-263.9;1.343784886543814e-05
8049;-3908.9;4793.5;-241.2;4.3956864696397395e-05
8061;-3897.9;4776.2;-241.2;6.46136222903748e-05
8073;-3886.8;4759.0;-241.2;5.134087079858473e-05
8085;-3875.8;4741.8;-241.2;5.0335344245281395e-05
8097;-3864.7;4724.6;-241.2;3.290031634999626e-05
8109;-3853.7;4707.4;-241.2;2.3986607351844426e-05
8121;-3842.6;4690.2;-241.2;7.69461474526572e-06
8122;-3842.6;4690.2;-218.5;4.089693416004396e-06
8134;-3831.6;4673.0;-218.5;4.018176605580201e-06
8146;-3820.5;4655.8;-218.5;3.872434991621767e-06
8155;-3809.5;4638.5;-286.7;3.0083302643446047e-05
8158;-3809.5;4638.5;-218.5;3.6788485506502274e-06
8167;-3798.4;4621.3;-286.7;3.3292604115082976e-05
8179;-3787.4;4604.1;-286.7;2.5274710119233966e-05
