idx;x [m];y [m];z [m];Reff [m]
16283;-3.7179;4.4294;-0.2624;0.129
16284;-3.7179;4.4294;-0.2458;0.119
16285;-3.7179;4.4294;-0.2291;0.112
16286;-3.7179;4.4294;-0.2124;0.106
16287;-3.7179;4.4294;-0.1958;0.104
16288;-3.7097;4.4167;-0.4458;0.274
16289;-3.7097;4.4167;-0.4291;0.256
16290;-3.7097;4.4167;-0.4124;0.239
16291;-3.7097;4.4167;-0.3958;0.222
16292;-3.7097;4.4167;-0.3791;0.205
16293;-3.7097;4.4167;-0.3624;0.189
16294;-3.7097;4.4167;-0.3458;0.173
16295;-3.7097;4.4167;-0.3291;0.158
16296;-3.7097;4.4167;-0.3124;0.143
16297;-3.7097;4.4167;-0.2958;0.129
16298;-3.7097;4.4167;-0.2791;0.117
16299;-3.7097;4.4167;-0.2624;0.106
16300;-3.7097;4.4167;-0.2458;0.097
16301;-3.7097;4.4167;-0.2291;0.091
16302;-3.7097;4.4167;-0.2124;0.089
16303;-3.7097;4.4167;-0.1958;0.089
16304;-3.7015;4.4039;-0.4458;0.253
16305;-3.7015;4.4039;-0.4291;0.236
16306;-3.7015;4.4039;-0.4124;0.218
16307;-3.7015;4.4039;-0.3958;0.201
16308;-3.7015;4.4039;-0.3791;0.184
16309;-3.7015;4.4039;-0.3624;0.167
16310;-3.7015;4.4039;-0.3458;0.151
16311;-3.7015;4.4039;-0.3291;0.135
16312;-3.7015;4.4039;-0.3124;0.12
16313;-3.7015;4.4039;-0.2958;0.107
16314;-3.7015;4.4039;-0.2791;0.094
16315;-3.7015;4.4039;-0.2624;0.084
16316;-3.7015;4.4039;-0.2458;0.076
16317;-3.7015;4.4039;-0.2291;0.073
16318;-3.7015;4.4039;-0.2124;0.074
16319;-3.7015;4.4039;-0.1958;0.078
16320;-3.6933;4.3911;-0.4458;0.233
16321;-3.6933;4.3911;-0.4291;0.216
16322;-3.6933;4.3911;-0.4124;0.198
16323;-3.6933;4.3911;-0.3958;0.18
16324;-3.6933;4.3911;-0.3791;0.163
16325;-3.6933;4.3911;-0.3624;0.146
16326;-3.6933;4.3911;-0.3458;0.129
16327;-3.6933;4.3911;-0.3291;0.113
16328;-3.6933;4.3911;-0.3124;0.098
16329;-3.6933;4.3911;-0.2958;0.084
16330;-3.6933;4.3911;-0.2791;0.072
16331;-3.6933;4.3911;-0.2624;0.063
16332;-3.6933;4.3911;-0.2458;0.058
16333;-3.6933;4.3911;-0.2291;0.059
16334;-3.6933;4.3911;-0.2124;0.065
16335;-3.6933;4.3911;-0.1958;0.074
16336;-3.6851;4.3784;-0.4458;0.214
16337;-3.6851;4.3784;-0.4291;0.196
16338;-3.6851;4.3784;-0.4124;0.178
16339;-3.6851;4.3784;-0.3958;0.16
16340;-3.6851;4.3784;-0.3791;0.142
16341;-3.6851;4.3784;-0.3624;0.125
16342;-3.6851;4.3784;-0.3458;0.108
16343;-3.6851;4.3784;-0.3291;0.091
16344;-3.6851;4.3784;-0.3124;0.076
16345;-3.6851;4.3784;-0.2958;0.062
16346;-3.6851;4.3784;-0.2791;0.052
16347;-3.6851;4.3784;-0.2624;0.049
16348;-3.6851;4.3784;-0.2458;0.049
16349;-3.6851;4.3784;-0.2291;0.052
16350;-3.6851;4.3784;-0.2124;0.063
16351;-3.6851;4.3784;-0.1958;0.076
16352;-3.6769;4.3656;-0.4458;0.196
16353;-3.6769;4.3656;-0.4291;0.177
16354;-3.6769;4.3656;-0.4124;0.159
16355;-3.6769;4.3656;-0.3958;0.141
16356;-3.6769;4.3656;-0.3791;0.123
16357;-3.6769;4.3656;-0.3624;0.105
16358;-3.6769;4.3656;-0.3458;0.087
16359;-3.6769;4.3656;-0.3291;0.071
16360;-3.6769;4.3656;-0.3124;0.054
16361;-3.6769;4.3656;-0.2958;0.046
16362;-3.6769;4.3656;-0.2791;0.04
16363;-3.6769;4.3656;-0.2624;0.04
16364;-3.6769;4.3656;-0.2458;0.046
16365;-3.6769;4.3656;-0.2291;0.054
16366;-3.6769;4.3656;-0.2124;0.07
16367;-3.6769;4.3656;-0.1958;0.086
16368;-3.6687;4.3528;-0.4458;0.178
16369;-3.6687;4.3528;-0.4291;0.16
16370;-3.6687;4.3528;-0.4124;0.141
16371;-3.6687;4.3528;-0.3958;0.122
16372;-3.6687;4.3528;-0.3791;0.104
16373;-3.6687;4.3528;-0.3624;0.086
16374;-3.6687;4.3528;-0.3458;0.068
16375;-3.6687;4.3528;-0.3291;0.052
16376;-3.6687;4.3528;-0.3124;0.042
16377;-3.6687;4.3528;-0.2958;0.03
16378;-3.6687;4.3528;-0.2791;0.029
16379;-3.6687;4.3528;-0.2624;0.04
16380;-3.6687;4.3528;-0.2458;0.05
16381;-3.6687;4.3528;-0.2291;0.065
16382;-3.6687;4.3528;-0.2124;0.082
16383;-3.6687;4.3528;-0.1958;0.1
16384;-3.6605;4.3401;-0.4458;0.162
16385;-3.6605;4.3401;-0.4291;0.143
16386;-3.6605;4.3401;-0.4124;0.124
16387;-3.6605;4.3401;-0.3958;0.106
16388;-3.6605;4.3401;-0.3791;0.087
16389;-3.6605;4.3401;-0.3624;0.069
16390;-3.6605;4.3401;-0.3458;0.052
16391;-3.6605;4.3401;-0.3291;0.041
16392;-3.6605;4.3401;-0.3124;0.026
16393;-3.6605;4.3401;-0.2958;0.019
16394;-3.6605;4.3401;-0.2791;0.037
16395;-3.6605;4.3401;-0.2624;0.049
16396;-3.6605;4.3401;-0.2458;0.063
16397;-3.6605;4.3401;-0.2291;0.08
16398;-3.6605;4.3401;-0.2124;0.098
16399;-3.6605;4.3401;-0.1958;0.116
16400;-3.6523;4.3273;-0.4458;0.147
16401;-3.6523;4.3273;-0.4291;0.128
16402;-3.6523;4.3273;-0.4124;0.109
16403;-3.6523;4.3273;-0.3958;0.091
16404;-3.6523;4.3273;-0.3791;0.073
16405;-3.6523;4.3273;-0.3624;0.054
16406;-3.6523;4.3273;-0.3458;0.045
16407;-3.6523;4.3273;-0.3291;0.034
16408;-3.6523;4.3273;-0.3124;0.029
16409;-3.6523;4.3273;-0.2958;0.039
16410;-3.6523;4.3273;-0.2791;0.049
16411;-3.6523;4.3273;-0.2624;0.063
16412;-3.6523;4.3273;-0.2458;0.081
16413;-3.6523;4.3273;-0.2291;0.099
16414;-3.6523;4.3273;-0.2124;0.117
16415;-3.6523;4.3273;-0.1958;0.135
16416;-3.6441;4.3146;-0.4458;0.133
16417;-3.6441;4.3146;-0.4291;0.115
16418;-3.6441;4.3146;-0.4124;0.097
16419;-3.6441;4.3146;-0.3958;0.079
16420;-3.6441;4.3146;-0.3791;0.063
16421;-3.6441;4.3146;-0.3624;0.05
16422;-3.6441;4.3146;-0.3458;0.043
16423;-3.6441;4.3146;-0.3291;0.04
16424;-3.6441;4.3146;-0.3124;0.044
16425;-3.6441;4.3146;-0.2958;0.052
16426;-3.6441;4.3146;-0.2791;0.067
16427;-3.6441;4.3146;-0.2624;0.083
16428;-3.6441;4.3146;-0.2458;0.101
16429;-3.6441;4.3146;-0.2291;0.119
16430;-3.6441;4.3146;-0.2124;0.137
16431;-3.6441;4.3146;-0.1958;0.155
16432;-3.6359;4.3018;-0.4458;0.122
16433;-3.6359;4.3018;-0.4291;0.105
16434;-3.6359;4.3018;-0.4124;0.088
16435;-3.6359;4.3018;-0.3958;0.072
16436;-3.6359;4.3018;-0.3791;0.058
16437;-3.6359;4.3018;-0.3624;0.051
16438;-3.6359;4.3018;-0.3458;0.048
16439;-3.6359;4.3018;-0.3291;0.05
16440;-3.6359;4.3018;-0.3124;0.058
16441;-3.6359;4.3018;-0.2958;0.072
16442;-3.6359;4.3018;-0.2791;0.087
16443;-3.6359;4.3018;-0.2624;0.104
16444;-3.6359;4.3018;-0.2458;0.122
16445;-3.6359;4.3018;-0.2291;0.139
16446;-3.6359;4.3018;-0.2124;0.157
16447;-3.6359;4.3018;-0.1958;0.175
16448;-3.6277;4.289;-0.4458;0.115
16449;-3.6277;4.289;-0.4291;0.098
16450;-3.6277;4.289;-0.4124;0.084
16451;-3.6277;4.289;-0.3958;0.071
16452;-3.6277;4.289;-0.3791;0.062
16453;-3.6277;4.289;-0.3624;0.057
16454;-3.6277;4.289;-0.3458;0.059
16455;-3.6277;4.289;-0.3291;0.067
16456;-3.6277;4.289;-0.3124;0.079
16457;-3.6277;4.289;-0.2958;0.093
16458;-3.6277;4.289;-0.2791;0.109
16459;-3.6277;4.289;-0.2624;0.125
16460;-3.6277;4.289;-0.2458;0.143
16461;-3.6277;4.289;-0.2291;0.16
16462;-3.6277;4.289;-0.2124;0.178
16463;-3.6277;4.289;-0.1958;0.196
16464;-3.6195;4.2763;-0.4458;0.11
16465;-3.6195;4.2763;-0.4291;0.096
16466;-3.6195;4.2763;-0.4124;0.084
16467;-3.6195;4.2763;-0.3958;0.075
16468;-3.6195;4.2763;-0.3791;0.071
16469;-3.6195;4.2763;-0.3624;0.072
16470;-3.6195;4.2763;-0.3458;0.077
16471;-3.6195;4.2763;-0.3291;0.087
16472;-3.6195;4.2763;-0.3124;0.1
16473;-3.6195;4.2763;-0.2958;0.114
16474;-3.6195;4.2763;-0.2791;0.13
16475;-3.6195;4.2763;-0.2624;0.147
16476;-3.6195;4.2763;-0.2458;0.164
16477;-3.6195;4.2763;-0.2291;0.182
16478;-3.6195;4.2763;-0.2124;0.2
16479;-3.6195;4.2763;-0.1958;0.218
16480;-3.6113;4.2635;-0.4458;0.109
16481;-3.6113;4.2635;-0.4291;0.097
16482;-3.6113;4.2635;-0.4124;0.089
16483;-3.6113;4.2635;-0.3958;0.084
16484;-3.6113;4.2635;-0.3791;0.084
16485;-3.6113;4.2635;-0.3624;0.088
16486;-3.6113;4.2635;-0.3458;0.096
16487;-3.6113;4.2635;-0.3291;0.107
16488;-3.6113;4.2635;-0.3124;0.121
16489;-3.6113;4.2635;-0.2958;0.135
16490;-3.6113;4.2635;-0.2791;0.151
16491;-3.6113;4.2635;-0.2624;0.168
16492;-3.6113;4.2635;-0.2458;0.185
16493;-3.6113;4.2635;-0.2291;0.203
16494;-3.6113;4.2635;-0.2124;0.221
16495;-3.6113;4.2635;-0.1958;0.239
16496;-3.6031;4.2507;-0.4458;0.111
16497;-3.6031;4.2507;-0.4291;0.103
16498;-3.6031;4.2507;-0.4124;0.098
16499;-3.6031;4.2507;-0.3958;0.097
16500;-3.6031;4.2507;-0.3791;0.1
16501;-3.6031;4.2507;-0.3624;0.106
16502;-3.6031;4.2507;-0.3458;0.116
16503;-3.6031;4.2507;-0.3291;0.128
16504;-3.6031;4.2507;-0.3124;0.141
16505;-3.6031;4.2507;-0.2958;0.157
16506;-3.6031;4.2507;-0.2791;0.173
16507;-3.6031;4.2507;-0.2624;0.189
16508;-3.6031;4.2507;-0.2458;0.207
16509;-3.6031;4.2507;-0.2291;0.225
16510;-3.6031;4.2507;-0.2124;0.243
16511;-3.6031;4.2507;-0.1958;0.261
16512;-3.5949;4.238;-0.4458;0.117
16513;-3.5949;4.238;-0.4291;0.112
16514;-3.5949;4.238;-0.4124;0.11
16515;-3.5949;4.238;-0.3958;0.112
16516;-3.5949;4.238;-0.3791;0.117
16517;-3.5949;4.238;-0.3624;0.125
16518;-3.5949;4.238;-0.3458;0.136
16519;-3.5949;4.238;-0.3291;0.148
16520;-3.5949;4.238;-0.3124;0.162
16521;-3.5949;4.238;-0.2958;0.178
16522;-3.5949;4.238;-0.2791;0.194
16523;-3.5949;4.238;-0.2624;0.211
16524;-3.5949;4.238;-0.2458;0.228
16525;-3.5949;4.238;-0.2291;0.246
16526;-3.5949;4.238;-0.2124;0.264
16527;-3.5949;4.238;-0.1958;0.283
16528;-3.5867;4.2252;-0.4458;0.125
16529;-3.5867;4.2252;-0.4291;0.123
16530;-3.5867;4.2252;-0.4124;0.124
16531;-3.5867;4.2252;-0.3958;0.128
16532;-3.5867;4.2252;-0.3791;0.135
16533;-3.5867;4.2252;-0.3624;0.144
16534;-3.5867;4.2252;-0.3458;0.155
16535;-3.5867;4.2252;-0.3291;0.169
16536;-3.5867;4.2252;-0.3124;0.183
16537;-3.5867;4.2252;-0.2958;0.198
16538;-3.5867;4.2252;-0.2791;0.215
16539;-3.5867;4.2252;-0.2624;0.232
16540;-3.5867;4.2252;-0.2458;0.249
16541;-3.5867;4.2252;-0.2291;0.267
16542;-3.5867;4.2252;-0.2124;0.286
16543;-3.5867;4.2252;-0.1958;0.304
16544;-3.5785;4.2124;-0.4458;0.136
16545;-3.5785;4.2124;-0.4291;0.136
16546;-3.5785;4.2124;-0.4124;0.139
16547;-3.5785;4.2124;-0.3958;0.145
16548;-3.5785;4.2124;-0.3791;0.153
16549;-3.5785;4.2124;-0.3624;0.163
16550;-3.5785;4.2124;-0.3458;0.175
16551;-3.5785;4.2124;-0.3291;0.189
16552;-3.5785;4.2124;-0.3124;0.203
16553;-3.5785;4.2124;-0.2958;0.219
16554;-3.5785;4.2124;-0.2791;0.236
16555;-3.5785;4.2124;-0.2624;0.253
16556;-3.5785;4.2124;-0.2458;0.271
16557;-3.5785;4.2124;-0.2291;0.289
16558;-3.5785;4.2124;-0.2124;0.307
16559;-3.5785;4.2124;-0.1958;0.326
16560;-3.5703;4.1997;-0.4458;0.149
16561;-3.5703;4.1997;-0.4291;0.151
16562;-3.5703;4.1997;-0.4124;0.155
16563;-3.5703;4.1997;-0.3958;0.163
16564;-3.5703;4.1997;-0.3791;0.172
16565;-3.5703;4.1997;-0.3624;0.183
16566;-3.5703;4.1997;-0.3458;0.195
16567;-3.5703;4.1997;-0.3291;0.209
16568;-3.5703;4.1997;-0.3124;0.224
16569;-3.5703;4.1997;-0.2958;0.24
16570;-3.5703;4.1997;-0.2791;0.256
16571;-3.5703;4.1997;-0.2624;0.274
16572;-3.5703;4.1997;-0.2458;0.292
16573;-3.5703;4.1997;-0.2291;0.31
16574;-3.5703;4.1997;-0.2124;0.328
16575;-3.5703;4.1997;-0.1958;0.347
16576;-3.5621;4.1869;-0.4458;0.163
16577;-3.5621;4.1869;-0.4291;0.166
16578;-3.5621;4.1869;-0.4124;0.172
16579;-3.5621;4.1869;-0.3958;0.18
16580;-3.5621;4.1869;-0.3791;0.19
16581;-3.5621;4.1869;-0.3624;0.202
16582;-3.5621;4.1869;-0.3458;0.215
16583;-3.5621;4.1869;-0.3291;0.229
16584;-3.5621;4.1869;-0.3124;0.244
16585;-3.5621;4.1869;-0.2958;0.26
16586;-3.5621;4.1869;-0.2791;0.277
16587;-3.5621;4.1869;-0.2624;0.294
16588;-3.5621;4.1869;-0.2458;0.312
16589;-3.5621;4.1869;-0.2291;0.331
16590;-3.5621;4.1869;-0.2124;0.349
16591;-3.5621;4.1869;-0.1958;0.368
16592;-3.5539;4.1742;-0.4458;0.177
16593;-3.5539;4.1742;-0.4291;0.182
16594;-3.5539;4.1742;-0.4124;0.19
16595;-3.5539;4.1742;-0.3958;0.199
16596;-3.5539;4.1742;-0.3791;0.209
16597;-3.5539;4.1742;-0.3624;0.221
16598;-3.5539;4.1742;-0.3458;0.234
16599;-3.5539;4.1742;-0.3291;0.249
16600;-3.5539;4.1742;-0.3124;0.264
16601;-3.5539;4.1742;-0.2958;0.28
16602;-3.5539;4.1742;-0.2791;0.297
16603;-3.5539;4.1742;-0.2624;0.315
16604;-3.5539;4.1742;-0.2458;0.333
16605;-3.5539;4.1742;-0.2291;0.351
16606;-3.5539;4.1742;-0.2124;0.37
16607;-3.5539;4.1742;-0.1958;0.389
16608;-3.5458;4.1614;-0.4458;0.193
16609;-3.5458;4.1614;-0.4291;0.199
16610;-3.5458;4.1614;-0.4124;0.207
16611;-3.5458;4.1614;-0.3958;0.217
16612;-3.5458;4.1614;-0.3791;0.228
16613;-3.5458;4.1614;-0.3624;0.24
16614;-3.5458;4.1614;-0.3458;0.254
16615;-3.5458;4.1614;-0.3291;0.268
16616;-3.5458;4.1614;-0.3124;0.284
16617;-3.5458;4.1614;-0.2958;0.3
16618;-3.5458;4.1614;-0.2791;0.317
16619;-3.5458;4.1614;-0.2624;0.335
16620;-3.5458;4.1614;-0.2458;0.353
16621;-3.5458;4.1614;-0.2291;0.372
16622;-3.5458;4.1614;-0.2124;0.391
16623;-3.5458;4.1614;-0.1958;0.41
16624;-3.5376;4.1486;-0.4458;0.209
16625;-3.5376;4.1486;-0.4291;0.216
16626;-3.5376;4.1486;-0.4124;0.225
16627;-3.5376;4.1486;-0.3958;0.235
16628;-3.5376;4.1486;-0.3791;0.246
16629;-3.5376;4.1486;-0.3624;0.259
16630;-3.5376;4.1486;-0.3458;0.273
16631;-3.5376;4.1486;-0.3291;0.288
16632;-3.5376;4.1486;-0.3124;0.304
16633;-3.5376;4.1486;-0.2958;0.32
16634;-3.5376;4.1486;-0.2791;0.337
16635;-3.5376;4.1486;-0.2624;0.355
16636;-3.5376;4.1486;-0.2458;0.373
16637;-3.5376;4.1486;-0.2291;0.392
16638;-3.5376;4.1486;-0.2124;0.411
16639;-3.5376;4.1486;-0.1958;0.43
16640;-3.5294;4.1359;-0.4458;0.225
16641;-3.5294;4.1359;-0.4291;0.233
16642;-3.5294;4.1359;-0.4124;0.242
16643;-3.5294;4.1359;-0.3958;0.253
16644;-3.5294;4.1359;-0.3791;0.265
16645;-3.5294;4.1359;-0.3624;0.278
16646;-3.5294;4.1359;-0.3458;0.292
16647;-3.5294;4.1359;-0.3291;0.307
16648;-3.5294;4.1359;-0.3124;0.323
16649;-3.5294;4.1359;-0.2958;0.34
16650;-3.5294;4.1359;-0.2791;0.357
16651;-3.5294;4.1359;-0.2624;0.375
16652;-3.5294;4.1359;-0.2458;0.393
16653;-3.5294;4.1359;-0.2291;0.412
16654;-3.5294;4.1359;-0.2124;0.431
16655;-3.5294;4.1359;-0.1958;0.451
16656;-3.5212;4.1231;-0.4458;0.242
16657;-3.5212;4.1231;-0.4291;0.25
16658;-3.5212;4.1231;-0.4124;0.26
16659;-3.5212;4.1231;-0.3958;0.271
16660;-3.5212;4.1231;-0.3791;0.283
16661;-3.5212;4.1231;-0.3624;0.297
16662;-3.5212;4.1231;-0.3458;0.311
16663;-3.5212;4.1231;-0.3291;0.326
16664;-3.5212;4.1231;-0.3124;0.342
16665;-3.5212;4.1231;-0.2958;0.359
16666;-3.5212;4.1231;-0.2791;0.376
16667;-3.5212;4.1231;-0.2624;0.394
16668;-3.5212;4.1231;-0.2458;0.413
16669;-3.5212;4.1231;-0.2291;0.432
16670;-3.5212;4.1231;-0.2124;0.451
16671;-3.5212;4.1231;-0.1958;0.471
16672;-3.513;4.1103;-0.4458;0.258
16673;-3.513;4.1103;-0.4291;0.267
16674;-3.513;4.1103;-0.4124;0.278
16675;-3.513;4.1103;-0.3958;0.289
16676;-3.513;4.1103;-0.3791;0.302
16677;-3.513;4.1103;-0.3624;0.315
16678;-3.513;4.1103;-0.3458;0.33
16679;-3.513;4.1103;-0.3291;0.345
16680;-3.513;4.1103;-0.3124;0.361
16681;-3.513;4.1103;-0.2958;0.378
16682;-3.513;4.1103;-0.2791;0.395
16683;-3.513;4.1103;-0.2624;0.413
16684;-3.513;4.1103;-0.2458;0.432
16685;-3.513;4.1103;-0.2291;0.451
16686;-3.513;4.1103;-0.2124;0.47
16687;-3.513;4.1103;-0.1958;0.49
16688;-3.5048;4.0976;-0.4458;0.275
16689;-3.5048;4.0976;-0.4291;0.285
16690;-3.5048;4.0976;-0.4124;0.295
16691;-3.5048;4.0976;-0.3958;0.307
16692;-3.5048;4.0976;-0.3791;0.32
16693;-3.5048;4.0976;-0.3624;0.333
16694;-3.5048;4.0976;-0.3458;0.348
16695;-3.5048;4.0976;-0.3291;0.363
16696;-3.5048;4.0976;-0.3124;0.38
16697;-3.5048;4.0976;-0.2958;0.396
16698;-3.5048;4.0976;-0.2791;0.414
16699;-3.5048;4.0976;-0.2624;0.432
16700;-3.5048;4.0976;-0.2458;0.451
16701;-3.5048;4.0976;-0.2291;0.47
16702;-3.5048;4.0976;-0.2124;0.49
16703;-3.5048;4.0976;-0.1958;0.51
16704;-3.4966;4.0848;-0.4458;0.292
16705;-3.4966;4.0848;-0.4291;0.302
16706;-3.4966;4.0848;-0.4124;0.313
16707;-3.4966;4.0848;-0.3958;0.325
16708;-3.4966;4.0848;-0.3791;0.338
16709;-3.4966;4.0848;-0.3624;0.351
16710;-3.4966;4.0848;-0.3458;0.366
16711;-3.4966;4.0848;-0.3291;0.382
16712;-3.4966;4.0848;-0.3124;0.398
16713;-3.4966;4.0848;-0.2958;0.415
16714;-3.4966;4.0848;-0.2791;0.433
16715;-3.4966;4.0848;-0.2624;0.451
16716;-3.4966;4.0848;-0.2458;0.47
16717;-3.4966;4.0848;-0.2291;0.489
16718;-3.4966;4.0848;-0.2124;0.509
16719;-3.4966;4.0848;-0.1958;0.53
16720;-3.4884;4.072;-0.4458;0.309
16721;-3.4884;4.072;-0.4291;0.319
16722;-3.4884;4.072;-0.4124;0.33
16723;-3.4884;4.072;-0.3958;0.342
16724;-3.4884;4.072;-0.3791;0.355
16725;-3.4884;4.072;-0.3624;0.369
16726;-3.4884;4.072;-0.3458;0.384
16727;-3.4884;4.072;-0.3291;0.4
16728;-3.4884;4.072;-0.3124;0.416
16729;-3.4884;4.072;-0.2958;0.433
16730;-3.4884;4.072;-0.2791;0.451
16731;-3.4884;4.072;-0.2624;0.469
16732;-3.4884;4.072;-0.2458;0.488
16733;-3.4884;4.072;-0.2291;0.508
16734;-3.4884;4.072;-0.2124;0.528
16735;-3.4884;4.072;-0.1958;NaN
16736;-3.4802;4.0593;-0.4458;0.325
16737;-3.4802;4.0593;-0.4291;0.336
16738;-3.4802;4.0593;-0.4124;0.347
16739;-3.4802;4.0593;-0.3958;0.359
16740;-3.4802;4.0593;-0.3791;0.373
16741;-3.4802;4.0593;-0.3624;0.387
16742;-3.4802;4.0593;-0.3458;0.402
16743;-3.4802;4.0593;-0.3291;0.417
16744;-3.4802;4.0593;-0.3124;0.434
16745;-3.4802;4.0593;-0.2958;0.451
16746;-3.4802;4.0593;-0.2791;0.469
16747;-3.4802;4.0593;-0.2624;0.488
16748;-3.4802;4.0593;-0.2458;0.507
16749;-3.4802;4.0593;-0.2291;0.527
16750;-3.4802;4.0593;-0.2124;NaN
16751;-3.4802;4.0593;-0.1958;NaN
16752;-3.472;4.0465;-0.4458;0.342
16753;-3.472;4.0465;-0.4291;0.352
16754;-3.472;4.0465;-0.4124;0.364
16755;-3.472;4.0465;-0.3958;0.376
16756;-3.472;4.0465;-0.3791;0.39
16757;-3.472;4.0465;-0.3624;0.404
16758;-3.472;4.0465;-0.3458;0.419
16759;-3.472;4.0465;-0.3291;0.435
16760;-3.472;4.0465;-0.3124;0.451
16761;-3.472;4.0465;-0.2958;0.469
16762;-3.472;4.0465;-0.2791;0.487
16763;-3.472;4.0465;-0.2624;0.506
16764;-3.472;4.0465;-0.2458;0.525
16765;-3.472;4.0465;-0.2291;NaN
16766;-3.472;4.0465;-0.2124;NaN
16767;-3.472;4.0465;-0.1958;NaN
16768;-3.4638;4.0338;-0.4458;0.358
16769;-3.4638;4.0338;-0.4291;0.369
16770;-3.4638;4.0338;-0.4124;0.381
16771;-3.4638;4.0338;-0.3958;0.393
16772;-3.4638;4.0338;-0.3791;0.407
16773;-3.4638;4.0338;-0.3624;0.421
16774;-3.4638;4.0338;-0.3458;0.436
16775;-3.4638;4.0338;-0.3291;0.452
16776;-3.4638;4.0338;-0.3124;0.469
16777;-3.4638;4.0338;-0.2958;0.486
16778;-3.4638;4.0338;-0.2791;0.505
16779;-3.4638;4.0338;-0.2624;0.524
16780;-3.4638;4.0338;-0.2458;NaN
16781;-3.4638;4.0338;-0.2291;NaN
16782;-3.4638;4.0338;-0.2124;NaN
16783;-3.4638;4.0338;-0.1958;NaN
16784;-3.4556;4.021;-0.4458;0.375
16785;-3.4556;4.021;-0.4291;0.385
16786;-3.4556;4.021;-0.4124;0.397
16787;-3.4556;4.021;-0.3958;0.41
16788;-3.4556;4.021;-0.3791;0.423
16789;-3.4556;4.021;-0.3624;0.438
16790;-3.4556;4.021;-0.3458;0.453
16791;-3.4556;4.021;-0.3291;0.469
16792;-3.4556;4.021;-0.3124;0.486
16793;-3.4556;4.021;-0.2958;0.504
16794;-3.4556;4.021;-0.2791;0.522
16795;-3.4556;4.021;-0.2624;NaN
16796;-3.4556;4.021;-0.2458;NaN
16797;-3.4556;4.021;-0.2291;NaN
16798;-3.4556;4.021;-0.2124;NaN
16799;-3.4556;4.021;-0.1958;NaN
16800;-3.4474;4.0082;-0.4458;0.391
16801;-3.4474;4.0082;-0.4291;0.402
16802;-3.4474;4.0082;-0.4124;0.413
16803;-3.4474;4.0082;-0.3958;0.426
16804;-3.4474;4.0082;-0.3791;0.44
16805;-3.4474;4.0082;-0.3624;0.454
16806;-3.4474;4.0082;-0.3458;0.47
16807;-3.4474;4.0082;-0.3291;0.486
16808;-3.4474;4.0082;-0.3124;0.503
16809;-3.4474;4.0082;-0.2958;0.521
16810;-3.4474;4.0082;-0.2791;NaN
16811;-3.4474;4.0082;-0.2624;NaN
16812;-3.4474;4.0082;-0.2458;NaN
16813;-3.4474;4.0082;-0.2291;NaN
16814;-3.4474;4.0082;-0.2124;NaN
16815;-3.4474;4.0082;-0.1958;NaN
16816;-3.4392;3.9955;-0.4458;0.407
16817;-3.4392;3.9955;-0.4291;0.418
16818;-3.4392;3.9955;-0.4124;0.43
16819;-3.4392;3.9955;-0.3958;0.442
16820;-3.4392;3.9955;-0.3791;0.456
16821;-3.4392;3.9955;-0.3624;0.471
16822;-3.4392;3.9955;-0.3458;0.486
16823;-3.4392;3.9955;-0.3291;0.503
16824;-3.4392;3.9955;-0.3124;0.52
16825;-3.4392;3.9955;-0.2958;0.538
16826;-3.4392;3.9955;-0.2791;NaN
16827;-3.4392;3.9955;-0.2624;NaN
16828;-3.4392;3.9955;-0.2458;NaN
16829;-3.4392;3.9955;-0.2291;NaN
16830;-3.4392;3.9955;-0.2124;NaN
16831;-3.4392;3.9955;-0.1958;NaN
16832;-3.431;3.9827;-0.4458;0.422
16833;-3.431;3.9827;-0.4291;0.433
16834;-3.431;3.9827;-0.4124;0.445
16835;-3.431;3.9827;-0.3958;0.458
16836;-3.431;3.9827;-0.3791;0.472
16837;-3.431;3.9827;-0.3624;0.487
16838;-3.431;3.9827;-0.3458;0.502
16839;-3.431;3.9827;-0.3291;0.519
16840;-3.431;3.9827;-0.3124;0.537
16841;-3.431;3.9827;-0.2958;NaN
16842;-3.431;3.9827;-0.2791;NaN
16843;-3.431;3.9827;-0.2624;NaN
16844;-3.431;3.9827;-0.2458;NaN
16845;-3.431;3.9827;-0.2291;NaN
16846;-3.431;3.9827;-0.2124;NaN
16847;-3.431;3.9827;-0.1958;NaN
16848;-3.4228;3.9699;-0.4458;0.438
16849;-3.4228;3.9699;-0.4291;0.449
16850;-3.4228;3.9699;-0.4124;0.461
16851;-3.4228;3.9699;-0.3958;0.474
16852;-3.4228;3.9699;-0.3791;0.488
16853;-3.4228;3.9699;-0.3624;0.503
16854;-3.4228;3.9699;-0.3458;0.519
16855;-3.4228;3.9699;-0.3291;0.535
16856;-3.4228;3.9699;-0.3124;NaN
16857;-3.4228;3.9699;-0.2958;NaN
16858;-3.4228;3.9699;-0.2791;NaN
16859;-3.4228;3.9699;-0.2624;NaN
16860;-3.4228;3.9699;-0.2458;NaN
16861;-3.4228;3.9699;-0.2291;NaN
16862;-3.4228;3.9699;-0.2124;NaN
16863;-3.4228;3.9699;-0.1958;NaN
16864;-3.4146;3.9572;-0.4458;0.453
16865;-3.4146;3.9572;-0.4291;0.464
16866;-3.4146;3.9572;-0.4124;0.477
16867;-3.4146;3.9572;-0.3958;0.49
16868;-3.4146;3.9572;-0.3791;0.504
16869;-3.4146;3.9572;-0.3624;0.519
