T Z1 Z2 Z3 Z4 Z5
2261.02749071487 3.82871180040947E-17 1.24025005216627E-10 4.44907741993678E-6 0.0132590449007818 99.9867365058978
2284.62041363116 3.63377526899063E-17 1.19195371282336E-10 4.3299679943911E-6 0.013094610693273 99.9869010592195
2308.4595193179 3.44888623469765E-17 1.14557171268407E-10 4.21416931016186E-6 0.0129324339290167 99.9870633517871
2332.54737659443 3.27352068268964E-17 1.10102688905646E-10 4.10158621359877E-6 0.0127724812154191 99.9872234170883
2356.88658108468 3.10718223975099E-17 1.05824523941966E-10 3.99212636982676E-6 0.0126147196848229 99.987381288083
2381.4797554969 2.94940070012901E-17 1.01715579002312E-10 3.88570017690196E-6 0.0124591169858193 99.9875369972123
2406.32954990624 2.79973063082786E-17 9.77690470029088E-11 3.78222068264956E-6 0.0123056412747099 99.9876905764068
2431.43864204036 2.65775005203213E-17 9.39783990961316E-11 3.6816035040979E-6 0.0121542612071169 99.9878420570954
2456.80973756791 2.52305918857115E-17 9.03373731233206E-11 3.58376674942551E-6 0.0120049459297372 99.9879914702132
2482.44557039014 2.39527928856008E-17 8.68399625538284E-11 3.48863094234104E-6 0.0118576650722399 99.98813884621
2508.34890293546 2.274051505566E-17 8.34804058895499E-11 3.3961189488186E-6 0.0117123887393035 99.9882842150583
2534.52252645713 2.15908237192222E-17 8.02549061140696E-11 3.30625423979605E-6 0.011569356786704 99.9884273368788
2560.96926133402 2.05000097177279E-17 7.71563915414594E-11 3.21886597219004E-6 0.0114282792588691 99.988568501798
2587.69195737454 1.94649514030841E-17 7.41795107587075E-11 3.13386808297251E-6 0.0112890840149723 99.9887077820428
2614.69349412372 1.84827667261846E-17 7.13194130294573E-11 3.05119313765789E-6 0.0111517441619432 99.9888452045736
2641.97678117349 1.7550724235542E-17 6.85714439925593E-11 2.97077565840022E-6 0.011016233213299 99.9889807959425
2669.54475847621 1.66662351251768E-17 6.59311375972217E-11 2.89255206573218E-6 0.0108825250826932 99.9891145822993
2697.40039666148 1.58268457066842E-17 6.33942083739497E-11 2.81646062208105E-6 0.0107505940775709 99.9892465893984
2725.54669735626 1.50302302826292E-17 6.09565440271092E-11 2.74244137700611E-6 0.0106204148929288 99.9893768426047
2753.98669350825 1.42741843996639E-17 5.86141983355556E-11 2.67043611410395E-6 0.0104919626051792 99.9895053669001
2782.72344971278 1.3556618460933E-17 5.63633843483411E-11 2.6003882995295E-6 0.0103652126661137 99.9896321868892
2811.76006254303 1.28755516784466E-17 5.42004678630787E-11 2.53224303208276E-6 0.0102401408969684 99.9897573268058
2841.09966088365 1.22291063471462E-17 5.21219611750597E-11 2.46594699481242E-6 0.010116723482586 99.9898808105183
2870.74540626799 1.1615502423381E-17 5.01245170857372E-11 2.40144840808913E-6 0.00999493696567396 99.9900026615358
2900.70049321873 1.10330523914525E-17 4.82049231596683E-11 2.33869698410299E-6 0.00987475824115809 99.9901229030137
2930.96814959212 1.04801564027662E-17 4.63600962194753E-11 2.27764388274077E-6 0.00975616455062845 99.9902415577591
2961.55163692582 9.95529767297225E-18 4.45870770688277E-11 2.21824166880034E-6 0.00963913347687691 99.9903586482369
2992.45425079033 9.45703812326356E-18 4.28830254338777E-11 2.16044427050064E-6 0.00952364293852448 99.9904741965743
3023.67932114412 8.98401425275235E-18 4.12452151139787E-11 2.10420693924721E-6 0.00940967118473691 99.9905882245671
3055.23021269244 8.53493322955171E-18 3.9671029332918E-11 2.04948621061434E-6 0.00929719679002731 99.9907007536841
3087.11032524994 8.10856918885686E-18 3.81579562822566E-11 1.99623986650622E-6 0.00918619864914364 99.9908118050728
3119.32309410693 7.70375972695617E-18 3.67035848487334E-11 1.9444268984606E-6 0.00907665597204043 99.9909213995644
3151.87199039965 7.31940258069706E-18 3.53056005180285E-11 1.89400747205982E-6 0.0089685482789329 99.9910295576783
3184.76052148425 6.95473421556166E-18 3.3962725842474E-11 1.84500306398419E-6 0.00886209877955512 99.9911360561834
3217.99223131475 6.60854743391002E-18 3.26721301735381E-11 1.79733335090406E-6 0.00875712275254362 99.9912410798814
3251.57070082492 6.27976643602337E-18 3.14313082135569E-11 1.75093254841243E-6 0.00865348202982757 99.9913447670062
3285.49954831415 5.96750754431804E-18 3.02383130711406E-11 1.70576594871743E-6 0.00855115862340431 99.9914471355804
3319.78242983736 5.67093236932445E-18 2.90912750434208E-11 1.66179981744656E-6 0.0084501347996702 99.9915482033714
