idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
444766;-3850.3571428571427;4766.142857142857;-229.71428571428578;2.560335502513835e-09
212143;-3211.357142857143;4198.142857142857;-290.57142857142856;5.274091073764394e-09
91558;-2917.214285714286;3904.0;-321.0;9.656705419435127e-10
190924;-3292.5;4147.428571428572;-290.57142857142856;2.385532805934498e-09
336952;-3495.357142857143;4502.428571428572;-260.1428571428572;8.925777258335318e-09
145086;-3211.357142857143;4035.8571428571427;-300.7142857142858;4.519681884781378e-09
128948;-3018.6428571428573;3995.285714285714;-310.8571428571429;4.303861585184347e-09
37272;-2856.357142857143;3772.1428571428573;-331.1428571428572;3.250200845309861e-09
216367;-3201.214285714286;4208.285714285714;-290.57142857142856;2.491392779188666e-09
470209;-3759.0714285714284;4827.0;-229.71428571428578;6.445891838962319e-09
345400;-3475.0714285714284;4522.714285714285;-260.1428571428572;1.5585222452149707e-09
407409;-3738.785714285714;4674.857142857143;-239.8571428571429;9.300141792823495e-09
53410;-3049.0714285714284;3812.714285714286;-321.0;3.2425273616463804e-09
299595;-3383.785714285714;4411.142857142857;-270.28571428571433;2.9370444762048016e-09
190957;-3282.357142857143;4147.428571428572;-290.57142857142856;2.3328113528656923e-09
83110;-2937.5;3883.714285714286;-321.0;4.308098795782619e-09
170529;-3120.0714285714284;4096.714285714285;-300.7142857142858;2.497701510937573e-09
382790;-3576.5;4614.0;-250.0;8.947943445816593e-09
224057;-3414.214285714286;4228.571428571428;-280.42857142857144;3.2658543098110693e-09
74629;-2967.9285714285716;3863.4285714285716;-321.0;1.3132067873380755e-09
87334;-2927.357142857143;3893.8571428571427;-321.0;3.0430643808442947e-09
490604;-3931.5;4877.714285714285;-219.57142857142856;5.4898074292772725e-09
453247;-3819.9285714285716;4786.428571428572;-229.71428571428578;4.00139285910468e-09
424371;-3677.9285714285716;4715.428571428572;-239.8571428571429;2.2015200286565594e-09
186700;-3302.6428571428573;4137.285714285715;-290.57142857142856;6.221112093570744e-09
49186;-3059.214285714286;3802.5714285714284;-321.0;4.55853476426776e-09
365828;-3637.357142857143;4573.428571428572;-250.0;3.2744057246995907e-09
420147;-3688.0714285714284;4705.285714285714;-239.8571428571429;7.064861637702789e-09
11829;-2947.642857142857;3711.285714285714;-331.1428571428572;4.564662160966855e-09
140862;-3221.5;4025.714285714286;-300.7142857142858;6.0269937895119525e-09
149310;-3201.214285714286;4046.0;-300.7142857142858;1.0861294608697338e-09
269895;-3495.357142857143;4340.142857142857;-270.28571428571433;5.073889583377851e-09
124691;-3038.9285714285716;3985.142857142857;-310.8571428571429;1.2573658741288424e-09
361571;-3657.6428571428573;4563.285714285714;-250.0;7.2700751013948175e-09
57667;-3028.785714285714;3822.8571428571427;-321.0;2.8858664612613706e-09
41496;-2846.214285714286;3782.285714285714;-331.1428571428572;2.056991979821884e-09
95024;-3140.357142857143;3914.1428571428573;-310.8571428571429;4.721923728488904e-09
278376;-3464.9285714285716;4360.428571428572;-270.28571428571433;2.7414167607778933e-09
341176;-3485.214285714286;4512.571428571428;-260.1428571428572;5.016679023931219e-09
99248;-3130.214285714286;3924.285714285714;-310.8571428571429;3.3429402562970296e-09
253757;-3302.6428571428573;4299.571428571428;-280.42857142857144;7.075930142878333e-09
465985;-3769.214285714286;4816.857142857143;-229.71428571428578;9.452538233186677e-09
7572;-2967.9285714285716;3701.1428571428573;-331.1428571428572;2.1167197920475187e-09
315733;-3576.5;4451.714285714285;-260.1428571428572;6.974845897349563e-09
4139;-2734.642857142857;3691.0;-341.28571428571433;1.7188318018470514e-09
216400;-3191.0714285714284;4208.285714285714;-290.57142857142856;1.2011600245220503e-09
428628;-3657.6428571428573;4725.571428571428;-239.8571428571429;1.870990351858414e-09
3348;-2978.0714285714284;3691.0;-331.1428571428572;3.332615270348427e-09
133172;-3008.5;4005.4285714285716;-310.8571428571429;1.0364394963906882e-09
178219;-3333.0714285714284;4117.0;-290.57142857142856;3.1149043770516517e-09
365795;-3647.5;4573.428571428572;-250.0;5.009501037657283e-09
387014;-3566.357142857143;4624.142857142857;-250.0;1.7056302301951876e-09
295338;-3404.0714285714284;4401.0;-270.28571428571433;3.373398946469041e-09
319957;-3566.357142857143;4461.857142857143;-260.1428571428572;3.2753101476956783e-09
511823;-3850.3571428571427;4928.428571428572;-219.57142857142856;7.182492710038944e-09
16086;-2927.357142857143;3721.4285714285716;-331.1428571428572;1.7437121308354484e-09
257981;-3292.5;4309.714285714285;-280.42857142857144;2.699376122238238e-09
274119;-3485.214285714286;4350.285714285714;-270.28571428571433;3.1610111031560265e-09
166305;-3130.214285714286;4086.5714285714284;-300.7142857142858;3.985734937731177e-09
16053;-2937.5;3721.4285714285716;-331.1428571428572;1.7707851296127817e-09
120467;-3049.0714285714284;3975.0;-310.8571428571429;2.650385739313095e-09
103505;-3109.9285714285716;3934.4285714285716;-310.8571428571429;2.054520980264729e-09
174786;-3099.785714285714;4106.857142857143;-300.7142857142858;1.1152828033484784e-09
45753;-2825.9285714285716;3792.4285714285716;-331.1428571428572;1.835941936282093e-09
232538;-3383.785714285714;4248.857142857143;-280.42857142857144;5.19546920777572e-09
45720;-2836.0714285714284;3792.4285714285716;-331.1428571428572;9.729655967358726e-10
103472;-3120.0714285714284;3934.4285714285716;-310.8571428571429;2.093955092070607e-09
299562;-3393.9285714285716;4411.142857142857;-270.28571428571433;1.5695006157464533e-09
249500;-3322.9285714285716;4289.428571428572;-280.42857142857144;1.6806029961131102e-09
503342;-3880.785714285714;4908.142857142857;-219.57142857142856;3.174670533589769e-09
