idx;x [m];y [m];z [m];Reff [m]
107;-3.9439;4.4683;-0.2513;0.352
108;-3.9439;4.4683;-0.2235;0.335
109;-3.9439;4.4683;-0.1958;0.319
110;-3.9302;4.4469;-0.4458;0.465
111;-3.9302;4.4469;-0.418;0.44
112;-3.9302;4.4469;-0.3902;0.416
113;-3.9302;4.4469;-0.3624;0.393
114;-3.9302;4.4469;-0.3346;0.37
115;-3.9302;4.4469;-0.3069;0.348
116;-3.9302;4.4469;-0.2791;0.328
117;-3.9302;4.4469;-0.2513;0.309
118;-3.9302;4.4469;-0.2235;0.292
119;-3.9302;4.4469;-0.1958;0.277
120;-3.9164;4.4254;-0.4458;0.425
121;-3.9164;4.4254;-0.418;0.4
122;-3.9164;4.4254;-0.3902;0.375
123;-3.9164;4.4254;-0.3624;0.351
124;-3.9164;4.4254;-0.3346;0.328
125;-3.9164;4.4254;-0.3069;0.306
126;-3.9164;4.4254;-0.2791;0.285
127;-3.9164;4.4254;-0.2513;0.266
128;-3.9164;4.4254;-0.2235;0.249
129;-3.9164;4.4254;-0.1958;0.235
130;-3.9026;4.404;-0.4458;0.387
131;-3.9026;4.404;-0.418;0.36
132;-3.9026;4.404;-0.3902;0.335
133;-3.9026;4.404;-0.3624;0.31
134;-3.9026;4.404;-0.3346;0.287
135;-3.9026;4.404;-0.3069;0.264
136;-3.9026;4.404;-0.2791;0.243
137;-3.9026;4.404;-0.2513;0.224
138;-3.9026;4.404;-0.2235;0.208
139;-3.9026;4.404;-0.1958;0.194
140;-3.8889;4.3826;-0.4458;0.349
141;-3.8889;4.3826;-0.418;0.322
142;-3.8889;4.3826;-0.3902;0.296
143;-3.8889;4.3826;-0.3624;0.27
144;-3.8889;4.3826;-0.3346;0.246
145;-3.8889;4.3826;-0.3069;0.223
146;-3.8889;4.3826;-0.2791;0.202
147;-3.8889;4.3826;-0.2513;0.183
148;-3.8889;4.3826;-0.2235;0.167
149;-3.8889;4.3826;-0.1958;0.154
150;-3.8751;4.3611;-0.4458;0.312
151;-3.8751;4.3611;-0.418;0.284
152;-3.8751;4.3611;-0.3902;0.257
153;-3.8751;4.3611;-0.3624;0.231
154;-3.8751;4.3611;-0.3346;0.206
155;-3.8751;4.3611;-0.3069;0.183
156;-3.8751;4.3611;-0.2791;0.161
157;-3.8751;4.3611;-0.2513;0.142
158;-3.8751;4.3611;-0.2235;0.127
159;-3.8751;4.3611;-0.1958;0.116
160;-3.8613;4.3397;-0.4458;0.276
161;-3.8613;4.3397;-0.418;0.247
162;-3.8613;4.3397;-0.3902;0.22
163;-3.8613;4.3397;-0.3624;0.193
164;-3.8613;4.3397;-0.3346;0.167
165;-3.8613;4.3397;-0.3069;0.142
166;-3.8613;4.3397;-0.2791;0.12
167;-3.8613;4.3397;-0.2513;0.102
168;-3.8613;4.3397;-0.2235;0.089
169;-3.8613;4.3397;-0.1958;0.084
170;-3.8476;4.3182;-0.4458;0.241
171;-3.8476;4.3182;-0.418;0.212
172;-3.8476;4.3182;-0.3902;0.183
173;-3.8476;4.3182;-0.3624;0.155
174;-3.8476;4.3182;-0.3346;0.128
175;-3.8476;4.3182;-0.3069;0.103
176;-3.8476;4.3182;-0.2791;0.08
177;-3.8476;4.3182;-0.2513;0.063
178;-3.8476;4.3182;-0.2235;0.056
179;-3.8476;4.3182;-0.1958;0.063
180;-3.8338;4.2968;-0.4458;0.208
181;-3.8338;4.2968;-0.418;0.178
182;-3.8338;4.2968;-0.3902;0.148
183;-3.8338;4.2968;-0.3624;0.119
184;-3.8338;4.2968;-0.3346;0.091
185;-3.8338;4.2968;-0.3069;0.064
186;-3.8338;4.2968;-0.2791;0.047
187;-3.8338;4.2968;-0.2513;0.04
188;-3.8338;4.2968;-0.2235;0.047
189;-3.8338;4.2968;-0.1958;0.066
190;-3.8201;4.2754;-0.4458;0.177
191;-3.8201;4.2754;-0.418;0.147
192;-3.8201;4.2754;-0.3902;0.116
193;-3.8201;4.2754;-0.3624;0.087
194;-3.8201;4.2754;-0.3346;0.057
195;-3.8201;4.2754;-0.3069;0.038
196;-3.8201;4.2754;-0.2791;0.015
197;-3.8201;4.2754;-0.2513;0.042
198;-3.8201;4.2754;-0.2235;0.062
199;-3.8201;4.2754;-0.1958;0.09
200;-3.8063;4.2539;-0.4458;0.15
201;-3.8063;4.2539;-0.418;0.12
202;-3.8063;4.2539;-0.3902;0.09
203;-3.8063;4.2539;-0.3624;0.062
204;-3.8063;4.2539;-0.3346;0.043
205;-3.8063;4.2539;-0.3069;0.034
206;-3.8063;4.2539;-0.2791;0.047
207;-3.8063;4.2539;-0.2513;0.068
208;-3.8063;4.2539;-0.2235;0.095
209;-3.8063;4.2539;-0.1958;0.123
210;-3.7925;4.2325;-0.4458;0.129
211;-3.7925;4.2325;-0.418;0.101
212;-3.7925;4.2325;-0.3902;0.075
213;-3.7925;4.2325;-0.3624;0.054
214;-3.7925;4.2325;-0.3346;0.05
215;-3.7925;4.2325;-0.3069;0.058
216;-3.7925;4.2325;-0.2791;0.079
217;-3.7925;4.2325;-0.2513;0.105
218;-3.7925;4.2325;-0.2235;0.132
219;-3.7925;4.2325;-0.1958;0.161
220;-3.7788;4.2111;-0.4458;0.116
221;-3.7788;4.2111;-0.418;0.093
222;-3.7788;4.2111;-0.3902;0.076
223;-3.7788;4.2111;-0.3624;0.071
224;-3.7788;4.2111;-0.3346;0.077
225;-3.7788;4.2111;-0.3069;0.095
226;-3.7788;4.2111;-0.2791;0.118
227;-3.7788;4.2111;-0.2513;0.144
228;-3.7788;4.2111;-0.2235;0.171
229;-3.7788;4.2111;-0.1958;0.199
230;-3.765;4.1896;-0.4458;0.114
231;-3.765;4.1896;-0.418;0.099
232;-3.765;4.1896;-0.3902;0.093
233;-3.765;4.1896;-0.3624;0.098
234;-3.765;4.1896;-0.3346;0.113
235;-3.765;4.1896;-0.3069;0.133
236;-3.765;4.1896;-0.2791;0.157
237;-3.765;4.1896;-0.2513;0.183
238;-3.765;4.1896;-0.2235;0.211
239;-3.765;4.1896;-0.1958;0.239
240;-3.7512;4.1682;-0.4458;0.122
241;-3.7512;4.1682;-0.418;0.116
242;-3.7512;4.1682;-0.3902;0.12
243;-3.7512;4.1682;-0.3624;0.131
244;-3.7512;4.1682;-0.3346;0.148
245;-3.7512;4.1682;-0.3069;0.17
246;-3.7512;4.1682;-0.2791;0.195
247;-3.7512;4.1682;-0.2513;0.222
248;-3.7512;4.1682;-0.2235;0.25
249;-3.7512;4.1682;-0.1958;0.279
250;-3.7375;4.1468;-0.4458;0.139
251;-3.7375;4.1468;-0.418;0.141
252;-3.7375;4.1468;-0.3902;0.15
253;-3.7375;4.1468;-0.3624;0.165
254;-3.7375;4.1468;-0.3346;0.185
255;-3.7375;4.1468;-0.3069;0.208
256;-3.7375;4.1468;-0.2791;0.234
257;-3.7375;4.1468;-0.2513;0.261
258;-3.7375;4.1468;-0.2235;0.29
259;-3.7375;4.1468;-0.1958;0.319
260;-3.7237;4.1253;-0.4458;0.162
261;-3.7237;4.1253;-0.418;0.169
262;-3.7237;4.1253;-0.3902;0.182
263;-3.7237;4.1253;-0.3624;0.2
264;-3.7237;4.1253;-0.3346;0.221
265;-3.7237;4.1253;-0.3069;0.245
266;-3.7237;4.1253;-0.2791;0.272
267;-3.7237;4.1253;-0.2513;0.3
268;-3.7237;4.1253;-0.2235;0.329
269;-3.7237;4.1253;-0.1958;0.359
270;-3.71;4.1039;-0.4458;0.188
271;-3.71;4.1039;-0.418;0.199
272;-3.71;4.1039;-0.3902;0.215
273;-3.71;4.1039;-0.3624;0.234
274;-3.71;4.1039;-0.3346;0.257
275;-3.71;4.1039;-0.3069;0.282
276;-3.71;4.1039;-0.2791;0.309
277;-3.71;4.1039;-0.2513;0.338
278;-3.71;4.1039;-0.2235;0.367
279;-3.71;4.1039;-0.1958;0.398
280;-3.6962;4.0825;-0.4458;0.217
281;-3.6962;4.0825;-0.418;0.23
282;-3.6962;4.0825;-0.3902;0.248
283;-3.6962;4.0825;-0.3624;0.269
284;-3.6962;4.0825;-0.3346;0.293
285;-3.6962;4.0825;-0.3069;0.319
286;-3.6962;4.0825;-0.2791;0.346
287;-3.6962;4.0825;-0.2513;0.375
288;-3.6962;4.0825;-0.2235;0.406
289;-3.6962;4.0825;-0.1958;0.437
290;-3.6824;4.061;-0.4458;0.246
291;-3.6824;4.061;-0.418;0.262
292;-3.6824;4.061;-0.3902;0.281
293;-3.6824;4.061;-0.3624;0.303
294;-3.6824;4.061;-0.3346;0.328
295;-3.6824;4.061;-0.3069;0.354
296;-3.6824;4.061;-0.2791;0.383
297;-3.6824;4.061;-0.2513;0.412
298;-3.6824;4.061;-0.2235;0.443
299;-3.6824;4.061;-0.1958;0.475
300;-3.6687;4.0396;-0.4458;0.277
301;-3.6687;4.0396;-0.418;0.294
302;-3.6687;4.0396;-0.3902;0.314
303;-3.6687;4.0396;-0.3624;0.337
304;-3.6687;4.0396;-0.3346;0.363
305;-3.6687;4.0396;-0.3069;0.39
306;-3.6687;4.0396;-0.2791;0.419
307;-3.6687;4.0396;-0.2513;0.449
308;-3.6687;4.0396;-0.2235;0.48
309;-3.6687;4.0396;-0.1958;0.513
310;-3.6549;4.0182;-0.4458;0.307
311;-3.6549;4.0182;-0.418;0.326
312;-3.6549;4.0182;-0.3902;0.347
313;-3.6549;4.0182;-0.3624;0.371
314;-3.6549;4.0182;-0.3346;0.397
315;-3.6549;4.0182;-0.3069;0.424
316;-3.6549;4.0182;-0.2791;0.454
317;-3.6549;4.0182;-0.2513;0.485
318;-3.6549;4.0182;-0.2235;0.518
319;-3.6549;4.0182;-0.1958;NaN
320;-3.6411;3.9967;-0.4458;0.337
321;-3.6411;3.9967;-0.418;0.357
322;-3.6411;3.9967;-0.3902;0.379
323;-3.6411;3.9967;-0.3624;0.403
324;-3.6411;3.9967;-0.3346;0.43
325;-3.6411;3.9967;-0.3069;0.458
326;-3.6411;3.9967;-0.2791;0.489
327;-3.6411;3.9967;-0.2513;0.521
328;-3.6411;3.9967;-0.2235;NaN
329;-3.6411;3.9967;-0.1958;NaN
330;-3.6274;3.9753;-0.4458;0.368
331;-3.6274;3.9753;-0.418;0.388
332;-3.6274;3.9753;-0.3902;0.411
333;-3.6274;3.9753;-0.3624;0.436
334;-3.6274;3.9753;-0.3346;0.463
335;-3.6274;3.9753;-0.3069;0.492
336;-3.6274;3.9753;-0.2791;0.524
337;-3.6274;3.9753;-0.2513;NaN
338;-3.6274;3.9753;-0.2235;NaN
339;-3.6274;3.9753;-0.1958;NaN
340;-3.6136;3.9539;-0.4458;0.397
341;-3.6136;3.9539;-0.418;0.418
342;-3.6136;3.9539;-0.3902;0.442
343;-3.6136;3.9539;-0.3624;0.467
344;-3.6136;3.9539;-0.3346;0.495
345;-3.6136;3.9539;-0.3069;0.526
346;-3.6136;3.9539;-0.2791;NaN
347;-3.6136;3.9539;-0.2513;NaN
348;-3.6136;3.9539;-0.2235;NaN
349;-3.6136;3.9539;-0.1958;NaN
350;-3.5999;3.9324;-0.4458;0.426
351;-3.5999;3.9324;-0.418;0.448
352;-3.5999;3.9324;-0.3902;0.472
353;-3.5999;3.9324;-0.3624;0.498
354;-3.5999;3.9324;-0.3346;0.527
355;-3.5999;3.9324;-0.3069;NaN
356;-3.5999;3.9324;-0.2791;NaN
357;-3.5999;3.9324;-0.2513;NaN
358;-3.5999;3.9324;-0.2235;NaN
359;-3.5999;3.9324;-0.1958;NaN
360;-3.5861;3.911;-0.4458;0.455
361;-3.5861;3.911;-0.418;0.477
362;-3.5861;3.911;-0.3902;0.502
363;-3.5861;3.911;-0.3624;0.529
364;-3.5861;3.911;-0.3346;NaN
365;-3.5861;3.911;-0.3069;NaN
366;-3.5861;3.911;-0.2791;NaN
367;-3.5861;3.911;-0.2513;NaN
368;-3.5861;3.911;-0.2235;NaN
369;-3.5861;3.911;-0.1958;NaN
370;-3.5723;3.8896;-0.4458;0.483
371;-3.5723;3.8896;-0.418;0.506
372;-3.5723;3.8896;-0.3902;0.531
373;-3.5723;3.8896;-0.3624;NaN
374;-3.5723;3.8896;-0.3346;NaN
375;-3.5723;3.8896;-0.3069;NaN
376;-3.5723;3.8896;-0.2791;NaN
377;-3.5723;3.8896;-0.2513;NaN
378;-3.5723;3.8896;-0.2235;NaN
379;-3.5723;3.8896;-0.1958;NaN
380;-3.5586;3.8681;-0.4458;0.51
381;-3.5586;3.8681;-0.418;0.534
382;-3.5586;3.8681;-0.3902;NaN
383;-3.5586;3.8681;-0.3624;NaN
384;-3.5586;3.8681;-0.3346;NaN
385;-3.5586;3.8681;-0.3069;NaN
386;-3.5586;3.8681;-0.2791;NaN
387;-3.5586;3.8681;-0.2513;NaN
388;-3.5586;3.8681;-0.2235;NaN
389;-3.5586;3.8681;-0.1958;NaN
390;-3.5448;3.8467;-0.4458;0.537
391;-3.5448;3.8467;-0.418;NaN
392;-3.5448;3.8467;-0.3902;NaN
393;-3.5448;3.8467;-0.3624;NaN
394;-3.5448;3.8467;-0.3346;NaN
395;-3.5448;3.8467;-0.3069;NaN
396;-3.5448;3.8467;-0.2791;NaN
397;-3.5448;3.8467;-0.2513;NaN
398;-3.5448;3.8467;-0.2235;NaN
399;-3.5448;3.8467;-0.1958;NaN
400;-3.531;3.8253;-0.4458;NaN
401;-3.531;3.8253;-0.418;NaN
402;-3.531;3.8253;-0.3902;NaN
403;-3.531;3.8253;-0.3624;NaN
404;-3.531;3.8253;-0.3346;NaN
405;-3.531;3.8253;-0.3069;NaN
406;-3.531;3.8253;-0.2791;NaN
407;-3.531;3.8253;-0.2513;NaN
408;-3.531;3.8253;-0.2235;NaN
409;-3.531;3.8253;-0.1958;NaN
410;-3.5173;3.8038;-0.4458;NaN
411;-3.5173;3.8038;-0.418;NaN
412;-3.5173;3.8038;-0.3902;NaN
413;-3.5173;3.8038;-0.3624;NaN
414;-3.5173;3.8038;-0.3346;NaN
415;-3.5173;3.8038;-0.3069;NaN
416;-3.5173;3.8038;-0.2791;NaN
417;-3.5173;3.8038;-0.2513;NaN
418;-3.5173;3.8038;-0.2235;NaN
419;-3.5173;3.8038;-0.1958;NaN
420;-3.5035;3.7824;-0.4458;NaN
421;-3.5035;3.7824;-0.418;NaN
422;-3.5035;3.7824;-0.3902;NaN
423;-3.5035;3.7824;-0.3624;NaN
424;-3.5035;3.7824;-0.3346;NaN
425;-3.5035;3.7824;-0.3069;NaN
426;-3.5035;3.7824;-0.2791;NaN
427;-3.5035;3.7824;-0.2513;NaN
428;-3.5035;3.7824;-0.2235;NaN
429;-3.5035;3.7824;-0.1958;NaN
430;-3.4898;3.761;-0.4458;NaN
431;-3.4898;3.761;-0.418;NaN
432;-3.4898;3.761;-0.3902;NaN
433;-3.4898;3.761;-0.3624;NaN
434;-3.4898;3.761;-0.3346;NaN
435;-3.4898;3.761;-0.3069;NaN
436;-3.4898;3.761;-0.2791;NaN
437;-3.4898;3.761;-0.2513;NaN
438;-3.4898;3.761;-0.2235;NaN
439;-3.4898;3.761;-0.1958;NaN
440;-3.476;3.7395;-0.4458;NaN
441;-3.476;3.7395;-0.418;NaN
442;-3.476;3.7395;-0.3902;NaN
443;-3.476;3.7395;-0.3624;NaN
444;-3.476;3.7395;-0.3346;NaN
445;-3.476;3.7395;-0.3069;NaN
446;-3.476;3.7395;-0.2791;NaN
447;-3.476;3.7395;-0.2513;NaN
448;-3.476;3.7395;-0.2235;NaN
449;-3.476;3.7395;-0.1958;NaN
450;-3.4622;3.7181;-0.4458;NaN
451;-3.4622;3.7181;-0.418;NaN
452;-3.4622;3.7181;-0.3902;NaN
453;-3.4622;3.7181;-0.3624;NaN
454;-3.4622;3.7181;-0.3346;NaN
455;-3.4622;3.7181;-0.3069;NaN
456;-3.4622;3.7181;-0.2791;NaN
457;-3.4622;3.7181;-0.2513;NaN
458;-3.4622;3.7181;-0.2235;NaN
459;-3.4622;3.7181;-0.1958;NaN
460;-3.4485;3.6967;-0.4458;NaN
461;-3.4485;3.6967;-0.418;NaN
462;-3.4485;3.6967;-0.3902;NaN
463;-3.4485;3.6967;-0.3624;NaN
464;-3.4485;3.6967;-0.3346;NaN
465;-3.4485;3.6967;-0.3069;NaN
466;-3.4485;3.6967;-0.2791;NaN
467;-3.4485;3.6967;-0.2513;NaN
468;-3.4485;3.6967;-0.2235;NaN
469;-3.4485;3.6967;-0.1958;NaN
470;-3.4347;3.6752;-0.4458;NaN
471;-3.4347;3.6752;-0.418;NaN
472;-3.4347;3.6752;-0.3902;NaN
473;-3.4347;3.6752;-0.3624;NaN
474;-3.4347;3.6752;-0.3346;NaN
475;-3.4347;3.6752;-0.3069;NaN
476;-3.4347;3.6752;-0.2791;NaN
477;-3.4347;3.6752;-0.2513;NaN
478;-3.4347;3.6752;-0.2235;NaN
479;-3.4347;3.6752;-0.1958;NaN
480;-3.4209;3.6538;-0.4458;NaN
481;-3.4209;3.6538;-0.418;NaN
482;-3.4209;3.6538;-0.3902;NaN
483;-3.4209;3.6538;-0.3624;NaN
484;-3.4209;3.6538;-0.3346;NaN
485;-3.4209;3.6538;-0.3069;NaN
486;-3.4209;3.6538;-0.2791;NaN
487;-3.4209;3.6538;-0.2513;NaN
488;-3.4209;3.6538;-0.2235;NaN
489;-3.4209;3.6538;-0.1958;NaN
490;-3.4072;3.6324;-0.4458;NaN
491;-3.4072;3.6324;-0.418;NaN
492;-3.4072;3.6324;-0.3902;NaN
493;-3.4072;3.6324;-0.3624;NaN
494;-3.4072;3.6324;-0.3346;NaN
495;-3.4072;3.6324;-0.3069;NaN
496;-3.4072;3.6324;-0.2791;NaN
497;-3.4072;3.6324;-0.2513;NaN
498;-3.4072;3.6324;-0.2235;NaN
499;-3.4072;3.6324;-0.1958;NaN
500;-3.3934;3.6109;-0.4458;NaN
501;-3.3934;3.6109;-0.418;NaN
502;-3.3934;3.6109;-0.3902;NaN
503;-3.3934;3.6109;-0.3624;NaN
504;-3.3934;3.6109;-0.3346;NaN
505;-3.3934;3.6109;-0.3069;NaN
506;-3.3934;3.6109;-0.2791;NaN
507;-3.3934;3.6109;-0.2513;NaN
508;-3.3934;3.6109;-0.2235;NaN
509;-3.3934;3.6109;-0.1958;NaN
510;-3.3797;3.5895;-0.4458;NaN
511;-3.3797;3.5895;-0.418;NaN
512;-3.3797;3.5895;-0.3902;NaN
513;-3.3797;3.5895;-0.3624;NaN
514;-3.3797;3.5895;-0.3346;NaN
515;-3.3797;3.5895;-0.3069;NaN
516;-3.3797;3.5895;-0.2791;NaN
517;-3.3797;3.5895;-0.2513;NaN
518;-3.3797;3.5895;-0.2235;NaN
519;-3.3797;3.5895;-0.1958;NaN
520;-3.3659;3.5681;-0.4458;NaN
521;-3.3659;3.5681;-0.418;NaN
522;-3.3659;3.5681;-0.3902;NaN
523;-3.3659;3.5681;-0.3624;NaN
524;-3.3659;3.5681;-0.3346;NaN
525;-3.3659;3.5681;-0.3069;NaN
526;-3.3659;3.5681;-0.2791;NaN
527;-3.3659;3.5681;-0.2513;NaN
528;-3.3659;3.5681;-0.2235;NaN
529;-3.3659;3.5681;-0.1958;NaN
530;-3.3521;3.5466;-0.4458;NaN
531;-3.3521;3.5466;-0.418;NaN
532;-3.3521;3.5466;-0.3902;NaN
533;-3.3521;3.5466;-0.3624;NaN
534;-3.3521;3.5466;-0.3346;NaN
535;-3.3521;3.5466;-0.3069;NaN
536;-3.3521;3.5466;-0.2791;NaN
537;-3.3521;3.5466;-0.2513;NaN
538;-3.3521;3.5466;-0.2235;NaN
539;-3.3521;3.5466;-0.1958;NaN
540;-4.0598;4.6966;-0.4458;NaN
541;-4.0598;4.6966;-0.418;NaN
542;-4.0598;4.6966;-0.3902;NaN
543;-4.0598;4.6966;-0.3624;NaN
544;-4.0598;4.6966;-0.3346;NaN
545;-4.0598;4.6966;-0.3069;NaN
546;-4.0598;4.6966;-0.2791;NaN
547;-4.0598;4.6966;-0.2513;NaN
548;-4.0598;4.6966;-0.2235;NaN
549;-4.0598;4.6966;-0.1958;NaN
550;-4.0461;4.6751;-0.4458;NaN
551;-4.0461;4.6751;-0.418;NaN
552;-4.0461;4.6751;-0.3902;NaN
553;-4.0461;4.6751;-0.3624;NaN
554;-4.0461;4.6751;-0.3346;NaN
555;-4.0461;4.6751;-0.3069;NaN
556;-4.0461;4.6751;-0.2791;NaN
557;-4.0461;4.6751;-0.2513;NaN
558;-4.0461;4.6751;-0.2235;NaN
559;-4.0461;4.6751;-0.1958;NaN
560;-4.0323;4.6537;-0.4458;NaN
561;-4.0323;4.6537;-0.418;NaN
562;-4.0323;4.6537;-0.3902;NaN
563;-4.0323;4.6537;-0.3624;NaN
564;-4.0323;4.6537;-0.3346;NaN
565;-4.0323;4.6537;-0.3069;NaN
566;-4.0323;4.6537;-0.2791;NaN
567;-4.0323;4.6537;-0.2513;NaN
568;-4.0323;4.6537;-0.2235;NaN
569;-4.0323;4.6537;-0.1958;NaN
570;-4.0185;4.6323;-0.4458;NaN
571;-4.0185;4.6323;-0.418;NaN
572;-4.0185;4.6323;-0.3902;NaN
573;-4.0185;4.6323;-0.3624;NaN
574;-4.0185;4.6323;-0.3346;NaN
575;-4.0185;4.6323;-0.3069;NaN
576;-4.0185;4.6323;-0.2791;NaN
577;-4.0185;4.6323;-0.2513;NaN
578;-4.0185;4.6323;-0.2235;NaN
579;-4.0185;4.6323;-0.1958;NaN
580;-4.0048;4.6108;-0.4458;NaN
581;-4.0048;4.6108;-0.418;NaN
582;-4.0048;4.6108;-0.3902;NaN
583;-4.0048;4.6108;-0.3624;NaN
584;-4.0048;4.6108;-0.3346;NaN
585;-4.0048;4.6108;-0.3069;NaN
586;-4.0048;4.6108;-0.2791;NaN
587;-4.0048;4.6108;-0.2513;NaN
588;-4.0048;4.6108;-0.2235;NaN
589;-4.0048;4.6108;-0.1958;NaN
590;-3.991;4.5894;-0.4458;NaN
591;-3.991;4.5894;-0.418;NaN
592;-3.991;4.5894;-0.3902;NaN
593;-3.991;4.5894;-0.3624;NaN
594;-3.991;4.5894;-0.3346;NaN
595;-3.991;4.5894;-0.3069;NaN
596;-3.991;4.5894;-0.2791;NaN
597;-3.991;4.5894;-0.2513;NaN
598;-3.991;4.5894;-0.2235;NaN
599;-3.991;4.5894;-0.1958;NaN
600;-3.9773;4.568;-0.4458;NaN
601;-3.9773;4.568;-0.418;NaN
602;-3.9773;4.568;-0.3902;NaN
603;-3.9773;4.568;-0.3624;NaN
604;-3.9773;4.568;-0.3346;NaN
605;-3.9773;4.568;-0.3069;NaN
606;-3.9773;4.568;-0.2791;NaN
607;-3.9773;4.568;-0.2513;0.529
608;-3.9773;4.568;-0.2235;0.513
609;-3.9773;4.568;-0.1958;0.497
610;-3.9635;4.5465;-0.4458;NaN
611;-3.9635;4.5465;-0.418;NaN
612;-3.9635;4.5465;-0.3902;NaN
613;-3.9635;4.5465;-0.3624;NaN
614;-3.9635;4.5465;-0.3346;NaN
