idx;x [m];y [m];z [m];Reff [m]
140;-3.96;4.4933;-0.2639;0.412
141;-3.96;4.4933;-0.2412;0.397
142;-3.96;4.4933;-0.2185;0.383
143;-3.96;4.4933;-0.1958;0.37
144;-3.9489;4.4761;-0.4458;0.52
145;-3.9489;4.4761;-0.423;0.501
146;-3.9489;4.4761;-0.4003;0.481
147;-3.9489;4.4761;-0.3776;0.462
148;-3.9489;4.4761;-0.3548;0.444
149;-3.9489;4.4761;-0.3321;0.426
150;-3.9489;4.4761;-0.3094;0.409
151;-3.9489;4.4761;-0.2867;0.392
152;-3.9489;4.4761;-0.2639;0.376
153;-3.9489;4.4761;-0.2412;0.361
154;-3.9489;4.4761;-0.2185;0.347
155;-3.9489;4.4761;-0.1958;0.335
156;-3.9379;4.4589;-0.4458;0.488
157;-3.9379;4.4589;-0.423;0.468
158;-3.9379;4.4589;-0.4003;0.448
159;-3.9379;4.4589;-0.3776;0.429
160;-3.9379;4.4589;-0.3548;0.41
161;-3.9379;4.4589;-0.3321;0.392
162;-3.9379;4.4589;-0.3094;0.374
163;-3.9379;4.4589;-0.2867;0.357
164;-3.9379;4.4589;-0.2639;0.341
165;-3.9379;4.4589;-0.2412;0.326
166;-3.9379;4.4589;-0.2185;0.313
167;-3.9379;4.4589;-0.1958;0.3
168;-3.9268;4.4417;-0.4458;0.456
169;-3.9268;4.4417;-0.423;0.435
170;-3.9268;4.4417;-0.4003;0.415
171;-3.9268;4.4417;-0.3776;0.395
172;-3.9268;4.4417;-0.3548;0.376
173;-3.9268;4.4417;-0.3321;0.358
174;-3.9268;4.4417;-0.3094;0.34
175;-3.9268;4.4417;-0.2867;0.323
176;-3.9268;4.4417;-0.2639;0.307
177;-3.9268;4.4417;-0.2412;0.292
178;-3.9268;4.4417;-0.2185;0.278
179;-3.9268;4.4417;-0.1958;0.266
180;-3.9158;4.4244;-0.4458;0.424
181;-3.9158;4.4244;-0.423;0.403
182;-3.9158;4.4244;-0.4003;0.382
183;-3.9158;4.4244;-0.3776;0.362
184;-3.9158;4.4244;-0.3548;0.343
185;-3.9158;4.4244;-0.3321;0.324
186;-3.9158;4.4244;-0.3094;0.306
187;-3.9158;4.4244;-0.2867;0.289
188;-3.9158;4.4244;-0.2639;0.273
189;-3.9158;4.4244;-0.2412;0.258
190;-3.9158;4.4244;-0.2185;0.245
191;-3.9158;4.4244;-0.1958;0.233
192;-3.9047;4.4072;-0.4458;0.392
193;-3.9047;4.4072;-0.423;0.371
194;-3.9047;4.4072;-0.4003;0.35
195;-3.9047;4.4072;-0.3776;0.33
196;-3.9047;4.4072;-0.3548;0.31
197;-3.9047;4.4072;-0.3321;0.291
198;-3.9047;4.4072;-0.3094;0.272
199;-3.9047;4.4072;-0.2867;0.255
200;-3.9047;4.4072;-0.2639;0.239
201;-3.9047;4.4072;-0.2412;0.224
202;-3.9047;4.4072;-0.2185;0.211
203;-3.9047;4.4072;-0.1958;0.2
204;-3.8937;4.39;-0.4458;0.362
205;-3.8937;4.39;-0.423;0.34
206;-3.8937;4.39;-0.4003;0.319
207;-3.8937;4.39;-0.3776;0.298
208;-3.8937;4.39;-0.3548;0.278
209;-3.8937;4.39;-0.3321;0.258
210;-3.8937;4.39;-0.3094;0.239
211;-3.8937;4.39;-0.2867;0.222
212;-3.8937;4.39;-0.2639;0.206
213;-3.8937;4.39;-0.2412;0.191
214;-3.8937;4.39;-0.2185;0.178
215;-3.8937;4.39;-0.1958;0.168
216;-3.8826;4.3728;-0.4458;0.332
217;-3.8826;4.3728;-0.423;0.309
218;-3.8826;4.3728;-0.4003;0.288
219;-3.8826;4.3728;-0.3776;0.266
220;-3.8826;4.3728;-0.3548;0.246
221;-3.8826;4.3728;-0.3321;0.226
222;-3.8826;4.3728;-0.3094;0.207
223;-3.8826;4.3728;-0.2867;0.189
224;-3.8826;4.3728;-0.2639;0.173
225;-3.8826;4.3728;-0.2412;0.158
226;-3.8826;4.3728;-0.2185;0.146
227;-3.8826;4.3728;-0.1958;0.137
228;-3.8716;4.3556;-0.4458;0.302
229;-3.8716;4.3556;-0.423;0.28
230;-3.8716;4.3556;-0.4003;0.257
231;-3.8716;4.3556;-0.3776;0.235
232;-3.8716;4.3556;-0.3548;0.214
233;-3.8716;4.3556;-0.3321;0.194
234;-3.8716;4.3556;-0.3094;0.174
235;-3.8716;4.3556;-0.2867;0.156
236;-3.8716;4.3556;-0.2639;0.14
237;-3.8716;4.3556;-0.2412;0.126
238;-3.8716;4.3556;-0.2185;0.115
239;-3.8716;4.3556;-0.1958;0.107
240;-3.8605;4.3384;-0.4458;0.273
241;-3.8605;4.3384;-0.423;0.25
242;-3.8605;4.3384;-0.4003;0.227
243;-3.8605;4.3384;-0.3776;0.205
244;-3.8605;4.3384;-0.3548;0.183
245;-3.8605;4.3384;-0.3321;0.162
246;-3.8605;4.3384;-0.3094;0.142
247;-3.8605;4.3384;-0.2867;0.124
248;-3.8605;4.3384;-0.2639;0.107
249;-3.8605;4.3384;-0.2412;0.094
250;-3.8605;4.3384;-0.2185;0.085
251;-3.8605;4.3384;-0.1958;0.082
252;-3.8495;4.3212;-0.4458;0.245
253;-3.8495;4.3212;-0.423;0.222
254;-3.8495;4.3212;-0.4003;0.198
255;-3.8495;4.3212;-0.3776;0.175
256;-3.8495;4.3212;-0.3548;0.153
257;-3.8495;4.3212;-0.3321;0.131
258;-3.8495;4.3212;-0.3094;0.11
259;-3.8495;4.3212;-0.2867;0.091
260;-3.8495;4.3212;-0.2639;0.075
261;-3.8495;4.3212;-0.2412;0.064
262;-3.8495;4.3212;-0.2185;0.06
263;-3.8495;4.3212;-0.1958;0.064
264;-3.8384;4.304;-0.4458;0.218
265;-3.8384;4.304;-0.423;0.194
266;-3.8384;4.304;-0.4003;0.17
267;-3.8384;4.304;-0.3776;0.146
268;-3.8384;4.304;-0.3548;0.123
269;-3.8384;4.304;-0.3321;0.101
270;-3.8384;4.304;-0.3094;0.079
271;-3.8384;4.304;-0.2867;0.06
272;-3.8384;4.304;-0.2639;0.049
273;-3.8384;4.304;-0.2412;0.046
274;-3.8384;4.304;-0.2185;0.049
275;-3.8384;4.304;-0.1958;0.061
276;-3.8274;4.2867;-0.4458;0.193
277;-3.8274;4.2867;-0.423;0.168
278;-3.8274;4.2867;-0.4003;0.144
279;-3.8274;4.2867;-0.3776;0.119
280;-3.8274;4.2867;-0.3548;0.095
281;-3.8274;4.2867;-0.3321;0.072
282;-3.8274;4.2867;-0.3094;0.051
283;-3.8274;4.2867;-0.2867;0.038
284;-3.8274;4.2867;-0.2639;0.031
285;-3.8274;4.2867;-0.2412;0.041
286;-3.8274;4.2867;-0.2185;0.053
287;-3.8274;4.2867;-0.1958;0.075
288;-3.8163;4.2695;-0.4458;0.169
289;-3.8163;4.2695;-0.423;0.144
290;-3.8163;4.2695;-0.4003;0.12
291;-3.8163;4.2695;-0.3776;0.095
292;-3.8163;4.2695;-0.3548;0.071
293;-3.8163;4.2695;-0.3321;0.05
294;-3.8163;4.2695;-0.3094;0.034
295;-3.8163;4.2695;-0.2867;0.016
296;-3.8163;4.2695;-0.2639;0.039
297;-3.8163;4.2695;-0.2412;0.053
298;-3.8163;4.2695;-0.2185;0.075
299;-3.8163;4.2695;-0.1958;0.098
300;-3.8053;4.2523;-0.4458;0.148
301;-3.8053;4.2523;-0.423;0.124
302;-3.8053;4.2523;-0.4003;0.099
303;-3.8053;4.2523;-0.3776;0.075
304;-3.8053;4.2523;-0.3548;0.053
305;-3.8053;4.2523;-0.3321;0.042
306;-3.8053;4.2523;-0.3094;0.036
307;-3.8053;4.2523;-0.2867;0.044
308;-3.8053;4.2523;-0.2639;0.057
309;-3.8053;4.2523;-0.2412;0.08
310;-3.8053;4.2523;-0.2185;0.103
311;-3.8053;4.2523;-0.1958;0.126
312;-3.7942;4.2351;-0.4458;0.131
313;-3.7942;4.2351;-0.423;0.108
314;-3.7942;4.2351;-0.4003;0.086
315;-3.7942;4.2351;-0.3776;0.066
316;-3.7942;4.2351;-0.3548;0.052
317;-3.7942;4.2351;-0.3321;0.048
318;-3.7942;4.2351;-0.3094;0.053
319;-3.7942;4.2351;-0.2867;0.069
320;-3.7942;4.2351;-0.2639;0.088
321;-3.7942;4.2351;-0.2412;0.11
322;-3.7942;4.2351;-0.2185;0.133
323;-3.7942;4.2351;-0.1958;0.156
324;-3.7831;4.2179;-0.4458;0.119
325;-3.7831;4.2179;-0.423;0.099
326;-3.7831;4.2179;-0.4003;0.081
327;-3.7831;4.2179;-0.3776;0.068
328;-3.7831;4.2179;-0.3548;0.063
329;-3.7831;4.2179;-0.3321;0.069
330;-3.7831;4.2179;-0.3094;0.081
331;-3.7831;4.2179;-0.2867;0.099
332;-3.7831;4.2179;-0.2639;0.119
333;-3.7831;4.2179;-0.2412;0.141
334;-3.7831;4.2179;-0.2185;0.164
335;-3.7831;4.2179;-0.1958;0.187
336;-3.7721;4.2007;-0.4458;0.114
337;-3.7721;4.2007;-0.423;0.098
338;-3.7721;4.2007;-0.4003;0.086
339;-3.7721;4.2007;-0.3776;0.082
340;-3.7721;4.2007;-0.3548;0.085
341;-3.7721;4.2007;-0.3321;0.096
342;-3.7721;4.2007;-0.3094;0.111
343;-3.7721;4.2007;-0.2867;0.13
344;-3.7721;4.2007;-0.2639;0.151
345;-3.7721;4.2007;-0.2412;0.173
346;-3.7721;4.2007;-0.2185;0.195
347;-3.7721;4.2007;-0.1958;0.219
348;-3.761;4.1835;-0.4458;0.115
349;-3.761;4.1835;-0.423;0.105
350;-3.761;4.1835;-0.4003;0.1
351;-3.761;4.1835;-0.3776;0.102
352;-3.761;4.1835;-0.3548;0.111
353;-3.761;4.1835;-0.3321;0.124
354;-3.761;4.1835;-0.3094;0.141
355;-3.761;4.1835;-0.2867;0.161
356;-3.761;4.1835;-0.2639;0.182
357;-3.761;4.1835;-0.2412;0.204
358;-3.761;4.1835;-0.2185;0.227
359;-3.761;4.1835;-0.1958;0.251
360;-3.75;4.1663;-0.4458;0.123
361;-3.75;4.1663;-0.423;0.119
362;-3.75;4.1663;-0.4003;0.12
363;-3.75;4.1663;-0.3776;0.127
364;-3.75;4.1663;-0.3548;0.138
365;-3.75;4.1663;-0.3321;0.154
366;-3.75;4.1663;-0.3094;0.172
367;-3.75;4.1663;-0.2867;0.192
368;-3.75;4.1663;-0.2639;0.213
369;-3.75;4.1663;-0.2412;0.236
370;-3.75;4.1663;-0.2185;0.259
371;-3.75;4.1663;-0.1958;0.283
372;-3.7389;4.1491;-0.4458;0.137
373;-3.7389;4.1491;-0.423;0.137
374;-3.7389;4.1491;-0.4003;0.142
375;-3.7389;4.1491;-0.3776;0.153
376;-3.7389;4.1491;-0.3548;0.166
377;-3.7389;4.1491;-0.3321;0.183
378;-3.7389;4.1491;-0.3094;0.202
379;-3.7389;4.1491;-0.2867;0.222
380;-3.7389;4.1491;-0.2639;0.244
381;-3.7389;4.1491;-0.2412;0.267
382;-3.7389;4.1491;-0.2185;0.291
383;-3.7389;4.1491;-0.1958;0.315
384;-3.7279;4.1318;-0.4458;0.154
385;-3.7279;4.1318;-0.423;0.158
386;-3.7279;4.1318;-0.4003;0.167
387;-3.7279;4.1318;-0.3776;0.179
388;-3.7279;4.1318;-0.3548;0.194
389;-3.7279;4.1318;-0.3321;0.212
390;-3.7279;4.1318;-0.3094;0.232
391;-3.7279;4.1318;-0.2867;0.253
392;-3.7279;4.1318;-0.2639;0.275
393;-3.7279;4.1318;-0.2412;0.298
394;-3.7279;4.1318;-0.2185;0.322
395;-3.7279;4.1318;-0.1958;0.347
396;-3.7168;4.1146;-0.4458;0.175
397;-3.7168;4.1146;-0.423;0.182
398;-3.7168;4.1146;-0.4003;0.192
399;-3.7168;4.1146;-0.3776;0.206
400;-3.7168;4.1146;-0.3548;0.223
401;-3.7168;4.1146;-0.3321;0.241
402;-3.7168;4.1146;-0.3094;0.261
403;-3.7168;4.1146;-0.2867;0.283
404;-3.7168;4.1146;-0.2639;0.306
405;-3.7168;4.1146;-0.2412;0.329
406;-3.7168;4.1146;-0.2185;0.354
407;-3.7168;4.1146;-0.1958;0.378
408;-3.7058;4.0974;-0.4458;0.196
409;-3.7058;4.0974;-0.423;0.206
410;-3.7058;4.0974;-0.4003;0.218
411;-3.7058;4.0974;-0.3776;0.234
412;-3.7058;4.0974;-0.3548;0.251
413;-3.7058;4.0974;-0.3321;0.27
414;-3.7058;4.0974;-0.3094;0.291
415;-3.7058;4.0974;-0.2867;0.313
416;-3.7058;4.0974;-0.2639;0.336
417;-3.7058;4.0974;-0.2412;0.36
418;-3.7058;4.0974;-0.2185;0.385
419;-3.7058;4.0974;-0.1958;0.41
420;-3.6947;4.0802;-0.4458;0.22
421;-3.6947;4.0802;-0.423;0.231
422;-3.6947;4.0802;-0.4003;0.245
423;-3.6947;4.0802;-0.3776;0.261
424;-3.6947;4.0802;-0.3548;0.279
425;-3.6947;4.0802;-0.3321;0.299
426;-3.6947;4.0802;-0.3094;0.32
427;-3.6947;4.0802;-0.2867;0.342
428;-3.6947;4.0802;-0.2639;0.366
429;-3.6947;4.0802;-0.2412;0.39
430;-3.6947;4.0802;-0.2185;0.415
431;-3.6947;4.0802;-0.1958;0.441
432;-3.6837;4.063;-0.4458;0.243
433;-3.6837;4.063;-0.423;0.256
434;-3.6837;4.063;-0.4003;0.271
435;-3.6837;4.063;-0.3776;0.288
436;-3.6837;4.063;-0.3548;0.307
437;-3.6837;4.063;-0.3321;0.327
438;-3.6837;4.063;-0.3094;0.349
439;-3.6837;4.063;-0.2867;0.372
440;-3.6837;4.063;-0.2639;0.395
441;-3.6837;4.063;-0.2412;0.42
442;-3.6837;4.063;-0.2185;0.445
443;-3.6837;4.063;-0.1958;0.471
444;-3.6726;4.0458;-0.4458;0.268
445;-3.6726;4.0458;-0.423;0.282
446;-3.6726;4.0458;-0.4003;0.297
447;-3.6726;4.0458;-0.3776;0.315
448;-3.6726;4.0458;-0.3548;0.334
449;-3.6726;4.0458;-0.3321;0.355
450;-3.6726;4.0458;-0.3094;0.377
451;-3.6726;4.0458;-0.2867;0.4
452;-3.6726;4.0458;-0.2639;0.425
453;-3.6726;4.0458;-0.2412;0.45
454;-3.6726;4.0458;-0.2185;0.476
455;-3.6726;4.0458;-0.1958;0.502
456;-3.6616;4.0286;-0.4458;0.292
457;-3.6616;4.0286;-0.423;0.307
458;-3.6616;4.0286;-0.4003;0.323
459;-3.6616;4.0286;-0.3776;0.342
460;-3.6616;4.0286;-0.3548;0.361
461;-3.6616;4.0286;-0.3321;0.383
462;-3.6616;4.0286;-0.3094;0.405
463;-3.6616;4.0286;-0.2867;0.429
464;-3.6616;4.0286;-0.2639;0.453
465;-3.6616;4.0286;-0.2412;0.479
466;-3.6616;4.0286;-0.2185;0.506
467;-3.6616;4.0286;-0.1958;0.533
468;-3.6505;4.0114;-0.4458;0.317
469;-3.6505;4.0114;-0.423;0.332
470;-3.6505;4.0114;-0.4003;0.349
471;-3.6505;4.0114;-0.3776;0.368
472;-3.6505;4.0114;-0.3548;0.388
473;-3.6505;4.0114;-0.3321;0.41
474;-3.6505;4.0114;-0.3094;0.433
475;-3.6505;4.0114;-0.2867;0.457
476;-3.6505;4.0114;-0.2639;0.482
477;-3.6505;4.0114;-0.2412;0.508
478;-3.6505;4.0114;-0.2185;0.536
479;-3.6505;4.0114;-0.1958;NaN
480;-3.6395;3.9941;-0.4458;0.341
481;-3.6395;3.9941;-0.423;0.357
482;-3.6395;3.9941;-0.4003;0.375
483;-3.6395;3.9941;-0.3776;0.394
484;-3.6395;3.9941;-0.3548;0.414
485;-3.6395;3.9941;-0.3321;0.436
486;-3.6395;3.9941;-0.3094;0.46
487;-3.6395;3.9941;-0.2867;0.485
488;-3.6395;3.9941;-0.2639;0.51
489;-3.6395;3.9941;-0.2412;0.537
490;-3.6395;3.9941;-0.2185;NaN
491;-3.6395;3.9941;-0.1958;NaN
492;-3.6284;3.9769;-0.4458;0.365
493;-3.6284;3.9769;-0.423;0.382
494;-3.6284;3.9769;-0.4003;0.4
495;-3.6284;3.9769;-0.3776;0.419
496;-3.6284;3.9769;-0.3548;0.44
497;-3.6284;3.9769;-0.3321;0.463
498;-3.6284;3.9769;-0.3094;0.487
499;-3.6284;3.9769;-0.2867;0.512
500;-3.6284;3.9769;-0.2639;NaN
501;-3.6284;3.9769;-0.2412;NaN
502;-3.6284;3.9769;-0.2185;NaN
503;-3.6284;3.9769;-0.1958;NaN
504;-3.6174;3.9597;-0.4458;0.389
505;-3.6174;3.9597;-0.423;0.406
506;-3.6174;3.9597;-0.4003;0.424
507;-3.6174;3.9597;-0.3776;0.444
508;-3.6174;3.9597;-0.3548;0.466
509;-3.6174;3.9597;-0.3321;0.489
510;-3.6174;3.9597;-0.3094;0.514
511;-3.6174;3.9597;-0.2867;NaN
512;-3.6174;3.9597;-0.2639;NaN
513;-3.6174;3.9597;-0.2412;NaN
514;-3.6174;3.9597;-0.2185;NaN
515;-3.6174;3.9597;-0.1958;NaN
516;-3.6063;3.9425;-0.4458;0.413
517;-3.6063;3.9425;-0.423;0.43
518;-3.6063;3.9425;-0.4003;0.449
519;-3.6063;3.9425;-0.3776;0.469
520;-3.6063;3.9425;-0.3548;0.491
521;-3.6063;3.9425;-0.3321;0.515
522;-3.6063;3.9425;-0.3094;NaN
523;-3.6063;3.9425;-0.2867;NaN
524;-3.6063;3.9425;-0.2639;NaN
525;-3.6063;3.9425;-0.2412;NaN
526;-3.6063;3.9425;-0.2185;NaN
527;-3.6063;3.9425;-0.1958;NaN
528;-3.5953;3.9253;-0.4458;0.436
529;-3.5953;3.9253;-0.423;0.454
530;-3.5953;3.9253;-0.4003;0.473
531;-3.5953;3.9253;-0.3776;0.494
532;-3.5953;3.9253;-0.3548;0.516
533;-3.5953;3.9253;-0.3321;NaN
534;-3.5953;3.9253;-0.3094;NaN
535;-3.5953;3.9253;-0.2867;NaN
536;-3.5953;3.9253;-0.2639;NaN
537;-3.5953;3.9253;-0.2412;NaN
538;-3.5953;3.9253;-0.2185;NaN
539;-3.5953;3.9253;-0.1958;NaN
540;-3.5842;3.9081;-0.4458;0.459
541;-3.5842;3.9081;-0.423;0.477
542;-3.5842;3.9081;-0.4003;0.496
543;-3.5842;3.9081;-0.3776;0.518
544;-3.5842;3.9081;-0.3548;NaN
545;-3.5842;3.9081;-0.3321;NaN
546;-3.5842;3.9081;-0.3094;NaN
547;-3.5842;3.9081;-0.2867;NaN
548;-3.5842;3.9081;-0.2639;NaN
549;-3.5842;3.9081;-0.2412;NaN
550;-3.5842;3.9081;-0.2185;NaN
551;-3.5842;3.9081;-0.1958;NaN
552;-3.5732;3.8909;-0.4458;0.481
553;-3.5732;3.8909;-0.423;0.5
554;-3.5732;3.8909;-0.4003;0.52
555;-3.5732;3.8909;-0.3776;NaN
556;-3.5732;3.8909;-0.3548;NaN
557;-3.5732;3.8909;-0.3321;NaN
558;-3.5732;3.8909;-0.3094;NaN
559;-3.5732;3.8909;-0.2867;NaN
560;-3.5732;3.8909;-0.2639;NaN
561;-3.5732;3.8909;-0.2412;NaN
562;-3.5732;3.8909;-0.2185;NaN
563;-3.5732;3.8909;-0.1958;NaN
564;-3.5621;3.8737;-0.4458;0.503
565;-3.5621;3.8737;-0.423;0.522
566;-3.5621;3.8737;-0.4003;NaN
567;-3.5621;3.8737;-0.3776;NaN
568;-3.5621;3.8737;-0.3548;NaN
569;-3.5621;3.8737;-0.3321;NaN
570;-3.5621;3.8737;-0.3094;NaN
571;-3.5621;3.8737;-0.2867;NaN
572;-3.5621;3.8737;-0.2639;NaN
573;-3.5621;3.8737;-0.2412;NaN
574;-3.5621;3.8737;-0.2185;NaN
575;-3.5621;3.8737;-0.1958;NaN
576;-3.5511;3.8565;-0.4458;0.525
577;-3.5511;3.8565;-0.423;NaN
578;-3.5511;3.8565;-0.4003;NaN
579;-3.5511;3.8565;-0.3776;NaN
580;-3.5511;3.8565;-0.3548;NaN
581;-3.5511;3.8565;-0.3321;NaN
582;-3.5511;3.8565;-0.3094;NaN
583;-3.5511;3.8565;-0.2867;NaN
584;-3.5511;3.8565;-0.2639;NaN
585;-3.5511;3.8565;-0.2412;NaN
586;-3.5511;3.8565;-0.2185;NaN
587;-3.5511;3.8565;-0.1958;NaN
588;-3.54;3.8392;-0.4458;NaN
589;-3.54;3.8392;-0.423;NaN
590;-3.54;3.8392;-0.4003;NaN
591;-3.54;3.8392;-0.3776;NaN
592;-3.54;3.8392;-0.3548;NaN
593;-3.54;3.8392;-0.3321;NaN
594;-3.54;3.8392;-0.3094;NaN
595;-3.54;3.8392;-0.2867;NaN
596;-3.54;3.8392;-0.2639;NaN
597;-3.54;3.8392;-0.2412;NaN
598;-3.54;3.8392;-0.2185;NaN
599;-3.54;3.8392;-0.1958;NaN
600;-3.529;3.822;-0.4458;NaN
601;-3.529;3.822;-0.423;NaN
602;-3.529;3.822;-0.4003;NaN
603;-3.529;3.822;-0.3776;NaN
604;-3.529;3.822;-0.3548;NaN
605;-3.529;3.822;-0.3321;NaN
606;-3.529;3.822;-0.3094;NaN
607;-3.529;3.822;-0.2867;NaN
608;-3.529;3.822;-0.2639;NaN
609;-3.529;3.822;-0.2412;NaN
610;-3.529;3.822;-0.2185;NaN
611;-3.529;3.822;-0.1958;NaN
612;-3.5179;3.8048;-0.4458;NaN
613;-3.5179;3.8048;-0.423;NaN
