idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
57670;-3876.8;4682.4;-237.4;1.8827226222980934e-06
60769;-3928.2;4781.1;-247.8;1.4891700689512307e-05
60817;-3917.3;4764.2;-268.7;9.705791309930121e-06
60844;-3911.8;4755.7;-247.8;1.2426629110296683e-05
60894;-3900.9;4738.7;-247.8;1.216584485729569e-05
60917;-3895.5;4730.2;-268.7;1.0052126095297716e-05
60940;-3890.1;4721.8;-289.5;1.3067067310497218e-06
60942;-3890.1;4721.8;-268.7;9.97073201460709e-06
60943;-3890.1;4721.8;-258.2;6.649878016731804e-06
60965;-3884.6;4713.3;-289.5;2.6142980189478408e-06
60967;-3884.6;4713.3;-268.7;9.867269315846658e-06
60992;-3879.2;4704.8;-268.7;9.762162654305324e-06
61042;-3868.3;4687.9;-268.7;7.693092248434547e-06
61070;-3862.8;4679.4;-237.4;7.622457578819383e-06
61093;-3857.4;4670.9;-258.2;7.537139692240903e-06
61120;-3852.0;4662.4;-237.4;3.7543212859446245e-06
61166;-3841.1;4645.5;-279.1;3.670238644816962e-06
61195;-3835.6;4637.0;-237.4;3.638205446602355e-06
61267;-3819.3;4611.6;-268.7;2.3647859044407798e-06
61317;-3808.4;4594.6;-268.7;2.3153242606556747e-06
61318;-3808.4;4594.6;-258.2;2.316624570451799e-06
64142;-3919.6;4786.6;-268.7;1.573531234930127e-05
64144;-3919.6;4786.6;-247.8;2.1659608557964757e-05
64167;-3914.2;4778.1;-268.7;1.3537343942413078e-05
64171;-3914.2;4778.1;-227.0;1.4306152686806247e-05
64192;-3908.8;4769.6;-268.7;1.4125873784716065e-05
64196;-3908.8;4769.6;-227.0;1.4158427102273305e-05
64217;-3903.3;4761.1;-268.7;1.2645019864319438e-05
64221;-3903.3;4761.1;-227.0;1.1947447596398528e-05
64244;-3897.9;4752.7;-247.8;1.8792962740784208e-05
64267;-3892.4;4744.2;-268.7;1.2385758645343431e-05
64269;-3892.4;4744.2;-247.8;1.859936125601283e-05
64293;-3887.0;4735.7;-258.2;1.6300765138896655e-05
64295;-3887.0;4735.7;-237.4;1.709883453701654e-05
64317;-3881.5;4727.2;-268.7;1.6258659619730523e-05
64320;-3881.5;4727.2;-237.4;1.6283105403246644e-05
64343;-3876.1;4718.8;-258.2;1.0733765171526155e-05
64345;-3876.1;4718.8;-237.4;1.611700075496994e-05
64370;-3870.6;4710.3;-237.4;1.595070712931825e-05
64392;-3865.2;4701.8;-268.7;1.386704394803683e-05
64395;-3865.2;4701.8;-237.4;1.3888031024122205e-05
64445;-3854.3;4684.8;-237.4;1.3605612932405335e-05
64470;-3848.9;4676.4;-237.4;9.636431239172673e-06
