idx_sel_plas_points;plasma_x;plasma_y;plasma_z;total_intensity_fraction
417;-3890.798776436275;4681.686835991542;-320.75;1.754569987032053e-05
582;-3677.5953747773437;4448.352382934869;-320.75;1.3733564128618328e-05
587;-3649.5412165880366;4404.6606202621515;-320.75;1.3387670745687329e-05
623;-3453.162109262886;4098.818281553127;-258.25;1.0893298633003296e-05
717;-3632.7169222542557;4477.168505914504;-320.75;3.7593580703476154e-05
722;-3604.662764064948;4433.476743241786;-320.75;1.1072240833405115e-05
758;-3408.2836567397976;4127.634404532762;-258.25;1.0168035324233472e-05
793;-3211.9045494146467;3821.792065823738;-258.25;8.822158799302354e-06
798;-3183.8503912253395;3778.10030315102;-258.25;8.621050791748843e-06
803;-3155.7962330360324;3734.4085404783027;-258.25;8.418503890982232e-06
817;-3784.2175770563185;4811.826967603161;-320.75;1.5503454230707806e-05
852;-3587.838469731168;4505.984628894137;-320.75;4.774275399116188e-05
893;-3363.40520421671;4156.450527512396;-258.25;1.768936990591422e-05
928;-3167.026096891559;3850.608188803372;-258.25;1.6459909297770387e-05
933;-3138.971938702252;3806.916426130654;-258.25;1.6198567511761085e-05
952;-3739.3391245332314;4840.643090582795;-320.75;1.0931444886463614e-05
987;-3542.9600172080804;4534.800751873771;-320.75;1.040539006195364e-05
1023;-3346.5809098829295;4228.958413164747;-258.25;1.0678371049094687e-05
1028;-3318.5267516936224;4185.26665049203;-258.25;7.3489726870600055e-06
1063;-3122.1476443684714;3879.424311783006;-258.25;2.2014784354118184e-05
1068;-3094.0934861791643;3835.732549110288;-258.25;2.1865752654378317e-05
1158;-3301.7024573598414;4257.774536144382;-258.25;1.8051839436080204e-05
1163;-3273.6482991705343;4214.082773471664;-258.25;9.670263031910267e-06
1198;-3077.2691918453834;3908.2404347626402;-258.25;2.9618133234596004e-05
1203;-3049.2150336560762;3864.5486720899225;-258.25;5.803081257237102e-06
1293;-3256.824004836754;4286.5906591240155;-258.25;7.616851736673686e-06
1333;-3032.3907393222958;3937.0565577422744;-258.25;1.4812679630009468e-05
1468;-2987.512286799208;3965.872680721908;-258.25;6.562936613920049e-06
