rho	3.0906000000000002	3.2906	3.4905999999999997	3.6906	3.8906	4.0906	4.2905999999999995	4.490600000000001	4.6906	4.8906	5.0906	5.2905999999999995	5.490600000000001	5.6906	5.8906	6.0906	6.2905999999999995	6.490600000000001	6.6906	6.8906	7.0906	7.2905999999999995	7.490600000000001	7.6906	7.8906	8.0056
0.09	6.17049e+19	6.790121e+19	7.294179e+19	8.176095e+19	9.218114e+19	9.4252855e+19	1.0404275e+20	1.0775543e+20	1.1706267e+20	1.307134e+20	1.3990248e+20	1.4819934e+20	1.4889854e+20	1.4232567e+20	1.3303388e+20	1.2204503e+20	1.1515099e+20	1.0595149e+20	1.033515e+20	9.638332e+19	9.451823e+19	9.451908e+19	8.771462e+19	8.599963e+19	8.669312e+19	8.34732e+19
0.1	6.1758196e+19	6.791323e+19	7.3027214e+19	8.17661e+19	9.209238e+19	9.4169565e+19	1.0385007e+20	1.0757608e+20	1.1676977e+20	1.3016785e+20	1.392237e+20	1.4744054e+20	1.4808115e+20	1.417162e+20	1.325717e+20	1.2187986e+20	1.15044285e+20	1.06089555e+20	1.0338994e+20	9.645629e+19	9.460709e+19	9.450901e+19	8.782101e+19	8.611067e+19	8.677938e+19	8.36065e+19
0.11	6.181049e+19	6.792178e+19	7.3107214e+19	8.1762e+19	9.198422e+19	9.406876e+19	1.0362818e+20	1.0736661e+20	1.1643635e+20	1.2956664e+20	1.3848319e+20	1.4661311e+20	1.4719654e+20	1.41049125e+20	1.32063635e+20	1.21681905e+20	1.1491279e+20	1.0621221e+20	1.0341705e+20	9.652519e+19	9.468886e+19	9.448929e+19	8.792093e+19	8.621851e+19	8.686138e+19	8.373996e+19
0.12	6.1861264e+19	6.7926474e+19	7.3180802e+19	8.174798e+19	9.185636e+19	9.395002e+19	1.0337712e+20	1.0712683e+20	1.1606261e+20	1.2891098e+20	1.376826e+20	1.4571883e+20	1.4624703e+20	1.4032586e+20	1.3151056e+20	1.21450665e+20	1.1475583e+20	1.0631765e+20	1.0343174e+20	9.658903e+19	9.47623e+19	9.445932e+19	8.80133e+19	8.632203e+19	8.693815e+19	8.387235e+19
0.13	6.191004e+19	6.7926936e+19	7.3247033e+19	8.172339e+19	9.170854e+19	9.381298e+19	1.0309699e+20	1.0685669e+20	1.1564889e+20	1.2820218e+20	1.3682362e+20	1.4475961e+20	1.4523504e+20	1.39547905e+20	1.3091345e+20	1.21185735e+20	1.1457276e+20	1.0640422e+20	1.03432985e+20	9.6646835e+19	9.4826254e+19	9.441848e+19	8.809713e+19	8.642014e+19	8.700872e+19	8.4002495e+19
0.14	6.195632e+19	6.7922806e+19	7.3305034e+19	8.168765e+19	9.1540615e+19	9.365731e+19	1.0278799e+20	1.0655616e+20	1.1519562e+20	1.2744161e+20	1.3590811e+20	1.4373747e+20	1.4416308e+20	1.3871687e+20	1.3027333e+20	1.2088683e+20	1.1436306e+20	1.064704e+20	1.0341983e+20	9.669768e+19	9.487962e+19	9.436619e+19	8.8171465e+19	8.651179e+19	8.70722e+19	8.412923e+19
0.15	6.1999653e+19	6.791375e+19	7.3353984e+19	8.16402e+19	9.1352475e+19	9.348274e+19	1.0245037e+20	1.0622534e+20	1.1470335e+20	1.26630825e+20	1.3493793e+20	1.42654535e+20	1.4303375e+20	1.3783442e+20	1.295913e+20	1.2055375e+20	1.1412625e+20	1.0651481e+20	1.0339135e+20	9.674064e+19	9.492136e+19	9.430193e+19	8.8235465e+19	8.659601e+19	8.712774e+19	8.425146e+19
0.16	6.2039587e+19	6.7899426e+19	7.339313e+19	8.158052e+19	9.114408e+19	9.328905e+19	1.0208449e+20	1.058644e+20	1.141727e+20	1.2577141e+20	1.3391511e+20	1.4151304e+20	1.4184972e+20	1.3690231e+20	1.2886851e+20	1.2018643e+20	1.1386192e+20	1.065362e+20	1.0334671e+20	9.6774835e+19	9.495048e+19	9.422516e+19	8.828833e+19	8.667186e+19	8.717454e+19	8.4368104e+19
0.17	6.2075687e+19	6.7879516e+19	7.342176e+19	8.150814e+19	9.091546e+19	9.307603e+19	1.0169075e+20	1.0547356e+20	1.1360442e+20	1.2486504e+20	1.3284168e+20	1.4031535e+20	1.406137e+20	1.3592236e+20	1.28106184e+20	1.1978488e+20	1.1356977e+20	1.0653343e+20	1.0328512e+20	9.679941e+19	9.496609e+19	9.413538e+19	8.832931e+19	8.673846e+19	8.721185e+19	8.4478135e+19
0.18	6.210752e+19	6.7853704e+19	7.3439214e+19	8.1422645e+19	9.0666705e+19	9.284357e+19	1.012696e+20	1.0505312e+20	1.1299932e+20	1.239135e+20	1.3171981e+20	1.3906387e+20	1.3932849e+20	1.3489645e+20	1.273056e+20	1.193492e+20	1.1324955e+20	1.065055e+20	1.03205835e+20	9.681355e+19	9.496729e+19	9.403215e+19	8.835773e+19	8.6794955e+19	8.723895e+19	8.458055e+19
0.19	6.2134686e+19	6.7821695e+19	7.34449e+19	8.132362e+19	9.039796e+19	9.2591545e+19	1.0082158e+20	1.0460347e+20	1.1235832e+20	1.2291862e+20	1.305517e+20	1.3776119e+20	1.3799692e+20	1.3382652e+20	1.2646808e+20	1.18879575e+20	1.12901065e+20	1.064515e+20	1.0310816e+20	9.681642e+19	9.495331e+19	9.3915006e+19	8.837296e+19	8.6840545e+19	8.7255184e+19	8.467439e+19
0.2	6.2156778e+19	6.7783194e+19	7.343826e+19	8.121071e+19	9.010939e+19	9.23199e+19	1.0034726e+20	1.04125035e+20	1.1168238e+20	1.2188231e+20	1.2933964e+20	1.364099e+20	1.3662188e+20	1.3271456e+20	1.2559499e+20	1.1837629e+20	1.12524205e+20	1.0637063e+20	1.0299147e+20	9.6807275e+19	9.492339e+19	9.378355e+19	8.837442e+19	8.687449e+19	8.7259926e+19	8.4758765e+19
0.21	6.2173402e+19	6.7737908e+19	7.341879e+19	8.10836e+19	8.980124e+19	9.2028595e+19	9.984725e+19	1.0361829e+20	1.1097258e+20	1.2080654e+20	1.2808597e+20	1.35012745e+20	1.3520632e+20	1.3156261e+20	1.2468773e+20	1.178397e+20	1.1211892e+20	1.06262205e+20	1.0285517e+20	9.678535e+19	9.487683e+19	9.3637375e+19	8.836156e+19	8.689606e+19	8.725259e+19	8.483278e+19
0.22	6.2184178e+19	6.7685558e+19	7.3386033e+19	8.094199e+19	8.947378e+19	9.171766e+19	9.932221e+19	1.0308381e+20	1.1023004e+20	1.1969336e+20	1.26793095e+20	1.3357251e+20	1.3375319e+20	1.3037275e+20	1.2374777e+20	1.1727023e+20	1.11685225e+20	1.0612563e+20	1.0269872e+20	9.674992e+19	9.481301e+19	9.347613e+19	8.83339e+19	8.690459e+19	8.723264e+19	8.48956e+19
0.23	6.218873e+19	6.7625867e+19	7.3339567e+19	8.078564e+19	8.912733e+19	9.138714e+19	9.877284e+19	1.0252216e+20	1.0945593e+20	1.1854485e+20	1.25463495e+20	1.3209208e+20	1.3226547e+20	1.29147105e+20	1.2277659e+20	1.1666839e+20	1.1122318e+20	1.05960375e+20	1.0252164e+20	9.670028e+19	9.473132e+19	9.329948e+19	8.829099e+19	8.689945e+19	8.7199576e+19	8.494642e+19
0.24	6.2186693e+19	6.755857e+19	7.327902e+19	8.061432e+19	8.876221e+19	9.10371e+19	9.819986e+19	1.01934e+20	1.0865152e+20	1.1736314e+20	1.2409969e+20	1.305744e+20	1.3074618e+20	1.2788783e+20	1.2177571e+20	1.1603473e+20	1.1073294e+20	1.0576603e+20	1.0232345e+20	9.663577e+19	9.463124e+19	9.310711e+19	8.82324e+19	8.688003e+19	8.715292e+19	8.49845e+19
0.25	6.2177704e+19	6.7483384e+19	7.3204055e+19	8.042782e+19	8.837881e+19	9.0667655e+19	9.760404e+19	1.0132003e+20	1.0781808e+20	1.1615041e+20	1.2270425e+20	1.290225e+20	1.2919835e+20	1.265971e+20	1.2074667e+20	1.153699e+20	1.10214685e+20	1.05542235e+20	1.0210376e+20	9.655573e+19	9.451227e+19	9.289872e+19	8.815777e+19	8.684578e+19	8.709225e+19	8.500911e+19
0.26	6.2161418e+19	6.740005e+19	7.3114383e+19	8.022601e+19	8.797752e+19	9.027895e+19	9.698615e+19	1.0068098e+20	1.0695696e+20	1.1490889e+20	1.2127978e+20	1.2743941e+20	1.27624985e+20	1.2527714e+20	1.1969104e+20	1.1467457e+20	1.0966865e+20	1.0528873e+20	1.018622e+20	9.645955e+19	9.437398e+19	9.267408e+19	8.806673e+19	8.679616e+19	8.7017145e+19	8.501958e+19
0.27	6.213749e+19	6.73083e+19	7.300973e+19	8.000872e+19	8.755878e+19	8.987115e+19	9.634699e+19	1.0001762e+20	1.0606955e+20	1.1364081e+20	1.1982897e+20	1.2582828e+20	1.2602912e+20	1.2393017e+20	1.1861042e+20	1.139495e+20	1.09095145e+20	1.0500531e+20	1.0159844e+20	9.634663e+19	9.4215955e+19	9.2432925e+19	8.795898e+19	8.673068e+19	8.692727e+19	8.501527e+19
0.28	6.210558e+19	6.720788e+19	7.288988e+19	7.977584e+19	8.712302e+19	8.944446e+19	9.568738e+19	9.933078e+19	1.0515727e+20	1.1234846e+20	1.183545e+20	1.2419223e+20	1.2441374e+20	1.2255844e+20	1.17506435e+20	1.1319549e+20	1.0849452e+20	1.0469184e+20	1.0131218e+20	9.621639e+19	9.403787e+19	9.217507e+19	8.783421e+19	8.664889e+19	8.682226e+19	8.499556e+19
0.29	6.206536e+19	6.709852e+19	7.275463e+19	7.952731e+19	8.667071e+19	8.89991e+19	9.500816e+19	9.862129e+19	1.0422153e+20	1.1103414e+20	1.16859095e+20	1.2253445e+20	1.2278185e+20	1.21164185e+20	1.16380685e+20	1.1241338e+20	1.0786718e+20	1.0434825e+20	1.0100318e+20	9.60683e+19	9.383939e+19	9.1900304e+19	8.769218e+19	8.655034e+19	8.670181e+19	8.495989e+19
0.3	6.2016506e+19	6.6979953e+19	7.2603823e+19	7.926304e+19	8.620233e+19	8.853532e+19	9.431017e+19	9.789006e+19	1.0326384e+20	1.0970016e+20	1.1534551e+20	1.20858125e+20	1.2113636e+20	1.1974968e+20	1.1523482e+20	1.1160408e+20	1.0721358e+20	1.03974525e+20	1.0067121e+20	9.590181e+19	9.3620275e+19	9.160848e+19	8.753265e+19	8.643464e+19	8.656567e+19	8.490773e+19
0.31	6.195871e+19	6.685193e+19	7.2437313e+19	7.8983e+19	8.571836e+19	8.80534e+19	9.359426e+19	9.713799e+19	1.0228564e+20	1.0834884e+20	1.1381649e+20	1.19166425e+20	1.1948019e+20	1.1831716e+20	1.1407047e+20	1.1076853e+20	1.06534215e+20	1.0357071e+20	1.0031611e+20	9.571646e+19	9.338027e+19	9.129946e+19	8.73554e+19	8.6301415e+19	8.641354e+19	8.483859e+19
0.32	6.1891663e+19	6.6714183e+19	7.2254996e+19	7.868719e+19	8.521929e+19	8.7553645e+19	9.286128e+19	9.636603e+19	1.0128846e+20	1.069825e+20	1.1227483e+20	1.17462525e+20	1.1781615e+20	1.1686888e+20	1.128893e+20	1.0990772e+20	1.0582964e+20	1.0313693e+20	9.993771e+19	9.551177e+19	9.31192e+19	9.0973135e+19	8.716025e+19	8.6150325e+19	8.624522e+19	8.475201e+19
0.33	6.1815063e+19	6.656646e+19	7.2056794e+19	7.83756e+19	8.4705655e+19	8.703638e+19	9.211209e+19	9.5575145e+19	1.0027377e+20	1.0560344e+20	1.1072326e+20	1.1574957e+20	1.16147025e+20	1.1540705e+20	1.1169295e+20	1.0902267e+20	1.0510045e+20	1.0267332e+20	9.95359e+19	9.528729e+19	9.28369e+19	9.062941e+19	8.694704e+19	8.598105e+19	8.606049e+19	8.464756e+19
0.34	6.172863e+19	6.64085e+19	7.184265e+19	7.804825e+19	8.417795e+19	8.650194e+19	9.134755e+19	9.476634e+19	9.924306e+19	1.0421396e+20	1.0916452e+20	1.1403064e+20	1.1447547e+20	1.1393389e+20	1.1048306e+20	1.0811445e+20	1.04347295e+20	1.021801e+20	9.911062e+19	9.504261e+19	9.253327e+19	9.0268225e+19	8.671562e+19	8.579332e+19	8.585917e+19	8.452485e+19
0.35000000000000003	6.1632064e+19	6.6240047e+19	7.1612525e+19	7.7705205e+19	8.363669e+19	8.595071e+19	9.056852e+19	9.394063e+19	9.819782e+19	1.02816335e+20	1.0760132e+20	1.1230876e+20	1.1280408e+20	1.1245155e+20	1.0926126e+20	1.0718416e+20	1.0357086e+20	1.0165752e+20	9.866182e+19	9.477735e+19	9.220823e+19	8.9889535e+19	8.6465885e+19	8.558686e+19	8.564109e+19	8.4383515e+19
0.36	6.1525113e+19	6.6060858e+19	7.136642e+19	7.734652e+19	8.30824e+19	8.538306e+19	8.977585e+19	9.3099045e+19	9.7139495e+19	1.0141278e+20	1.0603631e+20	1.1058688e+20	1.111353e+20	1.1096215e+20	1.0802917e+20	1.0623292e+20	1.0277189e+20	1.011059e+20	9.818948e+19	9.449114e+19	9.186172e+19	8.9493315e+19	8.619773e+19	8.536143e+19	8.540612e+19	8.422322e+19
0.37	6.140751e+19	6.5870673e+19	7.110434e+19	7.697228e+19	8.251559e+19	8.47994e+19	8.897035e+19	9.224261e+19	9.606952e+19	1.0000547e+20	1.0447209e+20	1.0886784e+20	1.094715e+20	1.09467765e+20	1.0678839e+20	1.0526191e+20	1.0195116e+20	1.0052561e+20	9.769362e+19	9.4183665e+19	9.149372e+19	8.907958e+19	8.591107e+19	8.511684e+19	8.5154115e+19	8.404368e+19
0.38	6.1279e+19	6.566925e+19	7.0826317e+19	7.65826e+19	8.193678e+19	8.420018e+19	8.815288e+19	9.137242e+19	9.49893e+19	9.859654e+19	1.02911175e+20	1.0715435e+20	1.0781488e+20	1.07970415e+20	1.0554049e+20	1.0427232e+20	1.011095e+20	9.9917055e+19	9.717433e+19	9.385461e+19	9.110428e+19	8.8648345e+19	8.560586e+19	8.48529e+19	8.488499e+19	8.3844605e+19
0.39	6.113934e+19	6.545635e+19	7.0532417e+19	7.6177605e+19	8.134647e+19	8.358581e+19	8.732424e+19	9.048949e+19	9.3900175e+19	9.718803e+19	1.0135598e+20	1.0544902e+20	1.0616751e+20	1.0647203e+20	1.0428703e+20	1.0326535e+20	1.0024777e+20	9.928069e+19	9.663168e+19	9.350373e+19	9.069342e+19	8.819966e+19	8.528207e+19	8.456946e+19	8.459863e+19	8.362576e+19
0.4	6.0988305e+19	6.523174e+19	7.022271e+19	7.575742e+19	8.074517e+19	8.295676e+19	8.648523e+19	8.959491e+19	9.280348e+19	9.5781915e+19	9.980883e+19	1.0375429e+20	1.045313e+20	1.0497448e+20	1.0302953e+20	1.0224226e+20	9.9366894e+19	9.861704e+19	9.606582e+19	9.313076e+19	9.026124e+19	8.7733595e+19	8.493968e+19	8.426637e+19	8.429499e+19	8.338692e+19
0.41000000000000003	6.082568e+19	6.499518e+19	6.989729e+19	7.532225e+19	8.013338e+19	8.231351e+19	8.5636615e+19	8.868973e+19	9.170045e+19	9.438007e+19	9.8271895e+19	1.0207244e+20	1.0290801e+20	1.0347955e+20	1.0176943e+20	1.0120428e+20	9.846783e+19	9.792667e+19	9.54769e+19	9.273554e+19	8.9807855e+19	8.725025e+19	8.45787e+19	8.394355e+19	8.3973996e+19	8.31279e+19
0.42	6.0651247e+19	6.4746453e+19	6.955628e+19	7.487223e+19	7.951159e+19	8.165654e+19	8.477917e+19	8.777498e+19	9.059231e+19	9.298429e+19	9.674722e+19	1.0040559e+20	1.0129921e+20	1.0198892e+20	1.00508205e+20	1.001527e+20	9.755157e+19	9.721017e+19	9.486515e+19	9.231786e+19	8.93334e+19	8.674973e+19	8.419915e+19	8.360091e+19	8.363562e+19	8.284853e+19
0.43	6.0464827e+19	6.448535e+19	6.9199814e+19	7.440758e+19	7.888026e+19	8.098635e+19	8.391362e+19	8.685172e+19	8.948019e+19	9.159623e+19	9.5236715e+19	9.8755645e+19	9.970632e+19	1.0050417e+20	9.9247215e+19	9.90888e+19	9.661916e+19	9.646825e+19	9.423082e+19	9.187762e+19	8.883806e+19	8.623216e+19	8.380109e+19	8.3238405e+19	8.327983e+19	8.254866e+19
0.44	6.026623e+19	6.4211655e+19	6.8828043e+19	7.392851e+19	7.823986e+19	8.030345e+19	8.304067e+19	8.592093e+19	8.836516e+19	9.021745e+19	9.37421e+19	9.712435e+19	9.813058e+19	9.902678e+19	9.798779e+19	9.801385e+19	9.567168e+19	9.570159e+19	9.357418e+19	9.1414725e+19	8.832203e+19	8.569772e+19	8.33846e+19	8.285599e+19	8.290663e+19	8.222819e+19
0.45	6.0055286e+19	6.3925175e+19	6.8441138e+19	7.343528e+19	7.759083e+19	7.9608345e+19	8.2161e+19	8.498362e+19	8.7248236e+19	8.884937e+19	9.226492e+19	9.551323e+19	9.657305e+19	9.755811e+19	9.6731216e+19	9.692915e+19	9.471026e+19	9.491099e+19	9.289558e+19	9.092912e+19	8.778555e+19	8.514659e+19	8.294976e+19	8.245367e+19	8.2516025e+19	8.188703e+19
0.46	5.9831843e+19	6.362573e+19	6.80393e+19	7.292813e+19	7.693361e+19	7.890158e+19	8.127527e+19	8.404073e+19	8.613035e+19	8.749329e+19	9.080655e+19	9.392363e+19	9.503462e+19	9.609939e+19	9.547868e+19	9.583599e+19	9.373603e+19	9.409725e+19	9.21954e+19	9.042079e+19	8.722889e+19	8.457897e+19	8.24967e+19	8.203148e+19	8.2108045e+19	8.15251e+19
0.47000000000000003	5.9595756e+19	6.3313134e+19	6.7622736e+19	7.240733e+19	7.626862e+19	7.818367e+19	8.038409e+19	8.30932e+19	8.501236e+19	8.615035e+19	8.936818e+19	9.235668e+19	9.351601e+19	9.4651775e+19	9.423134e+19	9.473565e+19	9.27502e+19	9.326129e+19	9.147405e+19	8.98898e+19	8.665234e+19	8.399511e+19	8.202556e+19	8.158947e+19	8.168273e+19	8.1142375e+19
0.48	5.9346905e+19	6.298723e+19	6.7191675e+19	7.187319e+19	7.5596245e+19	7.745517e+19	7.948807e+19	8.21419e+19	8.389505e+19	8.482158e+19	8.795078e+19	9.081334e+19	9.2017785e+19	9.3216235e+19	9.299027e+19	9.362937e+19	9.175398e+19	9.2404e+19	9.073201e+19	8.933622e+19	8.605623e+19	8.339524e+19	8.15365e+19	8.112772e+19	8.124014e+19	8.073884e+19
0.49	5.908517e+19	6.2647872e+19	6.674636e+19	7.1326014e+19	7.491686e+19	7.67166e+19	7.858774e+19	8.1187675e+19	8.277913e+19	8.350785e+19	8.655515e+19	8.929435e+19	9.054037e+19	9.179368e+19	9.175646e+19	9.251843e+19	9.074862e+19	9.152641e+19	8.996979e+19	8.876018e+19	8.544091e+19	8.277966e+19	8.102972e+19	8.0646346e+19	8.078038e+19	8.031451e+19
0.5	5.881046e+19	6.229493e+19	6.628706e+19	7.0766143e+19	7.423083e+19	7.596853e+19	7.768366e+19	8.023133e+19	8.166527e+19	8.22099e+19	8.518189e+19	8.780028e+19	8.9084015e+19	9.038486e+19	9.053087e+19	9.1404055e+19	8.973541e+19	9.062953e+19	8.9187985e+19	8.816187e+19	8.480677e+19	8.214869e+19	8.050543e+19	8.014549e+19	8.030353e+19	7.986945e+19
0.51	5.852269e+19	6.1928277e+19	6.5814052e+19	7.0193926e+19	7.353848e+19	7.521149e+19	7.677631e+19	7.927359e+19	8.055403e+19	8.092834e+19	8.383142e+19	8.633155e+19	8.764889e+19	8.899044e+19	8.931432e+19	9.028744e+19	8.871564e+19	8.971448e+19	8.8387215e+19	8.754155e+19	8.415421e+19	8.150266e+19	7.996387e+19	7.962532e+19	7.9809705e+19	7.940373e+19
0.52	5.8221793e+19	6.154783e+19	6.532763e+19	6.960974e+19	7.284013e+19	7.444603e+19	7.586616e+19	7.831518e+19	7.9445925e+19	7.966362e+19	8.250398e+19	8.48884e+19	8.623502e+19	8.761097e+19	8.810762e+19	8.916978e+19	8.769063e+19	8.878241e+19	8.756816e+19	8.6899514e+19	8.348369e+19	8.084194e+19	7.940531e+19	7.908607e+19	7.9299066e+19	7.891748e+19
0.53	5.7907724e+19	6.11535e+19	6.482811e+19	6.9013983e+19	7.2136077e+19	7.367272e+19	7.495366e+19	7.735672e+19	7.834143e+19	7.8416105e+19	8.119964e+19	8.347096e+19	8.4842355e+19	8.624689e+19	8.6911495e+19	8.805219e+19	8.66617e+19	8.783449e+19	8.673155e+19	8.623612e+19	8.279569e+19	8.016695e+19	7.883004e+19	7.8527965e+19	7.8771775e+19	7.841085e+19
0.54	5.758045e+19	6.0745233e+19	6.431582e+19	6.840707e+19	7.1426593e+19	7.2892093e+19	7.403922e+19	7.639882e+19	7.724091e+19	7.718601e+19	7.99183e+19	8.207917e+19	8.3470745e+19	8.489858e+19	8.572656e+19	8.69358e+19	8.563021e+19	8.687199e+19	8.587821e+19	8.55518e+19	8.20907e+19	7.94781e+19	7.823836e+19	7.79513e+19	7.822802e+19	7.788405e+19
0.55	5.723997e+19	6.0323003e+19	6.379109e+19	6.778944e+19	7.071194e+19	7.2104706e+19	7.312323e+19	7.544201e+19	7.614475e+19	7.597344e+19	7.865974e+19	8.071293e+19	8.211998e+19	8.3566305e+19	8.455344e+19	8.5821685e+19	8.4597515e+19	8.589621e+19	8.500899e+19	8.484705e+19	8.136928e+19	7.877586e+19	7.763064e+19	7.73564e+19	7.766801e+19	7.733729e+19
0.56	5.688628e+19	5.98868e+19	6.3254284e+19	6.7161552e+19	6.9992355e+19	7.1311122e+19	7.2206063e+19	7.448679e+19	7.505324e+19	7.477842e+19	7.742358e+19	7.937201e+19	8.078984e+19	8.225029e+19	8.339263e+19	8.471087e+19	8.356496e+19	8.4908475e+19	8.41248e+19	8.412244e+19	8.063199e+19	7.806072e+19	7.700723e+19	7.674362e+19	7.709198e+19	7.677087e+19
0.5700000000000001	5.6519423e+19	5.943665e+19	6.2705755e+19	6.652389e+19	6.9268063e+19	7.0511896e+19	7.1288077e+19	7.3533614e+19	7.396668e+19	7.3600877e+19	7.620934e+19	7.805612e+19	7.948001e+19	8.095069e+19	8.22446e+19	8.360437e+19	8.253392e+19	8.391019e+19	8.322664e+19	8.337858e+19	7.987943e+19	7.73332e+19	7.636852e+19	7.611336e+19	7.65002e+19	7.618512e+19
0.58	5.613944e+19	5.8972605e+19	6.2145893e+19	6.5876958e+19	6.853928e+19	6.9707586e+19	7.0369606e+19	7.2582866e+19	7.288529e+19	7.2440664e+19	7.501644e+19	7.6764885e+19	7.819023e+19	7.966762e+19	8.110977e+19	8.250312e+19	8.150572e+19	8.290278e+19	8.231557e+19	8.2616195e+19	7.9112245e+19	7.659385e+19	7.571495e+19	7.546607e+19	7.5892954e+19	7.558039e+19
0.59	5.5746414e+19	5.8494753e+19	6.1575074e+19	6.522129e+19	6.7806205e+19	6.8898754e+19	6.9450995e+19	7.1634907e+19	7.1809302e+19	7.1297568e+19	7.384421e+19	7.549793e+19	7.692021e+19	7.840118e+19	7.998852e+19	8.140808e+19	8.0481735e+19	8.18877e+19	8.139269e+19	8.183605e+19	7.833108e+19	7.5843265e+19	7.504694e+19	7.480225e+19	7.527056e+19	7.495714e+19
0.6	5.534044e+19	5.800322e+19	6.09937e+19	6.4557425e+19	6.706904e+19	6.808597e+19	6.853257e+19	7.0690065e+19	7.0738923e+19	7.017132e+19	7.2691924e+19	7.425482e+19	7.566968e+19	7.715142e+19	7.888119e+19	8.0320125e+19	7.946329e+19	8.086648e+19	8.04592e+19	8.103901e+19	7.753664e+19	7.508204e+19	7.436498e+19	7.412243e+19	7.463336e+19	7.4315815e+19
