rho	2.1451000000000002	2.2451	2.3451	2.4451	2.5450999999999997	2.6451000000000002	2.7451	2.8451	2.9451	3.0450999999999997	3.1451000000000002	3.2451	3.3451	3.4451	3.5450999999999997	3.6451000000000002	3.7451	3.8451	3.9451	4.0451	4.1451	4.2451	4.3451	4.4451	4.5451	4.6451	4.7451	4.8451	4.9451	5.0451	5.1451	5.2451	5.3451	5.4451	5.5451	5.6451	5.7451	5.8451	5.9451	6.0451	6.1451	6.2451	6.3451	6.4451	6.5451	6.6451	6.7451	6.8451	6.9451	7.0451	7.1101
0.0	2771.335879318759	2801.8835556037634	2741.245591182579	3159.105184223053	2509.7583367047414	2443.7280115611866	2406.4876857139457	2443.701554613883	2487.5320639745537	2399.801303404825	2271.6936476977185	2316.466808584153	2198.4201277255374	2600.8324796356287	2237.793174967209	2561.383639946511	2188.8746175409506	2479.463417808194	2381.04940211838	2551.950142668998	2465.127672513927	2463.508167439706	2228.229541907263	2167.541754989167	2251.157380529825	2212.576784327619	1986.7530667502115	2438.836101367822	2594.3154977481436	2386.82156894868	2186.882723544447	2399.3019248924306	2319.119937747553	2188.65315050114	2364.806642204153	2364.350193302282	2163.011126857803	2055.470907223515	2286.776667532722	2615.7065775146257	2247.9305910186004	2365.535791590042	2323.108523206909	2555.8730145166187	2485.9276339622047	2573.8681231048995	2564.3464475205724	2273.5793814317176	2368.4079041281902	2451.5970539422588	2244.961599922351
0.01	2773.3068423269897	2802.1994501681447	2739.974244833497	3163.583366492546	2510.560809061479	2445.881661823944	2408.919734184122	2446.964106682535	2495.0237684451276	2403.6051947374235	2277.0839203802448	2319.550859725931	2203.671429728096	2601.053572032492	2238.7744838296776	2560.7225503615036	2194.516245979465	2483.3206780751248	2386.669243874312	2551.292117296846	2471.3964741702384	2465.4899988487164	2229.6674232529	2167.9891284425744	2258.1602055023372	2214.5324797519174	1988.7826475202808	2444.402164048906	2593.3050593186404	2386.485268306451	2190.827332254756	2404.967583433469	2321.642893040598	2192.411681071747	2367.1402740931667	2366.8667330250832	2170.2686255261897	2056.579060394902	2311.101429697261	2615.4555713220902	2251.340857925274	2372.132953429704	2324.0366395349242	2555.2746805595525	2491.5467239148447	2573.7137241971277	2563.943824010827	2283.0450299955423	2369.53545376077	2454.8510001615823	2249.912704998263
0.02	2771.164142437395	2799.227544243486	2735.594283881098	3163.2904813927307	2509.5071671513197	2446.1636353830054	2409.8020235383574	2448.483531814465	2500.22335798078	2405.576078686074	2281.833088944207	2321.1282408087836	2208.600460285643	2598.6819111885643	2238.686256007104	2557.627560729207	2199.4591868552247	2485.1272457654727	2392.1212077128243	2548.3702435126834	2475.3804182765525	2465.514164194153	2229.6693923562193	2167.2263140658083	2263.87280464155	2215.7817678122315	1990.4833797484382	2447.742263680431	2589.6469482166963	2384.4045071652386	2193.505732292052	2408.6154822758263	2322.7020065838487	2194.6706385613993	2367.8638286242754	2368.0870883998714	2176.5640165322625	2056.675883375988	2336.3380373003342	2612.3897389601625	2253.363890997369	2377.164758527246	2323.4815272175706	2551.6899303894543	2495.662002709466	2570.966102499458	2561.352355154202	2292.3339379403455	2368.8323530632683	2455.9893194205315	2253.6302531156657
0.03	2764.8419685846516	2792.9430109511572	2728.1252298658637	3158.2268367751362	2506.512008082352	2444.44762505091	2408.946337160662	2448.1088418225027	2502.9061873275605	2405.538305867008	2285.5184860371187	2321.1038829538643	2212.9707991161567	2593.67017955141	2237.498619180566	2552.100994702077	2203.1854424365315	2484.714886693585	2397.0769580631604	2543.177878593333	2476.8720394790275	2463.4779389278224	2228.18582551932	2165.2018746167973	2267.8544536806203	2216.305589551381	1991.681270624119	2448.660250901276	2583.341422541082	2380.571566371868	2194.7439934942095	2410.0898452137335	2322.2021677351595	2195.2856873615196	2366.8674899824673	2367.7840198020176	2181.526307640751	2055.678515020651	2361.052745289307	2606.4838509257033	2253.8515088725358	2380.3699789033367	2321.375772589016	2545.1047932484603	2497.9073957085707	2565.575911119487	2556.5263228010713	2301.0798064887454	2366.2475865634333	2454.875675864854	2255.936112676547
0.04	2754.3143224588307	2783.3415090736225	2717.5989240696204	3148.495831005778	2501.5032076653624	2440.642337588398	2406.209401664859	2445.7091686320605	2502.9180071090905	2403.354676380035	2287.775541403575	2319.4005150757985	2216.573860706365	2585.9781030173176	2235.184029647639	2544.1534142233454	2205.2716990748686	2481.9466288446547	2401.1938254594893	2535.7147767624238	2475.7113397624894	2459.3074862007093	2225.1823304287623	2161.877540377269	2269.7771436919247	2216.0782479611457	1992.2279644447904	2447.0183766752702	2574.399607134818	2374.982891745599	2194.4110102059926	2409.279050853155	2320.0635562539096	2194.168769465681	2364.0600818843373	2365.7608038711346	2184.8483249957003	2053.5256550828744	2383.9522802233278	2597.7292926433115	2252.685610366029	2381.5341507223898	2317.6644902552202	2535.5166075310412	2497.9641087485606	2557.5118469511676	2549.4291769118054	2308.923039604309	2361.7400329183547	2451.410613197927	2256.6825994767823
0.05	2739.5915783979217	2770.434831925842	2704.0566639877416	3134.2721583149214	2494.4226434816806	2434.6871858428726	2401.488967507866	2441.174462555267	2500.165152989191	2398.92305002364	2288.3020069988643	2315.955691767061	2219.225594107845	2575.5738436953015	2231.716538796358	2533.802944239064	2205.3953351135815	2476.7171254862847	2404.122136810135	2525.98659218646	2471.7814119319128	2452.954214007234	2220.636712454205	2157.2261278801266	2269.4161735301495	2215.064076688866	1991.998590290662	2442.7320110306023	2562.843502863908	2367.638756864843	2192.4123130297303	2406.110149071604	2316.220053973657	2191.2752551236495	2359.368393506774	2361.852240055867	2186.2861595225836	2050.1733487514225	2403.9309334152795	2586.1324621251547	2249.775799617063	2380.4903184786517	2312.303919582333	2522.9335033334532	2495.5722642571113	2546.764303399153	2540.035274581957	2315.5145159551635	2355.278304949715	2445.529241006638	2255.7497345112242
0.06	2720.717462308305	2754.247234772902	2687.5470283305763	3115.773110963356	2485.226933048409	2426.548050642419	2394.7196248744176	2434.416000691914	2494.6048411254656	2392.1728229182354	2286.8596253163923	2310.7192208986557	2220.7631635557063	2562.43614713279	2227.07099690164	2521.074758001347	2203.333922783182	2468.9523290247475	2405.5141697762174	2514.0044892667925	2465.0045319786527	2444.391273057295	2214.536419658274	2151.229752032206	2266.637462978158	2213.21338493212	1990.8893758664838	2435.763471326938	2548.706209180821	2358.5429814042764	2188.6841266543493	2400.5433352722257	2310.6178373675084	2186.5927929724985	2352.736599541206	2355.9254605166248	2185.6563572481355	2045.5914993233503	2420.101256592597	2571.7132531991074	2245.056984462981	2377.1165635533084	2305.2601644523806	2507.3741573273705	2490.537993239673	2533.3480078185457	2528.331862981172	2320.5194852564487	2346.8405241024375	2437.198153077338	2253.0425677050043
0.07	2697.7667224939128	2734.812506355906	2668.124301696341	3093.235162800643	2473.8880804095593	2416.2132541973515	2385.868599911031	2425.366704242276	2486.23606651418	2383.0614858673753	2283.2731920674273	2303.6510061543763	2221.041804978064	2546.5573397028197	2221.222161901499	2506.000710508942	2198.9586204379675	2458.6085690359973	2405.0347134051603	2499.784888829004	2455.338894422683	2433.610339733004	2206.876415774868	2143.87832011394	2261.383393388143	2210.457980607999	1988.8151880345629	2426.1153425173134	2532.0323906812164	2347.7026957148782	2183.187913760335	2392.566664596289	2303.214186134341	2180.132016609955	2344.1257946752366	2347.8804729207245	2182.8313296614265	2039.761024986466	2431.8074462982418	2554.5037086563552	2238.4870153068637	2371.3311956970497	2296.5080776119366	2488.86787841109	2482.735691046267	2517.3033974231857	2514.321297470583	2323.6217709843067	2336.4140430991683	2426.411874752385	2248.488640545491
0.08	2670.8435984887833	2712.1717706168397	2645.847397360202	3066.896680030737	2460.3938999627367	2403.6898299568725	2374.9316981570823	2413.9812433693223	2475.0914078231676	2371.571417250179	2277.4271786361	2294.7193007514247	2219.9319892218437	2527.947192344896	2214.143684375946	2488.619112264278	2192.2226037900778	2445.671121475378	2402.3730135186543	2483.3493933333675	2442.776072875788	2420.618753789687	2197.6574181827073	2135.1682858349623	2253.6585776302277	2206.7069041327927	1985.7071233760712	2413.823649083991	2512.8790141375857	2335.128145831974	2175.905542146653	2382.191211140401	2293.976524907808	2171.9190811891654	2333.5136393709167	2337.6503075717515	2177.7334832897704	2032.671573707542	2438.6225876819785	2534.546917808138	2230.0444092070315	2363.086572930335	2286.0302812375585	2467.4551195056997	2472.10570148977	2498.696623806101	2498.02345092433	2324.5284404465615	2323.995130297904	2413.1890917817996	2242.0356324018503
