rho	2.1451000000000002	2.2451	2.3451	2.4451	2.5450999999999997	2.6451000000000002	2.7451	2.8451	2.9451	3.0450999999999997	3.1451000000000002	3.2451	3.3451	3.4451	3.5450999999999997	3.6451000000000002	3.7451	3.8451	3.9451	4.0451	4.1451	4.2451	4.3451	4.4451	4.5451	4.6451	4.7451	4.8451	4.9451	5.0451	5.1451	5.2451	5.3451	5.4451	5.5451	5.6451	5.7451	5.8451	5.9451	6.0451	6.1451	6.2451	6.3451	6.4451	6.5451	6.6451	6.7451	6.8451	6.9451	7.0451	7.1101
0.09	5.0109087576835965e+19	5.289592627769617e+19	5.670688811372651e+19	5.6991332371427566e+19	5.834540851628139e+19	5.653595010075905e+19	6.179561913707404e+19	6.108869293129271e+19	5.905816687038241e+19	6.052762944183996e+19	6.249077754616278e+19	6.145259281628168e+19	6.259172943123597e+19	6.1028847987588964e+19	6.204278037031101e+19	6.150953970869865e+19	6.284556759698806e+19	6.386181417548728e+19	6.3103842815243805e+19	6.258115865749964e+19	6.275133808548562e+19	6.24495978805556e+19	6.159123029560819e+19	6.305735911800617e+19	6.077640467611596e+19	6.047360022703572e+19	6.20768903523659e+19	6.152132067854013e+19	6.189941479123255e+19	6.298367664301932e+19	6.311921903276319e+19	6.266415672307003e+19	6.223758692429355e+19	6.17749708726288e+19	6.277079010297647e+19	6.16236605848107e+19	6.087141888165508e+19	6.2791127896474395e+19	6.1793613894417965e+19	6.327176639035047e+19	6.338731012733541e+19	6.308006007672686e+19	6.156130438419714e+19	6.290584130804834e+19	6.392032574580117e+19	6.314531496873846e+19	6.202982242943121e+19	6.152322282455094e+19	6.166084632199797e+19	6.2659653880855904e+19	6.229089595085166e+19
0.1	5.030592785044952e+19	5.30838771878455e+19	5.690053094420572e+19	5.709719729597154e+19	5.855171113976424e+19	5.660044167920054e+19	6.184239126245172e+19	6.118997657174915e+19	5.9101879157825724e+19	6.0588290306364916e+19	6.2652526528541835e+19	6.158545153220689e+19	6.2767419753283396e+19	6.112115271223673e+19	6.231920960031909e+19	6.166932267787885e+19	6.299066336409714e+19	6.3831187423884e+19	6.330025403351268e+19	6.275768784646311e+19	6.287841791808099e+19	6.256454745507736e+19	6.172462398875719e+19	6.31751220022499e+19	6.083595062834968e+19	6.067104602344873e+19	6.213889383851662e+19	6.160407326930411e+19	6.19988034767804e+19	6.314620743201307e+19	6.324396896326287e+19	6.276340972863982e+19	6.234889092109686e+19	6.192366817517093e+19	6.301808342607459e+19	6.167646929538806e+19	6.1168088330666885e+19	6.29609323563535e+19	6.1953277173752414e+19	6.336064520642296e+19	6.349397222183389e+19	6.323788228209388e+19	6.1698620881322615e+19	6.303512603421659e+19	6.406873643507419e+19	6.327659891222556e+19	6.212673953827036e+19	6.169495999598505e+19	6.1798866919533036e+19	6.2744466799585305e+19	6.243632068505481e+19
0.11	5.051343035014071e+19	5.328256434847174e+19	5.710189966033679e+19	5.720823567575451e+19	5.8765536305321705e+19	5.666797497619043e+19	6.188688266044123e+19	6.129317830386238e+19	5.915020284242309e+19	6.065297275275475e+19	6.281794864514694e+19	6.172395205807195e+19	6.294710675485879e+19	6.1222384753829855e+19	6.261134788712834e+19	6.184009731905299e+19	6.313919989880208e+19	6.379763502118708e+19	6.35013615689327e+19	6.294506595146418e+19	6.3012179776983425e+19	6.2682628639202845e+19	6.1864585734190645e+19	6.3298146958108566e+19	6.090009351892001e+19	6.088067549430177e+19	6.2199045400473395e+19	6.1690701649339064e+19	6.210339074830038e+19	6.331529067612063e+19	6.337403668869646e+19	6.286478881902621e+19	6.246380082909676e+19	6.2080483178397114e+19	6.327622596921998e+19	6.172999025761075e+19	6.1479953366812705e+19	6.313786762857305e+19	6.212093471432095e+19	6.344849380732046e+19	6.360361328983258e+19	6.340084286768321e+19	6.184632721575512e+19	6.316585686787075e+19	6.421976630255716e+19	6.340969960743275e+19	6.222696906565138e+19	6.187514223970137e+19	6.194472772266634e+19	6.2831842070473875e+19	6.2583668384058e+19
0.12	5.073022831919952e+19	5.349089200984765e+19	5.730980683865542e+19	5.732405878759156e+19	5.898559344730513e+19	5.673819641399597e+19	6.192903448310193e+19	6.1397687090916155e+19	5.920309404187297e+19	6.072139393661468e+19	6.2985774011605795e+19	6.186710934447262e+19	6.312936321682148e+19	6.133214280270128e+19	6.291735928483653e+19	6.2020866618479e+19	6.328981798599209e+19	6.376131783933715e+19	6.370560734391827e+19	6.314200978354453e+19	6.315177938729363e+19	6.280295356933027e+19	6.2010346132574626e+19	6.342560460079354e+19	6.096858808231367e+19	6.110113980549938e+19	6.225672653164532e+19	6.178080607678472e+19	6.221271821199948e+19	6.348981596613604e+19	6.350863465098577e+19	6.296770505663735e+19	6.258138477073452e+19	6.224444593430955e+19	6.354345848718712e+19	6.178375427091682e+19	6.18052150298875e+19	6.3320758724376855e+19	6.22954767719764e+19	6.353484376607092e+19	6.3715424132389265e+19	6.356781650784811e+19	6.200369306591607e+19	6.329706695643037e+19	6.437242711599298e+19	6.354352954218101e+19	6.2329759635893395e+19	6.2062587681392796e+19	6.209754071215491e+19	6.292113380548597e+19	6.2732487891287745e+19
0.13	5.0954924615307895e+19	5.370775199801626e+19	5.75230648035386e+19	5.744428315885952e+19	5.921060469994873e+19	5.681073845625719e+19	6.196881733783997e+19	6.150290974574046e+19	5.926047630864328e+19	6.079324685811811e+19	6.315474479336629e+19	6.201392204142673e+19	6.331278628874412e+19	6.144997187421488e+19	6.32353546066825e+19	6.221057208590404e+19	6.344116340627553e+19	6.372237704453892e+19	6.3911468885782364e+19	6.334718870534342e+19	6.329635347393299e+19	6.292464186099173e+19	6.21611369485964e+19	6.355664848601094e+19	6.104115516755047e+19	6.133103481992875e+19	6.231134539234122e+19	6.187397354150644e+19	6.232631947864776e+19	6.366865835662343e+19	6.364696586920482e+19	6.307157826978764e+19	6.270069622331429e+19	6.241456081130026e+19	6.381800294241796e+19	6.183728311435108e+19	6.214203405383486e+19	6.3508400582006235e+19	6.247576617206663e+19	6.3619272833567736e+19	6.38285891179363e+19	6.3737679353455485e+19	6.216995115237968e+19	6.3427829095106494e+19	6.452576894521636e+19	6.36770277412701e+19	6.243435614623217e+19	6.225608837425435e+19	6.225638903636459e+19	6.301168637959354e+19	6.288231870880399e+19
0.14	5.1186097565875905e+19	5.393202521143328e+19	5.774048848612279e+19	5.7568525500111086e+19	5.9439304630068445e+19	5.688521719501403e+19	6.200622091549458e+19	6.160826683637919e+19	5.932223806641688e+19	6.086819823764209e+19	6.332361704716453e+19	6.216337454231645e+19	6.349599895782538e+19	6.157536464654282e+19	6.3563394251583635e+19	6.240809668866907e+19	6.3591892041210995e+19	6.368093018726446e+19	6.4117462457317384e+19	6.3559231364733936e+19	6.34450220905097e+19	6.304682044157757e+19	6.231619049512876e+19	6.369041609834327e+19	6.111747993538501e+19	6.156890284560155e+19	6.236233352117142e+19	6.19697745547717e+19	6.2443716761879585e+19	6.385068006518008e+19	6.378822240395315e+19	6.3175832642487755e+19	6.282077514087413e+19	6.258980846448562e+19	6.409806539258444e+19	6.189008788864601e+19	6.2488534860523905e+19	6.3699557458010006e+19	6.266064006616825e+19	6.370140028245991e+19	6.394228621644649e+19	6.390931077815984e+19	6.234429853262942e+19	6.35572534117736e+19	6.467887734841571e+19	6.380916147490151e+19	6.254000102068425e+19	6.245441130851236e+19	6.242032975405214e+19	6.310283378231496e+19	6.303269002842021e+19
0.15	5.142230706611643e+19	5.416258305341696e+19	5.796089843631723e+19	5.769639807114335e+19	5.967043996531296e+19	5.696123034854018e+19	6.20412442478173e+19	6.17131889930182e+19	5.938823032387516e+19	6.09458865987112e+19	6.349116287621421e+19	6.2314439160054096e+19	6.367765165351374e+19	6.1707762994656485e+19	6.389949135127069e+19	6.261226823673746e+19	6.374067505017854e+19	6.3637067744850534e+19	6.432214593371456e+19	6.377673267447526e+19	6.359689101647493e+19	6.316862344070158e+19	6.247473894629438e+19	6.382602997938578e+19	6.119721049567412e+19	6.181323438053715e+19	6.2409142789116895e+19	6.206776031524801e+19	6.2564417798338855e+19	6.403473233594146e+19	6.39315841226571e+19	6.327989270504956e+19	6.294064961560864e+19	6.276914795996324e+19	6.438183927362016e+19	6.1941667645071794e+19	6.2842809370726334e+19	6.389296270811188e+19	6.284891185141761e+19	6.378088232020313e+19	6.405568736247053e+19	6.408159537847784e+19	6.252589750308334e+19	6.3684485104699286e+19	6.483087048012917e+19	6.393892809763188e+19	6.264593553007333e+19	6.265629948030584e+19	6.258839664312409e+19	6.319389908241224e+19	6.318311973911478e+19
0.16	5.166210089671311e+19	5.439828881752529e+19	5.818312396832906e+19	5.782750448801676e+19	5.990276937885536e+19	5.703835570961062e+19	6.207388669585107e+19	6.181711362301075e+19	5.945826463549735e+19	6.102592058492142e+19	6.365617290860098e+19	6.24660784510021e+19	6.3856423998339424e+19	6.184655967216003e+19	6.424161530166301e+19	6.282186321053569e+19	6.388620408511399e+19	6.359085010842822e+19	6.45241214238534e+19	6.399826100121273e+19	6.375105421484561e+19	6.3289192159301116e+19	6.2636013608497816e+19	6.396259900013033e+19	6.127995695561405e+19	6.206246992783628e+19	6.245124263238934e+19	6.216746027662578e+19	6.268791310590754e+19	6.421965748333736e+19	6.407621779210393e+19	6.338317974961957e+19	6.305933811773615e+19	6.2951519042499445e+19	6.4667509099076485e+19	6.199150831723888e+19	6.3202920695034814e+19	6.408731902056198e+19	6.303937327078906e+19	6.385740758238771e+19	6.416795915717382e+19	6.425342522980198e+19	6.271387613539281e+19	6.380870226541201e+19	6.498089618990832e+19	6.4065356988592005e+19	6.2751401183964865e+19	6.2860473071819784e+19	6.27596030583917e+19	6.32841940152619e+19	6.3333113419879555e+19
0.17	5.190402123041499e+19	5.463799904288882e+19	5.840600641292907e+19	5.796143596452403e+19	6.013506338600574e+19	5.711615008010222e+19	6.210413974997189e+19	6.191948202976318e+19	5.95321112806313e+19	6.110787753869225e+19	6.381745909939651e+19	6.261724770201066e+19	6.403102670713592e+19	6.199110009683427e+19	6.458769574400136e+19	6.303561101908731e+19	6.4027196504164155e+19	6.354230500621206e+19	6.472203763150042e+19	6.4222365520257114e+19	6.3906596343650796e+19	6.3407675135201804e+19	6.27992441769856e+19	6.409921977965544e+19	6.136529084697998e+19	6.231500196401473e+19	6.2488117593042846e+19	6.226838013410342e+19	6.281367358895997e+19	6.4404291129472975e+19	6.422127651778016e+19	6.348510869003778e+19	6.317585233968447e+19	6.3135844532904845e+19	6.49532545880998e+19	6.203908197095429e+19	6.3566906773119295e+19	6.428129916888861e+19	6.3230796711131865e+19	6.39306927091239e+19	6.427826391176648e+19	6.4423702390610805e+19	6.290732847887102e+19	6.392911381250847e+19	6.512812917197818e+19	6.4187511551798575e+19	6.285564119665232e+19	6.306563079817301e+19	6.293294482047937e+19	6.337301870206678e+19	6.3482163327348744e+19
0.18	5.2146611288907465e+19	5.488056485636627e+19	5.862840244298694e+19	5.809776797054081e+19	6.03661044034207e+19	5.719414872266538e+19	6.213197970219719e+19	6.20197369227049e+19	5.960949763451134e+19	6.119130237055977e+19	6.397385784755915e+19	6.2766897595217445e+19	6.420020362897151e+19	6.2140684200394146e+19	6.493562706233966e+19	6.325219867136274e+19	6.416240054059861e+19	6.349142535601497e+19	6.491459195026972e+19	6.444758368534625e+19	6.406259531488948e+19	6.352322831971812e+19	6.296365800395547e+19	6.4234978249761915e+19	6.14527448993495e+19	6.256917715392365e+19	6.251926518975627e+19	6.237000023938521e+19	6.2941148493132956e+19	6.458746464555133e+19	6.436589954321771e+19	6.3585085381307105e+19	6.3289200654274224e+19	6.33210328385996e+19	6.523725522516639e+19	6.208384638601633e+19	6.393278403430736e+19	6.447354735436046e+19	6.342193771395229e+19	6.400047800048943e+19	6.43857610268856e+19	6.459134163708181e+19	6.310531446516447e+19	6.404495755651493e+19	6.527176821795059e+19	6.430449122510068e+19	6.2957902025580356e+19	6.327045148042918e+19	6.310740311746238e+19	6.3459661510210855e+19	6.3629747387364975e+19
0.19	5.238842210308532e+19	5.512483331812416e+19	5.884918743275702e+19	5.823605728138133e+19	6.0594687017370305e+19	5.727186535335508e+19	6.215736123199706e+19	6.211732029932218e+19	5.969010670806695e+19	6.127570674807607e+19	6.4124233408735306e+19	6.291397706383065e+19	6.4362733918721e+19	6.229456830785883e+19	6.5283273463913275e+19	6.347027583915635e+19	6.429060037914978e+19	6.343816754102135e+19	6.510053228530747e+19	6.467244875532232e+19	6.421812489512199e+19	6.363501537688565e+19	6.312847940268256e+19	6.4368951362782175e+19	6.154181312637979e+19	6.282329891637984e+19	6.254419413518887e+19	6.247177444675873e+19	6.30697637064957e+19	6.476800780440656e+19	6.4509212416508396e+19	6.368250441029286e+19	6.339839217725313e+19	6.3505980558696374e+19	6.551769524494454e+19	6.2125244982289785e+19	6.429855115587291e+19	6.466268121068299e+19	6.361153771175209e+19	6.4066523141812265e+19	6.4489608694644244e+19	6.4755273400311235e+19	6.330685955532292e+19	6.415549841095729e+19	6.541103361676222e+19	6.441543343817592e+19	6.30574349767295e+19	6.347359590805737e+19	6.328194740056375e+19	6.35433990646018e+19	6.377532819918531e+19
0.2	5.262801932166744e+19	5.536964878684613e+19	5.906725880619896e+19	5.837583938650874e+19	6.081961850382316e+19	5.734879269041644e+19	6.218021192844793e+19	6.221167167602001e+19	5.9773575837209485e+19	6.136056863304516e+19	6.426748157465783e+19	6.305743634985106e+19	6.451743431832259e+19	6.245196701699731e+19	6.5628474707224306e+19	6.3688460285259104e+19	6.441062108848345e+19	6.338245010412583e+19	6.527865859455381e+19	6.489549731266675e+19	6.437225734182103e+19	6.374220811407784e+19	6.329292901056406e+19	6.450020893741301e+19	6.163195119335165e+19	6.3075630455752835e+19	6.256242291072511e+19	6.257312938627946e+19	6.3198920399223235e+19	6.49447516474151e+19	6.4650327525397545e+19	6.377674736588015e+19	6.35024414023895e+19	6.368957516342096e+19	6.579276902534523e+19	6.2162707100361105e+19	6.466219299748094e+19	6.484729454387169e+19	6.379832700015822e+19	6.412860298590108e+19	6.458896590232518e+19	6.4914446868654645e+19	6.3510954173604364e+19	6.426002676046985e+19	6.554516473855527e+19	6.4519515454495834e+19	6.315349786759734e+19	6.3673709057971724e+19	6.3455538255345705e+19	6.362349642071945e+19	6.391835206039403e+19
0.21	5.286399000527258e+19	5.561385432021791e+19	5.928153932545977e+19	5.851662622245613e+19	6.1039719639811375e+19	5.742440356384366e+19	6.220042775431752e+19	6.230222664212584e+19	5.985949550677222e+19	6.144533219461569e+19	6.440253357906915e+19	6.31962302714511e+19	6.466316152144931e+19	6.2612055053461955e+19	6.596905253896404e+19	6.390534362633958e+19	6.452133335587832e+19	6.332415285732219e+19	6.544782414306823e+19	6.5115276702500086e+19	6.452406606927779e+19	6.384398705002994e+19	6.345622323242689e+19	6.4627815635088065e+19	6.172257703622816e+19	6.332439838580814e+19	6.257347870417209e+19	6.267346415412052e+19	6.332799398993784e+19	6.511653156476946e+19	6.478834499687924e+19	6.386718159357142e+19	6.3600373352968765e+19	6.387069772690597e+19	6.606068686108288e+19	6.2195648644374585e+19	6.5021684790792e+19	6.50259608782082e+19	6.398102795306961e+19	6.418650337727948e+19	6.468299470922466e+19	6.506783320865652e+19	6.371655297705588e+19	6.4357856993034215e+19	6.567341783221365e+19	6.461595602971793e+19	6.324535673459618e+19	6.3869422740606755e+19	6.362713023032576e+19	6.36992074112201e+19	6.405824801995538e+19
