T Z1 Z2 Z3 Z4 Z5 Z6
706.946086281902 1.71904561095013E-18 1.07678454090191E-12 2.79595082514967E-7 0.00102955898266526 0.240723495719508 99.7582466657017
714.322787621498 1.59971490884007E-18 1.01426941615624E-12 2.66858656952166E-7 0.000994343698545469 0.236459447809838 99.762545941632
721.776461906712 1.48883386294959E-18 9.55482210328819E-13 2.54720775811737E-7 0.000960416949456196 0.232284769147016 99.7667545591818
729.307912319628 1.38579294636287E-18 9.00195105547805E-13 2.43152509740713E-7 0.000927728955233147 0.228197393742895 99.7708746341485
736.917950423215 1.29002737528605E-18 8.48194524328014E-13 2.32126363778279E-7 0.000896231949207367 0.224195307112444 99.7749082288111
744.60739624878 1.20101377013743E-18 7.99280220587912E-13 2.21616204556016E-7 0.000865880093467724 0.220276544914074 99.7788573533755
752.37707838433 1.11826706970452E-18 7.53264429831184E-13 2.11597191272739E-7 0.000836629397815446 0.216439191627424 99.7827239673768
760.227834063861 1.04133767890273E-18 7.09971074571158E-13 2.02045710244337E-7 0.000808437642244861 0.212681379267561 99.7865099810438
768.16050925757 9.69808832188805E-19 6.69235021340808E-13 1.9293931283981E-7 0.000781264302792187 0.209001286134537 99.7902172566227
776.175958763016 9.03294156080328E-19 6.30901385877323E-13 1.84256656624823E-7 0.000755070480601448 0.205397135597337 99.7938476096648
784.275046297234 8.41435415520508E-19 5.94824883299726E-13 1.75977449543696E-7 0.000729818834063531 0.201867194911207 99.7974028102767
792.458644589801 7.83900430013621E-19 5.60869220311742E-13 1.6808239697986E-7 0.00070547351389123 0.198409774067467 99.8008845843357
800.727635476879 7.30381146549383E-19 5.28906526661241E-13 1.60553151543301E-7 0.000682000100998942 0.195023224674828 99.8042946146705
809.082909996242 6.80591857341447E-19 4.98816823273306E-13 1.53372265441753E-7 0.00065936554706233 0.19170593887139 99.8076345422088
817.525368483287 6.34267551332677E-19 4.70487524646698E-13 1.46523145299932E-7 0.000637538117638375 0.188456348266402 99.8109059670924
826.055920668055 5.91162389274895E-19 4.43812973264876E-13 1.39990009298471E-7 0.000616487337732197 0.185272922910968 99.8141104497608
834.675485773256 5.51048292978551E-19 4.1869400392282E-13 1.33757846511002E-7 0.000596183939701882 0.182154170296883 99.8172495120051
843.384992613325 5.13713640053724E-19 3.95037536010915E-13 1.27812378324352E-7 0.000576599813397706 0.179098634382791 99.820324637991
852.185379694506 4.78962056133244E-19 3.72756191927779E-13 1.2214002183293E-7 0.000557707958436782 0.176104894646904 99.8233372752543
861.077595315982 4.46611297185611E-19 3.5176793991547E-13 1.16727855104209E-7 0.000539482438518701 0.173171565165539 99.8262888356677
870.062597672061 4.16430156823387E-19 3.31981954354222E-13 1.11553737443474E-7 0.000521944246574618 0.170320383577232 99.8291575606221
879.14135495543 3.88333601008407E-19 3.133416196976E-13 1.06616941803971E-7 0.000505019370348893 0.167525573453622 99.8319693005588
888.314845461478 3.62178689947026E-19 2.95779736640171E-13 1.01906910671698E-7 0.000488681899293343 0.164784245754516 99.834726970439
897.584057693719 3.37828237933335E-19 2.79232190962266E-13 9.74128781644031E-8 0.000472910297533348 0.16209527564737 99.8374317166419
906.94999047031 3.15154954032634E-19 2.63638776259698E-13 9.31246049527035E-8 0.000457683856311988 0.159457563753114 99.8400846592657
916.413653031675 2.94040714491518E-19 2.4894295020939E-13 8.903235180025E-8 0.000442982660914458 0.156870035536288 99.8426868927702
925.976065149263 2.7437588962944E-19 2.35091606365904E-13 8.51268544669051E-8 0.000428787558963101 0.154331640710465 99.8452394866035
935.638257235432 2.56058721061761E-19 2.22034860479257E-13 8.13992999031006E-8 0.000415080130024426 0.15184135265855 99.8477434858119
945.401270454483 2.38994745425605E-19 2.09725850391276E-13 7.78413036674142E-8 0.000401842656472058 0.149398167867573 99.8501999116344
955.266156834853 2.23096261075795E-19 1.98120548630116E-13 7.4444888503046E-8 0.000389058095552051 0.147001105377611 99.8526097620818
965.233979382477 2.08281834490999E-19 1.87177586880728E-13 7.12024640123419E-8 0.000376710052599346 0.144649206244456 99.8549740125003
975.305812195334 1.94475843381541E-19 1.76858091563308E-13 6.8106807371765E-8 0.000364782755356365 0.142341533015703 99.857293616122
985.48274057919 1.81608053722053E-19 1.67125529802391E-13 6.51510450328084E-8 0.000353261029346923 0.140077169219878 99.8595695045996
995.765861164542 1.69613228145712E-19 1.57945565116438E-13 6.23286353572555E-8 0.000342130274260652 0.1378552188683 99.8618025885286
1006.15628202479 1.5843076333371E-19 1.49285922201842E-13 5.96333521379584E-8 0.000331376441305111 0.135674805969325 99.8639937579559
1016.65512279565 1.48004354215122E-19 1.41116260226379E-13 5.70592689589098E-8 0.00032098601148464 0.133535074054674 99.8661438828744
1027.26351479578 1.38281682959717E-19 1.3340805408547E-13 5.46007443508439E-8 0.000310945974766721 0.131435185717521 99.8682538137068
1037.9826011487 1.29214130900606E-19 1.26134483110418E-13 5.22524077009419E-8 0.000301243810098436 0.129374322162034 99.8703243817753
1048.81353690597 1.20756511666022E-19 1.19270326751218E-13 5.00091458774195E-8 0.000291867466237143 0.127351682764096 99.8723563997604
1059.75748917165 1.12866823930774E-19 1.12791866787698E-13 4.7866090531857E-8 0.000282805343361086 0.125366484642893 99.8743506621475
1070.81563722809 1.05506022319081E-19 1.06676795651847E-13 4.58186060441035E-8 0.000274046275427143 0.123417962243109 99.8763079456627
1081.98917266294 9.86378051022509E-20 1.00904130471407E-13 4.3862278076458E-8 0.000265579513244322 0.121505366927446 99.8782290096969
1093.27929949763 9.22444818868883E-20 9.54700968994353E-14 4.19982195671582E-8 0.00025741908342144 0.119628111437741 99.8801144274805
1104.68723431706 8.62797772271443E-20 9.03417197065581E-14 4.02177629367034E-8 0.000249534278070961 0.11778536142474 99.8819650640793
1116.21420640072 8.07092832472545E-20 8.54962710391823E-14 3.85153230218547E-8 0.000241907303501893 0.115976367509603 99.8837816866715
1127.86145785513 7.55064105520051E-20 8.09177551431752E-14 3.6887378067316E-8 0.000234529267519758 0.114200445791494 99.8855649880535
1139.63024374769 7.06463977172683E-20 7.65911013198916E-14 3.53305696557192E-8 0.000227391598853813 0.112456927363184 99.8873156457073
1151.52183224196 6.61061833454151E-20 7.25021092892468E-14 3.38416949414656E-8 0.000220486035106233 0.110745157961298 99.8890343221618
1163.53750473426 6.1864287228945E-20 6.86373978441001E-14 3.24176992623885E-8 0.000213804611169984 0.109064497625125 99.8907216653459
1175.67855599177 5.79006999634556E-20 6.49843565939915E-14 3.10556691104706E-8 0.000207339648096628 0.107414320363802 99.8923783089324
1187.94629429206 5.41967803994248E-20 6.15311006088407E-14 2.97528254437782E-8 0.000201083742395939 0.105794013831637 99.8940048726731
1200.34204156405 5.07351603671181E-20 5.82664277850828E-14 2.85065173227001E-8 0.000195029755750108 0.104202979011374 99.8956019627263
1212.86713353047 4.74996561503602E-20 5.51797787677458E-14 2.73142158544204E-8 0.000189170805125929 0.102640629905199 99.8971701719754
1225.52291985177 4.44751862232941E-20 5.22611992723446E-14 2.61735084303759E-8 0.000183500253269076 0.101106393233283 99.8987100803399
1238.3107642716 4.16476947997677E-20 4.95013046601668E-14 2.50820932422057E-8 0.000178011699565213 0.0995997081396733 99.9002222550786
1251.2320447637 3.90040807778895E-20 4.68912466296382E-14 2.40377740624496E-8 0.000172698971253344 0.0981200259053503 99.9017072510856
1264.28815368043 3.65321316927308E-20 4.44226818949457E-14 2.30384552769287E-8 0.00016755611497737 0.0966668096682659 99.9031656111783
1277.4804979028 3.42204623183534E-20 4.20877427310975E-14 2.20821371564054E-8 0.000162577388662405 0.0952395341501849 99.904597866379
1290.81049899207 3.20584575864606E-20 3.98790092720729E-14 2.11669113557462E-8 0.000157757253702967 0.0938376853901535 99.9060045361892
1304.27959334289 3.00362195131402E-20 3.77894834557164E-14 2.02909566293981E-8 0.000153090367450678 0.0924607604844394 99.9073861288571
1317.88923233817 2.81445178475777E-20 3.58125645156071E-14 1.94525347525519E-8 0.000148571575989596 0.0911082673327685 99.9087431416387
1331.64088250539 2.63747441773601E-20 3.39420259262797E-14 1.86499866379E-8 0.000144195907187817 0.0897797243906987 99.9100760610521
1345.53602567465 2.47188692442163E-20 3.21719937139492E-14 1.78817286384006E-8 0.000139958564014434 0.0884746604279876 99.9113853631262
1359.5761591384 2.31694032418441E-20 3.04969260502933E-14 1.71462490269392E-8 0.000135854918111353 0.0871926142927889 99.9126715136428
1373.7627958127 2.17170991151415E-20 2.89089612439785E-14 1.64411527618055E-8 0.000131881872399771 0.085938099479135 99.9139300022073
1388.09746440031 2.03566550453809E-20 2.74045103208118E-14 1.57655210649861E-8 0.000128034500443875 0.0847086285515569 99.9151633211825
1402.58170955539 1.90837738559794E-20 2.59810025196737E-14 1.51187933484007E-8 0.000124307558475701 0.0834998414616342 99.9163758358611
1417.21709204996 1.78926780507171E-20 2.46339505269149E-14 1.44996884747903E-8 0.000120697057331721 0.0823113544146057 99.9175679340284
1432.00518894205 1.67779801894775E-20 2.33591226763446E-14 1.39069839259146E-8 0.000117199146476311 0.0811427913063295 99.9187399956402
1446.9475937457 1.57346559856294E-20 2.21525280145593E-14 1.33395130418381E-8 0.000113810108978859 0.07999378355942 99.9198923929921
1462.0459166026 1.47580192964052E-20 2.1010402259269E-14 1.27961623937227E-8 0.000110526356679723 0.0788639699630495 99.9210254908841
1477.30178445566 1.38436988705501E-20 1.99291945960578E-14 1.22758692835099E-8 0.000107344425537714 0.0777529965163429 99.9221396467822
1492.71684122427 1.29876167274137E-20 1.89055552624132E-14 1.17776193642139E-8 0.000104260971152051 0.0766605162752695 99.9232352109759
1508.29274798148 1.21859680508326E-20 1.79363238710459E-14 1.13004443748602E-8 0.000101272764452016 0.0755861892029622 99.9243125267321
1524.03118313296 1.14352024896433E-20 1.70185184275108E-14 1.08434199844121E-8 9.83766875478306E-5 0.0745296820233735 99.9253719304456
1539.93384259789 1.07320067645244E-20 1.61493249999267E-14 1.04056637393055E-8 9.55697297364929E-5 0.073490668078196 99.9264137517864
1556.00243999168 1.00732884881531E-20 1.53260880012181E-14 9.98633310949362E-9 9.28489836566239E-5 0.0724688271869759 99.927438313843
1572.23870681065 9.45616111239963E-21 1.45463010467494E-14 9.5846236281502E-9 9.02116415865385E-5 0.0714638455103325 99.9284459332634
1588.6443926186 8.87792992253424E-21 1.38075983525205E-14 9.19976712043101E-9 8.76549918800462E-5 0.0704754154162256 99.9294369203921
1605.2212652353 8.33607900420449E-21 1.31077466412481E-14 8.83103001692281E-9 8.51764155346722E-5 0.0695032353491913 99.9304115794042
1621.97111092705 7.82825911430285E-21 1.24446375256688E-14 8.47771174762686E-9 8.2773382887208E-5 0.0685470097024811 99.9313702084369
1638.89573459912 7.35227639181149E-21 1.18162803402953E-14 8.13914321253505E-9 8.04434504317081E-5 0.0676064486930344 99.9323130997174
1655.99695999024 6.90608184931195E-21 1.12207953946231E-14 7.81468532505133E-9 7.81842577552274E-5 0.0666812682392222 99.9332405396883
1673.27662986914 6.48776159011632E-21 1.06564076224503E-14 7.50372762470288E-9 7.59935245868103E-5 0.0657711898412951 99.9341528091304
1690.73660623309 6.09552769992547E-21 1.01214406035235E-14 7.20568695575778E-9 7.38690479553758E-5 0.064875940464475 99.9350501832819
1708.37877050859 5.72770976558742E-21 9.61431093518586E-15 6.9200062085403E-9 7.18086994523583E-5 0.0639952524246277 99.9359329319559
1726.20502375405 5.38342389252192E-21 9.13472577006752E-15 6.64690675139507E-9 6.98143964921179E-5 0.0631295106045126 99.9368006683521
1744.21728686469 5.06135876262997E-21 8.68157583055596E-15 6.38609709400518E-9 6.78854553612227E-5 0.0622787014968471 99.9376534066617
1762.41750077949 4.75900290701936E-21 8.25148969834904E-15 6.13581876206549E-9 6.60132723335449E-5 0.0614414906081796 99.9384924899837
1780.80762669037 4.47512449805836E-21 7.84326541180884E-15 5.89563522060023E-9 6.41960885691013E-5 0.0606176375800111 99.9393181604358
1799.38964625351 4.2085702302414E-21 7.45576504000687E-15 5.66512847167194E-9 6.24322022088025E-5 0.0598069066532253 99.9401306554794
1818.16556180286 3.95826022118579E-21 7.08791120097653E-15 5.44389824938882E-9 6.07199664548875E-5 0.0590090665743095 99.9409302080153
1837.13739656596 3.72318324958976E-21 6.73868377297234E-15 5.23156125060822E-9 5.90577877183194E-5 0.0582238905035922 99.9417170464771
1856.30719488191 3.50239230751153E-21 6.4071167878403E-15 5.02775039972172E-9 5.74441238307332E-5 0.0574511559254502 99.942491394923
1875.67702242167 3.29500044587577E-21 6.09229549623151E-15 4.83211414598288E-9 5.58774823186174E-5 0.056690644560445 99.9432534731251
1895.24896641066 3.10017689354927E-21 5.79335359497607E-15 4.64431579190738E-9 5.43564187374842E-5 0.0559421422793375 99.9440034966576
1915.02513585368 2.91714343167006E-21 5.50947060749516E-15 4.46403285134573E-9 5.287953506389E-5 0.0552054390189488 99.9447416769819
1935.00766176214 2.74517100615613E-21 5.23986940864453E-15 4.29095643588992E-9 5.14454781432184E-5 0.0544803286998169 99.9454682215311
1955.19869738372 2.58357656248418E-21 4.98381388588144E-15 4.12479066833936E-9 5.00529381912387E-5 0.0537666091456144 99.9461833337914
1975.60041843436 2.43172008790562E-21 4.74060672910612E-15 3.96525212200891E-9 4.8700647347513E-5 0.053064082004287 99.9468872133831
1996.21502333276 2.28900184727437E-21 4.50958734196665E-15 3.81206928471695E-9 4.73873782787987E-5 0.0523725526708729 99.9475800561388
2017.04473343723 2.15485979959698E-21 4.29012986782834E-15 3.66498204634612E-9 4.61119428306647E-5 0.0516918302119667 99.9482620541802
2038.09179328508 2.02876718328736E-21 4.08164132399441E-15 3.52374120891849E-9 4.48731907255996E-5 0.0510217272917901 99.9489333959937
2059.35847083445 1.91023025892094E-21 3.8835598381312E-15 3.38810801817677E-9 4.36700083059595E-5 0.0503620600998371 99.9495942665037
2080.84705770875 1.79878619903888E-21 3.69535298119359E-15 3.25785371570766E-9 4.25013173201575E-5 0.049712648280053 99.9502448471448
2102.55986944355 1.69400111525796E-21 3.51651619147133E-15 3.13275911068877E-9 4.13660737505597E-5 0.0490733148615177 99.950885315932
2124.49924573613 1.59546821359807E-21 3.34657128468204E-15 3.01261417038182E-9 4.0263266681608E-5 0.0484438861905973 99.9515158475301
2146.66755069758 1.50280606955004E-21 3.18506504532342E-15 2.89721762853468E-9 3.91919172067433E-5 0.0478241918645348 99.952136613321
2169.06717310752 1.41562565832355E-21 3.03151686160812E-15 2.78625349090418E-9 3.81504992683762E-5 0.0472151610035459 99.9527466857109
2191.70052667156 1.33352119736917E-21 2.88540223718339E-15 2.6792471801407E-9 3.71366965492467E-5 0.046619366023247 99.9533434946009
2214.57005028138 1.25630756363478E-21 2.74654503671646E-15 2.57652566358362E-9 3.61519730443947E-5 0.0460322183117217 99.9539316271387
2237.6782082775 1.18368618535531E-21 2.61457479755765E-15 2.47791096342866E-9 3.51954427636007E-5 0.0454535804009763 99.9545112216783
2261.02749071487 1.11537713649065E-21 2.48914044881998E-15 2.38323274104624E-9 3.42662481171247E-5 0.044883317171526 99.9550824141971
2284.62041363116 1.05111794738355E-21 2.36990927242116E-15 2.29232795918769E-9 3.33635589643292E-5 0.0443212958098414 99.9556453383389
2308.4595193179 9.90662492802379E-22 2.25656592101109E-15 2.20504055954111E-9 3.24865716954366E-5 0.0437673857666031 99.9562001254567
2332.54737659443 9.33779952238751E-22 2.14881148960654E-15 2.12122115492186E-9 3.16345083452311E-5 0.0432214587157526 99.9567469046547
2356.88658108468 8.80253837676276E-22 2.04636263793558E-15 2.0407267354166E-9 3.08066157375541E-5 0.0426833885143216 99.9572858028292
2381.4797554969 8.29881084368341E-22 1.94895076066401E-15 1.96342038783158E-9 3.00021646594779E-5 0.0421530511630215 99.9578169447089
2406.32954990624 7.82471200464272E-22 1.85632120283824E-15 1.889171027828E-9 2.92204490641012E-5 0.0416303247675847 99.9583404528942
2431.43864204036 7.37845471601989E-22 1.76823251802902E-15 1.8178531441554E-9 2.84607853009308E-5 0.0411150895008347 99.958856447896
2456.80973756791 6.95836216846433E-22 1.68445576680385E-15 1.74934655442293E-9 2.77225113728636E-5 0.0406072275654775 99.9593650481738
2482.44557039014 6.56286092595753E-22 1.60477385329003E-15 1.68353617187435E-9 2.70049862188168E-5 0.040106623157597 99.9598663701726
2508.34890293546 6.19047441303409E-22 1.52898089771695E-15 1.62031178265819E-9 2.63075890210877E-5 0.0396131624308389 99.9603605283598
2534.52252645713 5.83981682075339E-22 1.45688164294563E-15 1.55956783310851E-9 2.56297185365594E-5 0.0391267334612736 99.9608476352606
2560.96926133402 5.50958740397689E-22 1.38829089310582E-15 1.50120322657467E-9 2.49707924509036E-5 0.0386472262129214 99.9613278014934
2587.69195737454 5.19856514433897E-22 1.32303298256716E-15 1.44512112936015E-9 2.43302467549579E-5 0.038174532503928 99.9618011358042
2614.69349412372 4.90560375500516E-22 1.26094127357065E-15 1.39122878535139E-9 2.3707535142491E-5 0.037708545973378 99.9622677451002
2641.97678117349 4.6296270049037E-22 1.20185768094104E-15 1.33943733893733E-9 2.31021284285939E-5 0.0372491620487332 99.9627277344834
2669.54475847621 4.3696243415995E-22 1.14563222238917E-15 1.28966166583908E-9 2.25135139879651E-5 0.0367962779138831 99.9631812072825
2697.40039666148 4.12464679336329E-22 1.09212259299754E-15 1.24182021148704E-9 2.19411952123844E-5 0.0363497924777974 99.9636282650852
2725.54669735626 3.89378797456347E-22 1.04118656663085E-15 1.19583743190295E-9 2.13847505309599E-5 0.0359094895477705 99.9640691245059
2753.98669350825 3.67570049255064E-22 9.92451154212174E-16 1.15172774741822E-9 2.0845789441351E-5 0.0354711405491309 99.9645080125097
