T Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8
191.140097312549 7.21261359964766E-16 2.55869693542687E-11 1.6225329758707E-7 0.000222365597991946 0.160221586259426 36.8746624456093 47.1097186529257 15.8551747873287
193.13456823368 6.52739758511369E-16 2.35255205694517E-11 1.51732410734287E-7 0.00021160013623602 0.155395975342049 35.6966081986394 47.2680077644685 16.8797763096579
195.149850665901 5.90285692488138E-16 2.16135321986084E-11 1.41781272437566E-7 0.000201191254972881 0.150586938283174 34.5308854358324 47.3756571000388 17.9426691927878
197.186161769058 5.33407963355376E-16 1.98416882698074E-11 1.32377850467945E-7 0.000191138127204514 0.145802138833736 33.3787906287228 47.4323469101838 19.0428690517348
199.243720968971 4.81651240247505E-16 1.8201147462671E-11 1.23500474153992E-7 0.000181439368200108 0.141049140106714 32.2415938242886 47.4379923638291 20.1791831088887
201.322749981082 4.35155048547529E-16 1.67048576700815E-11 1.15273075864717E-7 0.0001723059723873 0.136495950805526 31.1554028332826 47.3817041145052 21.3262246801445
203.423472834344 3.92906937996814E-16 1.53218822882113E-11 1.0752306046152E-7 0.000163520477709121 0.131994130890147 30.0875911202483 47.2768062011888 22.5034449196567
205.546115895366 3.544689803427E-16 1.40415891533827E-11 1.00207571702629E-7 0.00015504558835509 0.12752393723156 29.0335054240088 47.1255820627146 23.7132334302351
207.690907892799 3.19528651780046E-16 1.28574654525346E-11 9.33092738734993E-8 0.000146879875338461 0.123092391671282 27.9943059362281 46.9284958203926 24.9539588785105
209.85807994199 2.87796338933656E-16 1.17633302232614E-11 8.68111054688063E-8 0.000139021396618271 0.118706354174288 26.9711188561359 46.6862191998797 26.2238164815906
212.04786556988 2.59003821713614E-16 1.07533205564779E-11 8.06962830223904E-8 0.00013146768978621 0.114372481809792 25.9650289989308 46.3996283002963 27.5208386705663
214.260500740172 2.32902855695993E-16 9.82187858208808E-12 7.49483070602367E-8 0.000124215769028985 0.110097188775464 24.9770726063492 46.0697980882733 28.842907825875
216.496223878758 2.09263846820446E-16 8.96373917282392E-12 6.9550970055674E-8 0.000117262126644502 0.105886608096673 24.008230479357 45.6979946662157 30.1877709146441
218.755275899405 1.8787461161676E-16 8.17391829918898E-12 6.44883662097427E-8 0.000110602739294863 0.101746555612885 23.0594215488316 45.2856654115862 31.5530558167335
221.037900229724 1.68539216603753E-16 7.4477019675576E-12 5.97449028281575E-8 0.000104233079076522 0.097682496826442 22.1314969926902 44.8344271296507 32.9362890880012
223.344342837395 1.51076890943164E-16 6.78063567399195E-12 5.53053130214868E-8 9.81481293813196E-5 0.0936995171357268 21.2252349974124 44.3460524043095 34.3349148777009
225.67485225667 1.35321006874552E-16 6.16851430824269E-12 5.11546694185546E-8 9.23424054153578E-5 0.0898022959067969 20.341336248612 43.8224543689072 35.7463146930078
228.029679615162 1.21118122900312E-16 5.60737244564031E-12 4.72783985560797E-8 8.68099791395027E-5 0.0859950847573818 19.4804202197374 43.2656701500177 37.1678276882244
230.409078660896 1.08327085127127E-16 5.0934749690327E-12 4.36622955908507E-8 8.1544508299262E-5 0.0822816903373554 18.6430223106326 42.6778432611536 38.5967711497008
232.813305789661 9.68181825962196E-17 4.62330796842376E-12 4.02925389748464E-8 7.6539269126128E-5 0.0786654617937884 17.8295918692235 42.0612052394561 40.0304608499603
235.242620072632 8.64723528440386E-17 4.19356987230273E-12 3.71557047384601E-8 7.17871922198498E-5 0.0751492830096316 17.0404911106278 41.4180568263536 41.4662309556568
237.697283284287 7.71804343223962E-17 3.80116277159705E-12 3.4238780041929E-8 6.72809010636906E-5 0.071735569606536 16.275994929194 40.7507489929109 42.9014531931449
240.17755993062 6.88424626678966E-17 3.44318390447499E-12 3.15291756792473E-8 6.3012752583784E-5 0.0684262706073921 15.5362915809572 40.0616641024662 44.333555001684
242.683717277639 6.13670081412222E-17 3.11691727762435E-12 2.90147372510282E-8 5.89748791400258E-5 0.0652228745658989 14.8214841973193 39.3531974877886 45.7600364364292
245.216025380164 5.46705518546049E-17 2.8198254068937E-12 2.66837547614692E-8 5.51592313293434E-5 0.0621264198913424 14.1315930759015 38.6277396982525 47.1784856200367
247.774757110933 4.86768986690051E-17 2.54954116708262E-12 2.45249704380814E-8 5.15576209919796E-5 0.0591375090287972 13.4665586818392 37.8876596455122 48.5865925814713
250.360188190001 4.33166248706034E-17 2.30385974701829E-12 2.25275846194242E-8 4.8161763836266E-5 0.0562563260996158 12.8262452825613 37.1352888450453 49.982161362
252.972597214452 3.85549902079754E-17 2.08224408074767E-12 2.06960460814022E-8 4.49947895440289E-5 0.0535186015818457 12.2200511476613 36.3809152500715 51.3454699851977
255.612265688419 3.43096556326544E-17 1.88151340139812E-12 1.90085379877718E-8 4.20241175473088E-5 0.0508975907986263 11.6406939006361 35.6220863254732 52.6862801399642
258.279478053422 3.05152903014209E-17 1.69918608237851E-12 1.74485407574692E-8 3.9226106600935E-5 0.0483747077376247 11.0831281617475 34.8569524108507 54.0115054761073
260.974521719011 2.71265154737963E-17 1.53370730932951E-12 1.60076856308696E-8 3.65933359107627E-5 0.0459492169455877 10.5471094812109 34.0873922622908 55.3195124302076
263.697687093743 2.41021634433444E-17 1.38363680735421E-12 1.46780098159543E-8 3.41184389252984E-5 0.0436201005537585 10.0323418192978 33.3152135457728 56.6087904012573
266.449267616472 2.14049321964066E-17 1.24764232544972E-12 1.34519515051597E-8 3.17941305310131E-5 0.0413860803913838 9.53848179943288 32.5421454863971 57.8779548261949
269.229559787971 1.90010633070136E-17 1.12449330228867E-12 1.23223435034246E-8 2.96132321956064E-5 0.0392456408745739 9.0651431036408 31.7698327185892 59.1257489113398
